GEOID,G16PREDCLI,G16PRERTRU,G16PREGSTE,G16PRELJOH,G16HALDROC,G16HALRREI,G16HALGPER,G16HALLGES,G16GOVDCAR,G16GOVRBON,G16GOVGGRO,G16GOVLGOW,G16LTGDHAL,G16LTGRGUN,G16INSDNAV,G16INSRCRA
100010430002064,15.9,31.3,0.9,1.6,16.6,28.4,1,0.7,18.6,28.6,0.6,0.5,21.2,25.7,17.2,28.6
100010430003036,0.3,0.6,0,0,0.3,0.6,0,0,0.4,0.6,0,0,0.4,0.5,0.3,0.6
100010430002096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010431001063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010429002018,15,33.1,0.5,2.6,16.6,30.5,0.4,1.1,17.3,31.6,0.4,0.6,20.7,27.9,16.7,31.5
100010430003053,1,1.9,0.1,0.1,1,1.7,0.1,0,1.1,1.7,0,0,1.3,1.5,1,1.7
100010429001032,2.9,9.1,0.1,0.4,3.1,8.6,0.2,0.2,4,8.3,0.1,0.1,4,8.1,3.4,8.7
100010431001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010431002139,1.4,2.8,0.1,0.1,1.5,2.6,0.1,0.1,1.7,2.6,0.1,0,1.9,2.3,1.5,2.6
100010430002041,2.3,3.5,0.1,0.2,2.6,3,0.2,0.1,2.7,3.1,0.1,0.1,3,2.9,2.6,3.2
100010432021083,0.8,1.3,0,0.2,0.9,1.3,0.1,0,1,1.2,0.1,0,1.1,1.1,0.9,1.3
100010405011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010417021017,13.7,17.8,0.4,1.2,12.9,18.7,0.5,0.4,14.7,17.6,0.2,0.2,16.7,15.3,13.5,18.3
100010432021081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010434002006,2.7,4.4,0,0.2,2.7,4.1,0.1,0.1,3,4.1,0.1,0,3.3,3.7,2.6,4.3
100010434002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010434002021,3.2,5.1,0.1,0.3,3.2,4.9,0.1,0.1,3.5,4.9,0.1,0,3.8,4.4,3.1,5.1
100010434002016,12.1,19.8,0.2,1,12.3,18.7,0.4,0.4,13.4,18.7,0.3,0.1,14.8,16.9,12,19.5
100010434002020,5.6,9.1,0.1,0.5,5.6,8.6,0.2,0.2,6.2,8.6,0.2,0,6.8,7.8,5.5,9
100010434002039,10.7,17.4,0.2,0.9,10.8,16.4,0.3,0.3,11.8,16.4,0.3,0.1,13,14.8,10.6,17.1
100010434002044,2.9,4.8,0.1,0.2,2.9,4.5,0.1,0.1,3.2,4.5,0.1,0,3.6,4,2.9,4.7
100010432023014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010432022015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010425001040,0.5,0.4,0,0,0.5,0.4,0,0,0.5,0.4,0,0,0.5,0.4,0.5,0.4
100010425002020,4.7,4.2,0.1,0.4,4.6,4,0.3,0.2,5,4.1,0.1,0.1,5.1,3.9,4.7,4.2
100010425002031,8.9,8.1,0.3,0.7,8.7,7.6,0.5,0.3,9.5,7.7,0.2,0.2,9.7,7.5,9,8
100010419002012,7.7,33.7,0.4,1.9,8.3,32.4,0.4,0.6,10.1,31.6,0.2,0.5,13.4,27.7,9.6,31.5
100010418022020,32.5,56.4,0.8,4.4,27.2,61.7,2,0.6,37.5,54.3,0.9,0.8,41.7,49.5,33.9,56.6
100010419001009,0.6,1.6,0,0.1,0.7,1.5,0.1,0.1,0.8,1.4,0,0,1,1.3,0.7,1.5
100010411002020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010418021019,4.6,1.7,0.2,0.2,4.5,1.6,0.1,0.1,4.7,1.6,0.1,0.1,4.3,2.1,4.6,1.7
100010413001093,3.6,2.2,0.1,0.2,3.5,2.2,0.1,0.1,3.6,2.3,0.1,0.1,3.8,2.2,3.7,2.2
100010413001013,8.2,4.8,0.3,0.4,7.8,4.9,0.3,0.3,8,4.9,0.3,0.2,8.2,4.9,8.2,4.4
100010410001056,8.9,3.6,0.1,0.5,8.3,3.5,0.3,0.2,8.6,3.6,0.2,0.2,8.3,4,8.9,3.4
100010410002042,1.6,0.9,0.1,0.1,1.5,0.8,0.1,0.1,1.5,0.8,0,0,1.5,0.9,1.6,0.8
100010419001002,2.9,6.3,0.2,0.4,3.3,5.6,0.3,0.2,3.6,5.7,0.1,0,4.2,5.1,3.3,5.8
100010414002020,9.5,2.8,0.1,0.5,9.3,2.8,0.1,0.1,9.5,2.7,0.2,0.1,8.9,3.4,9.2,2.8
100010405021005,21.9,16.1,0.7,1.1,21.3,15,0.3,0.4,23.1,14.3,0.4,0,22.8,13.9,23.8,13
100010432021048,5.3,12,0.2,0.8,5.2,11.4,0.3,0.5,6.1,11.1,0.2,0.3,7.3,9.8,6.1,11
100010432021045,5.1,6,0.1,0.3,5.2,5.5,0.2,0.1,6,5,0.1,0.1,6.2,4.8,5.8,5
100010430002018,2.3,3.5,0.1,0.2,2.6,3,0.2,0.1,2.7,3.1,0.1,0.1,3,2.9,2.6,3.2
100010430002082,7.8,11.7,0.4,0.8,8.7,10.2,0.5,0.3,9,10.4,0.4,0.2,10.1,9.6,8.7,10.7
100010429002037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010430002090,0.6,1.3,0,0.1,0.7,1.1,0,0,0.7,1.1,0,0,0.8,1,0.7,1.1
100010431002119,3.6,14.7,0.3,0.5,4.4,12.8,0.5,0.3,5.1,13.3,0.2,0.1,6.2,11.8,4.4,13.6
100010431002066,1,4.1,0.1,0.1,1.3,3.6,0.2,0.1,1.4,3.8,0.1,0,1.7,3.3,1.2,3.8
100010429002057,2.1,6.6,0.1,0.3,2.3,6.2,0.1,0.1,2.9,6,0.1,0.1,2.9,5.9,2.5,6.3
100010431002076,1.5,6,0.1,0.2,1.8,5.2,0.2,0.1,2.1,5.4,0.1,0,2.5,4.8,1.8,5.5
100010431002064,0.9,3.7,0.1,0.1,1.1,3.2,0.1,0.1,1.3,3.3,0.1,0,1.5,3,1.1,3.4
100010431002138,0.2,0.9,0,0,0.3,0.8,0,0,0.3,0.8,0,0,0.4,0.7,0.3,0.9
100010431002117,0.3,1.4,0,0,0.4,1.2,0.1,0,0.5,1.3,0,0,0.6,1.1,0.4,1.3
100010431002052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010429002053,2.1,6.6,0.1,0.3,2.3,6.2,0.1,0.1,2.9,6,0.1,0.1,2.9,5.9,2.5,6.3
100010430003037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010432021095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010412002050,0.7,0.4,0,0.1,0.7,0.4,0,0,0.7,0.4,0,0,0.7,0.5,0.7,0.4
100010410002019,0.3,0.1,0,0,0.3,0.1,0,0,0.3,0.1,0,0,0.3,0.1,0.3,0.1
100010419002037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010419002039,0.9,4,0,0.2,1,3.8,0,0.1,1.2,3.7,0,0.1,1.6,3.3,1.1,3.7
100010419002056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010433001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010415001023,3,2.1,0.1,0.2,2.7,2.2,0.1,0.1,3,2.2,0,0.1,3,2.1,2.9,2.2
100010415001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010410002023,1,0.6,0,0.1,1,0.5,0,0,1,0.6,0,0,1,0.6,1.1,0.5
100010418013004,13.1,7.6,0.4,0.9,13.1,7.6,0.4,0.4,13.4,7.8,0.3,0.2,13.5,8,13.2,7.8
100010411002035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010410001032,16.4,6.6,0.2,0.9,15.3,6.4,0.6,0.3,15.8,6.6,0.4,0.3,15.3,7.3,16.4,6.3
100019900000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010412002090,5.8,7.5,0.2,0.5,5.4,7.9,0.2,0.2,6.2,7.4,0.1,0.1,7.1,6.5,5.7,7.7
100010412001047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010418011091,4,3.8,0.1,0.2,3.9,3.3,0.2,0.1,4.2,3.4,0.1,0,4.2,3.3,4,3.3
100010425002033,4.2,3.8,0.1,0.4,4.1,3.6,0.2,0.1,4.5,3.7,0.1,0.1,4.6,3.5,4.2,3.8
100010425002034,1.2,1.1,0,0.1,1.1,1,0.1,0,1.2,1,0,0,1.3,1,1.2,1
100010434002079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010432022055,3.9,9.3,0.1,0.4,4.2,8.4,0.3,0.2,4.4,8.8,0.2,0.1,5.4,7.6,4.6,8.2
100010432024010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010432022022,1.3,1.7,0,0.1,1.4,1.6,0.1,0.1,1.4,1.7,0,0,1.5,1.5,1.4,1.6
100010434002081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010434002098,1.2,2,0,0.1,1.2,1.9,0,0,1.3,1.9,0,0,1.5,1.7,1.2,1.9
100010432023046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010434001091,1.9,2.4,0.1,0.2,1.9,2.3,0.1,0.1,1.9,2.4,0.1,0.1,2.1,2.2,2,2.3
100010434001104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010434001037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010434001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010434001079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010434001078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010434001064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010434001065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010432023039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010405021003,101.4,74.8,3.2,5.1,98.8,69.7,1.3,1.9,107.1,66.5,1.9,0,105.8,64.6,110.2,60.2
100010418011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010418011099,32.1,35.1,1,1.7,31.2,33.4,1.4,1.1,35.4,31.2,0.5,0.9,37,29.6,34.2,31.9
100019900000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010433002002,184,103.4,5.3,15.1,170.6,106.6,7.4,2.8,174.5,113.3,4.9,1.8,179,110.5,178,105.2
100010414001028,79.4,23.2,1.2,3.8,77.7,23.1,1.2,0.9,79.5,22.8,1.4,0.9,74.1,28.2,77,23.7
100010432021044,15.9,18.9,0.4,0.9,16.4,17.2,0.6,0.2,19,15.8,0.3,0.3,19.6,14.9,18.1,15.7
100010410001040,0.7,0.3,0,0,0.7,0.3,0,0,0.7,0.3,0,0,0.7,0.3,0.7,0.3
100010417011018,10.9,12.8,0.4,1.3,10.4,13.2,0.4,0.5,11.9,12.3,0.3,0.4,13.1,11.2,11.7,12.5
100010411002050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010416001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010410002071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010430003044,12.9,25.3,0.7,1.3,13.4,23,0.8,0.6,15,23.2,0.5,0.4,17.2,20.8,13.9,23.2
100010430003032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010431002085,2.6,10.6,0.2,0.4,3.2,9.2,0.4,0.2,3.7,9.6,0.2,0.1,4.5,8.5,3.1,9.8
100010431002051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010431002107,2,8.3,0.2,0.3,2.5,7.2,0.3,0.2,2.9,7.5,0.1,0.1,3.5,6.7,2.5,7.7
100010429001053,0.8,2.5,0,0.1,0.9,2.4,0.1,0,1.1,2.3,0,0,1.1,2.3,1,2.4
100010430002124,1.9,3.8,0.1,0.2,2,3.4,0.1,0.1,2.2,3.4,0.1,0.1,2.5,3.1,2.1,3.4
100010431002087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010431002040,2.3,9.2,0.2,0.3,2.8,8,0.3,0.2,3.2,8.3,0.2,0.1,3.9,7.4,2.7,8.5
100010429002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010429002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010430003047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010430001034,9.1,13.6,0.5,0.9,10.1,11.8,0.6,0.4,10.5,12.1,0.5,0.3,11.7,11.2,10.1,12.4
100010430003003,7.6,15,0.4,0.8,7.9,13.6,0.5,0.3,8.9,13.7,0.3,0.3,10.2,12.3,8.3,13.7
100010416001057,10.9,17.9,0.2,2.1,11,19.1,0.4,0.3,11.4,19.3,0.4,0.4,14.6,15.7,11.5,18.5
100010418022037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010416001039,2.9,4.8,0.1,0.6,2.9,5.1,0.1,0.1,3,5.1,0.1,0.1,3.9,4.2,3.1,4.9
100010417011009,7.3,8.5,0.2,0.9,6.9,8.8,0.2,0.4,8,8.2,0.2,0.3,8.7,7.4,7.8,8.4
100010417011064,5.5,6.4,0.2,0.6,5.2,6.6,0.2,0.3,6,6.1,0.1,0.2,6.5,5.6,5.8,6.3
100010417011045,12.7,14.9,0.4,1.5,12.2,15.4,0.4,0.6,13.9,14.3,0.3,0.5,15.2,13,13.6,14.6
100010418022041,5.5,9.5,0.1,0.7,4.6,10.4,0.3,0.1,6.3,9.2,0.2,0.1,7,8.4,5.7,9.6
100010417011035,8.8,10.3,0.3,1,8.4,10.6,0.3,0.4,9.6,9.9,0.2,0.3,10.5,9,9.4,10.1
100010417012003,17,19.8,0.6,2,16.2,20.5,0.6,0.8,18.6,19.1,0.4,0.6,20.3,17.4,18.1,19.5
100010417012010,12.3,12.2,0.4,1.1,11.6,11.7,0.5,0.5,12.7,11.6,0.3,0.4,12.9,11.5,12.5,11.3
100010417012012,18,17.8,0.6,1.6,17,17.1,0.8,0.7,18.6,17,0.4,0.5,18.8,16.8,18.2,16.5
100010417012018,1.3,1.2,0,0.1,1.2,1.2,0.1,0.1,1.3,1.2,0,0,1.3,1.2,1.3,1.2
100010411002065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010419002043,10.5,45.7,0.5,2.5,11.3,44,0.5,0.8,13.7,42.8,0.3,0.7,18.1,37.5,13,42.7
100010417011067,0.9,1.1,0,0.1,0.9,1.1,0,0,1,1,0,0,1.1,0.9,1,1
100010417011003,0.6,0.7,0,0.1,0.6,0.7,0,0,0.7,0.7,0,0,0.7,0.6,0.6,0.7
100010412001033,5.9,5.2,0.2,0.5,5.6,5.4,0.2,0.1,5.9,5.3,0.1,0.1,6.4,4.9,6,5.1
100010412001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010425001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010425001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010425002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010425001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010434001016,3.2,4.2,0.1,0.3,3.3,3.9,0.1,0.1,3.3,4,0.1,0.1,3.7,3.7,3.4,4
100010402022128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010402011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010402011090,1.6,1.4,0.1,0.2,1.7,1.2,0.1,0.1,1.8,1.2,0.1,0,2,1.1,1.8,1.2
100010402032035,26,11.7,0.9,1.4,25.8,9.7,1.3,0.5,27.2,9.4,0.7,0.4,27,10.3,27.3,9.5
100010402032010,8.7,10.3,0.2,0.5,9,9.4,0.3,0.1,10.4,8.6,0.2,0.2,10.7,8.2,9.9,8.5
100010402031011,1.7,0.8,0.1,0.1,1.7,0.6,0.1,0,1.8,0.6,0,0,1.8,0.7,1.8,0.6
100010402012010,1.5,1,0.1,0.1,1.5,0.9,0.1,0.1,1.6,0.8,0.1,0.1,1.7,0.8,1.6,0.9
100010402012028,5.9,4,0.2,0.4,6,3.5,0.3,0.2,6.5,3.3,0.2,0.3,6.8,3.3,6.4,3.5
100010402021005,0.5,0.7,0,0,0.6,0.6,0,0,0.7,0.6,0,0,0.7,0.5,0.6,0.6
100010402021010,13,17,0.4,1,13.5,15.1,0.9,0.4,16,13.7,0.4,0.3,17.2,12.8,14.9,14.7
100010402011072,3.5,2.5,0.1,0.2,3.4,2.3,0.1,0.1,3.8,2.1,0.1,0.1,3.7,2.2,3.8,2.1
100010402011074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010402021061,0.5,0.7,0,0,0.6,0.6,0,0,0.7,0.6,0,0,0.7,0.5,0.6,0.6
100010402022134,1.7,1.3,0,0.1,1.7,1.1,0.1,0,1.9,1.1,0,0,1.9,1.1,1.9,1
100010418021008,74,27.2,3,3.6,72.4,25.8,1.9,2,75.4,25.8,1.7,1.6,69.6,33.1,74.1,27.8
100010414001057,7,5.4,0.2,0.6,6.8,5.6,0.1,0.1,7,5.7,0.1,0.1,7.4,5.4,7.1,5.4
100010418011040,33.6,36.8,1,1.8,32.7,35,1.4,1.1,37.1,32.7,0.6,1,38.8,31.1,35.9,33.5
100010405022034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010405011046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010433001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010409001000,0.5,0.3,0,0,0.4,0.3,0,0,0.4,0.3,0,0,0.5,0.3,0.5,0.3
100010405012032,14.1,4.7,0.3,0.4,13.2,4.5,0.4,0.2,13.3,4.7,0.3,0.3,12.4,5.8,13.4,4.6
100010409001005,4.2,2.4,0.1,0.3,3.9,2.5,0.2,0.1,4,2.6,0.1,0,4.1,2.5,4.1,2.4
100010407003023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010409001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010410001041,33.2,13.4,0.5,1.8,30.9,13,1.2,0.7,31.9,13.2,0.8,0.6,31,14.8,33.2,12.7
100010418013000,17.5,10.2,0.5,1.2,17.5,10.1,0.5,0.5,17.9,10.4,0.3,0.3,18,10.7,17.6,10.4
100010415001037,11.1,7.9,0.3,0.7,10.1,8.1,0.4,0.3,11,8,0.1,0.2,11.1,7.8,10.8,8
100010410001076,15.7,6.3,0.2,0.8,14.6,6.1,0.6,0.3,15.1,6.3,0.4,0.3,14.6,7,15.7,6
100010410001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010433002013,8.7,4.9,0.2,0.7,8.1,5,0.3,0.1,8.2,5.4,0.2,0.1,8.5,5.2,8.4,5
100010433003048,3,1.1,0.1,0.2,3,1.2,0,0,3.2,1.1,0,0,2.9,1.3,3,1.2
100010433003017,3.8,1.5,0.1,0.3,3.8,1.5,0.1,0.1,4,1.5,0.1,0.1,3.7,1.7,3.9,1.6
100010433003022,2.7,1,0.1,0.2,2.7,1.1,0,0,2.9,1,0,0,2.7,1.2,2.8,1.1
100010401001043,3.1,6.2,0.1,0.5,3.5,5.6,0.2,0.3,4.2,5.3,0.1,0.1,4.9,4.7,3.9,5.4
100010401001037,4.3,6.8,0.2,0.4,4.6,6.2,0.4,0.2,5.5,5.8,0.1,0.1,5.7,5.5,5,6.1
100010401002022,24.3,48.6,1.2,3.7,27.2,43.3,1.7,2.2,32.5,41.5,1.2,1.1,37.9,36.7,30.8,42.2
100010401002032,6,9.5,0.3,0.6,6.4,8.6,0.5,0.2,7.6,8.1,0.2,0.2,7.9,7.6,7,8.5
100010401002044,9.3,14.8,0.4,1,10,13.4,0.8,0.4,11.8,12.6,0.3,0.3,12.4,11.9,10.9,13.2
100010401003020,7.4,11.8,0.3,0.8,8,10.6,0.6,0.3,9.4,10,0.2,0.2,9.8,9.4,8.6,10.5
100010401003027,1,2.9,0.1,0.1,1.2,2.5,0.1,0.1,1.4,2.5,0,0.1,1.7,2.2,1.2,2.6
100010401002034,9.3,14.8,0.4,1,10,13.4,0.8,0.4,11.8,12.6,0.3,0.3,12.4,11.9,10.9,13.2
100010401003039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010401003001,46.4,50.8,1.4,2.4,45.1,48.3,2,1.5,51.2,45.1,0.8,1.3,53.6,42.9,49.5,46.2
100010401001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010401001038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010401002039,0.5,0.8,0,0,0.5,0.7,0,0,0.6,0.6,0,0,0.6,0.6,0.6,0.7
100010410002063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010418011043,23,21.5,0.4,1.1,22.6,18.8,1.1,0.3,23.9,19.5,0.4,0.2,24.3,18.6,23,19.1
100010433001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010433001042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010411002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010412002092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010432021102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010411002049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010405022020,0.6,0.5,0,0,0.6,0.5,0,0,0.7,0.4,0,0,0.7,0.4,0.6,0.4
100010412001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010414001017,5.6,4.3,0.1,0.4,5.4,4.5,0.1,0.1,5.6,4.6,0.1,0.1,5.9,4.3,5.7,4.3
100010405011022,5.8,6.4,0.1,0.6,6,5.9,0.2,0.3,6.5,5.9,0.1,0.2,6.8,5.4,6.3,6
100010417011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010416001016,4.5,4,0.1,0.4,4.3,4.1,0.2,0.1,4.5,4,0.1,0.1,4.9,3.7,4.5,3.9
100010432021051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010419001035,6,20,0.4,1.2,6.9,18.8,0.6,0.5,8.6,18.1,0.4,0.5,10.6,16.2,7.9,18.8
100010419002024,11.6,38.4,0.8,2.4,13.3,36.2,1.2,1,16.5,34.8,0.7,0.9,20.3,31.2,15.3,36.1
100010402021008,5.4,7.1,0.2,0.4,5.6,6.3,0.4,0.2,6.7,5.7,0.2,0.1,7.2,5.3,6.2,6.1
100010402031036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010402021021,6,7.8,0.2,0.4,6.2,6.9,0.4,0.2,7.3,6.3,0.2,0.1,7.9,5.9,6.8,6.7
100010402021072,4.1,5.3,0.1,0.3,4.2,4.7,0.3,0.1,5,4.3,0.1,0.1,5.4,4,4.7,4.6
100010402021029,6.2,8.1,0.2,0.5,6.5,7.2,0.4,0.2,7.7,6.6,0.2,0.1,8.2,6.1,7.1,7
100010402021043,1.6,2.1,0.1,0.1,1.7,1.9,0.1,0,2,1.7,0.1,0,2.1,1.6,1.9,1.8
100010402021098,4.1,5.3,0.1,0.3,4.2,4.7,0.3,0.1,5,4.3,0.1,0.1,5.4,4,4.7,4.6
100010402022006,20.1,16,0.6,1.3,20,14.3,0.9,0.9,21.5,14.2,0.6,0.7,22.5,13.5,22.5,13.3
100010402032041,3.6,4.3,0.1,0.2,3.7,3.9,0.1,0.1,4.3,3.6,0.1,0.1,4.5,3.4,4.1,3.6
100010402032044,38,45.1,1,2.3,39.2,41.1,1.5,0.5,45.3,37.8,0.8,0.7,46.8,35.7,43.1,37.4
100010402022118,6.4,4.6,0.1,0.4,6.3,4.2,0.2,0.2,6.9,3.9,0.1,0.1,6.9,4,7,3.8
100010432021000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010402032022,23.6,18.8,0.7,1.5,23.4,16.8,1,1,25.2,16.7,0.7,0.9,26.5,15.8,26.4,15.6
100010432023051,0.2,0.4,0,0,0.2,0.4,0,0,0.2,0.4,0,0,0.2,0.3,0.2,0.3
100010432024036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010432024033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010432022043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010425001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010434002066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010432023013,2.7,6.6,0,0.3,3,6,0.2,0.2,3.1,6.2,0.1,0.1,3.8,5.4,3.2,5.8
100010432023019,2.1,5.1,0,0.2,2.3,4.6,0.2,0.1,2.4,4.8,0.1,0,2.9,4.1,2.5,4.5
100010432023040,7.2,17.5,0.1,0.7,7.8,15.8,0.6,0.4,8.2,16.5,0.3,0.2,10.1,14.3,8.5,15.4
100010432023053,5.1,12.5,0.1,0.5,5.6,11.2,0.4,0.3,5.8,11.7,0.2,0.1,7.2,10.2,6.1,11
100010432023049,1.8,4.3,0,0.2,1.9,3.9,0.1,0.1,2,4,0.1,0,2.5,3.5,2.1,3.8
100010432023048,3.7,8.9,0.1,0.4,4,8.1,0.3,0.2,4.2,8.4,0.1,0.1,5.2,7.3,4.4,7.9
100010432023058,0.8,1.9,0,0.1,0.9,1.8,0.1,0,0.9,1.8,0,0,1.1,1.6,0.9,1.7
100010432023024,8.7,21,0.2,0.9,9.4,18.9,0.7,0.5,9.8,19.8,0.3,0.2,12.1,17.2,10.3,18.5
100010432022009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010432022018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010432023028,12.1,29.2,0.2,1.2,13,26.3,1,0.7,13.7,27.4,0.5,0.3,16.8,23.8,14.2,25.7
100010434001026,19.1,25.1,0.6,1.7,19.6,23.5,0.9,0.9,20.1,24.3,0.5,0.7,21.9,22.3,20.2,23.7
100010425001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010432023012,3.1,7.4,0.1,0.3,3.3,6.7,0.2,0.2,3.5,7,0.1,0.1,4.3,6,3.6,6.5
100010405022008,4.4,4.1,0,0.2,4.4,3.4,0.1,0.1,5.3,3,0.1,0,5.4,2.7,4.8,3.1
100010405022035,0.6,0.5,0,0,0.6,0.5,0,0,0.7,0.4,0,0,0.7,0.4,0.6,0.4
100010410001022,5.7,2.3,0.1,0.3,5.3,2.2,0.2,0.1,5.5,2.3,0.1,0.1,5.3,2.5,5.7,2.2
100010405021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100010418021003,51.8,19.1,2.1,2.5,50.7,18.1,1.3,1.4,52.8,18.1,1.2,1.1,48.7,23.2,51.9,19.5
