GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREIMCM,G16PRECCAS,G16PRESLAR,G16PREAROC,G16SOSRESP,G16SOSDOLI,G16SSCRNAK,G16SSCDVIG,G16SACRFRE,G16SACDVAR
35001000240,35,001,000240,134.6,313.4,49.4,7.1,2.1,0.7,0.8,0.7,139.4,336.5,189.3,280.7,140.3,321.2
35001000241,35,001,000241,38,238.6,31.3,18.5,2.2,0.1,4.1,0,52.4,269.2,82.1,231.9,60.4,252.3
35001000242,35,001,000242,33,282,26,9,0,2,7,2,37,306,67,272,44,288
35001000243,35,001,000243,47,342,48,12,0,0,2,0,57,376,106,324,72,350
35001000244,35,001,000244,64,455,40,23,1,0,2,0,70,490,181,373,112,432
35001000245,35,001,000245,45,331,21,20,1,0,1,1,49,350,129,267,71,325
35001000246,35,001,000246,33,183,31,8,2,0,4,0,48,197,71,167,56,181
35001000247,35,001,000247,122.4,223.2,47.7,5,6,1.1,0.3,0.3,135.4,250.7,165.9,212.5,136.5,240.1
35001000248,35,001,000248,59.2,84.1,14.9,1.2,1.8,0.3,0,0.1,60.2,93.7,83.7,70.4,68.6,81.6
35001000249,35,001,000249,119.3,154.8,30.2,4.5,2.3,0.6,0,0,124.9,177.1,171.2,126.4,149.3,143.1
35001000250,35,001,000250,58.5,101.6,19.8,1.2,1.2,0,0.4,0.4,62.8,114.2,77.8,95.6,66,109.9
35001000251,35,001,000251,49,280,15,7,1,0,1,0,58,289,158,186,82,251
35001000252,35,001,000252,54,321,37,3,0,0,0,0,58,345,155,244,104,287
35001000253,35,001,000253,115,490,39,12,1,0,3,0,94,540,224,406,154,472
35001000254,35,001,000254,101,442,47,11,1,0,3,0,97,487,229,342,156,405
35001000255,35,001,000255,98,443,48,18,1,2,2,1,110,478,211,362,146,422
35001000256,35,001,000256,62,351,21,12,2,0,0,0,68,373,160,264,98,317
35001000258,35,001,000258,172.2,115.9,46.5,2.2,14.2,1.9,0.1,0,188.6,136.7,216.6,102.8,199,110.1
35001000259,35,001,000259,99.1,170.1,38.3,4.8,0.4,1.2,1.6,0,89.1,216.8,154.3,148.3,119.7,175.7
35001000260,35,001,000260,98.6,114.5,18.2,0.9,0.9,0.6,0.3,0,85.3,140,123,99,99.9,123.8
35001000261,35,001,000261,167,190.4,50.6,5.4,1.6,2.2,0,0,183.9,220.4,231.2,170.3,193.2,204
35001000262,35,001,000262,117.1,286.6,47.1,4.6,0.8,0,0,0,133.8,309.5,160.4,273.7,117.8,313.3
35001000263,35,001,000263,46.2,96.2,18.6,2,0.7,0,0,0.2,43.2,114.7,72.8,82,55.4,98.9
35001000264,35,001,000264,217.6,216.2,48.8,4.3,9.8,0.7,0,0.4,228.8,248.7,289.2,181.8,249.1,215.5
35001000265,35,001,000265,26.3,55.5,11.4,0.9,0.1,0.1,0,0.2,29.7,60.1,37.1,51.7,29.5,57.6
35001000266,35,001,000266,26.2,114,14.7,2.6,0.3,0.3,0,0,32.3,115.8,42.9,106.3,30.2,115.5
35001000267,35,001,000267,131.8,347.6,66.7,7.8,1.6,0.8,1.6,0.8,149.1,393.9,194.6,334.2,157.7,365.6
35001000268,35,001,000268,15.5,31.2,5.6,0.7,0.4,0.1,0.1,0,17.7,32.6,21.9,27.5,17.7,30.9
35001000269,35,001,000269,121.6,261.3,44.7,5.6,2.5,0.8,0.4,0,139.2,274,169.6,232.7,137.1,261.5
35001000270,35,001,000270,72.3,113.5,27.9,2.5,0.4,0,0.4,0,73.8,128.2,94.2,108.2,73.8,123.9
35001000271,35,001,000271,93,336,43,14,2,1,2,0,92,389,188,283,129,333
35001000272,35,001,000272,54,341,29,21,1,0,1,0,65,378,182,252,109,316
35001000273,35,001,000273,116,409,54,11,3,0,1,0,137,438,235,332,173,386
35001000274,35,001,000274,47,298,23,11,0,2,1,0,54,316,123,237,73,287
35001000275,35,001,000275,74.7,170.4,31.5,7.9,0.4,0.4,1.3,0.4,72.5,199.7,106.6,163.4,85.6,183.9
35001000276,35,001,000276,105.3,335.8,53.6,6.6,1.2,0,0.2,0.6,118.8,362.8,224.3,260.3,159.1,317.3
35001000277,35,001,000277,52.2,188.2,20.1,3.8,0.6,0,0,0,51.3,203.8,105.4,151.3,66.2,186
35001000278,35,001,000278,116,169,35,4,2,3,0,0,119,200,177,138,139,172
35001000279,35,001,000279,74.6,194.3,30.8,4.5,0,0,0,0,83.1,210.1,127,167.9,95.7,193.1
35001000280,35,001,000280,96.3,219.6,40.5,10.1,0.6,0.6,1.7,0.6,93.5,257.3,137.4,210.6,110.4,237.1
35001000281,35,001,000281,58,212,33,7,1,0,1,1,61,233,109,180,72,213
35001000282,35,001,000282,140,332,56,6,1,0,6,0,118,394,228,269,167,329
35001000283,35,001,000283,51,151,20,3,1,0,1,0,45,170,80,135,64,152
35001000284,35,001,000284,113,230,35,7,1,2,0,0,101,272,179,197,132,242
35001000285,35,001,000285,87,193,37,6,0,5,3,0,93,223,145,165,116,193
35001000286,35,001,000286,54,126.8,28.6,4.9,1,1,2,0,65.5,139.3,75.4,123.2,64.6,137.7
35001000287,35,001,000287,77,198,35,5,3,1,3,2,68,238,132,171,111,188
35001000288,35,001,000288,180.3,219.2,55.4,3.8,2.2,0.6,1.6,0,155.1,285.5,236.2,201.7,196.7,238.4
35001000289,35,001,000289,147.1,141.9,35.9,0.8,4.9,1.6,0.5,0.6,153.2,167.3,208.5,111.3,183.9,130.1
35001000290,35,001,000290,165,120,40,1,2,0,0,0,180,139,227,96,211,111
35001000291,35,001,000291,177.1,211.1,74,6,3,1,0,1,188.1,272.1,257.1,195.1,223.1,219.1
35001000292,35,001,000292,85.1,107.3,24.3,2.8,2.4,0.2,0.2,0.4,86.9,128.3,119.4,91.2,104.7,106.4
35001000293,35,001,000293,94.2,172.5,46.9,3.2,2.3,0.5,0.5,0.5,107.4,201.6,153.4,153.8,124.7,175.2
35001000294,35,001,000294,327.5,222.8,71.1,2.1,5.1,0,0,1,337.4,269.1,443.7,162.6,400.8,201.4
35001000295,35,001,000295,259,233,61,5,8,0,0,1,284,258,378,164,333,199
35001000296,35,001,000296,131,175,37,3,3,3,0,0,128,211,182,154,150,183
35001000297,35,001,000297,251,343,79,11,3,0,2,1,263,390,349,302,302,344
35001000298,35,001,000298,251.1,360.8,90.7,5,1,1,1,0,240.2,436.5,360.8,312.9,320.9,341.8
35001000299,35,001,000299,206.8,246.2,67.1,10.7,5.7,0,0,0,209.6,309.7,298,214.1,253.2,244.7
35001000300,35,001,000300,143,164,62,6,5,3,1,0,146,217,203,160,171,186
35001000301,35,001,000301,226,246,61,7,9,0,1,0,253,272,346,178,306,204
35001000302,35,001,000302,437.3,433,111.6,9.2,5,2.8,0.7,0,472.6,495.2,632.9,320.7,579.2,351.8
35001000303,35,001,000303,106.6,170.2,31.6,6.4,1.9,0.9,0.9,0,115.6,189.3,154.6,150.2,129.5,169.8
35001000304,35,001,000304,175,202,41,2,2,1,0,0,193,220,274,133,228,163
35001000305,35,001,000305,155,299,63,7,5,1,0,1,157,348,257,249,198,296
35001000306,35,001,000306,152,151,51,3,3,1,0,1,157,197,208,143,173,171
35001000307,35,001,000307,219,265,63,6,1,1,0,0,235,299,352,187,284,237
35001000308,35,001,000308,164.6,169.3,51.1,0.9,7.6,0,0.9,0,163.6,218.5,257.3,121.1,217.6,154.2
35001000309,35,001,000309,181.8,180,46.4,3.8,2.1,1.2,0.3,0,196.5,205.9,263.1,133.3,240.8,146.2
35001000310,35,001,000310,306.5,386.3,87.6,10.2,8.6,0.8,0.8,1.6,312.8,462.1,430.1,328.4,376.9,383.1
35001000311,35,001,000311,94,269,31,9,8,0,3,0,98,305,186,214,142,252
35001000312,35,001,000312,85,319,40,8,3,1,5,1,96,351,167,278,117,321
35001000313,35,001,000313,68,171,25,10,0,0,3,0,68,203,109,157,75,182
35001000314,35,001,000314,163,244,41,9,2,1,0,0,161,289,246,202,206,230
35001000315,35,001,000315,140,212,51,5,4,0,2,0,127,267,231,164,161,219
35001000316,35,001,000316,155.9,238.3,45.3,5.4,5.4,0.9,0,0,142.3,298.1,233.8,197.5,197.5,227.4
35001000317,35,001,000317,101,197,42,8,1,0,0,0,92,241,164,169,127,202
35001000318,35,001,000318,59.3,152.4,25.5,2.1,0.5,1,0,0,59.8,169,81.7,138.3,67.1,152.9
35001000319,35,001,000319,121.2,165.1,32.6,4.7,6.9,1.6,0,0,129.1,189.6,178.9,138.8,151.3,161
35001000320,35,001,000320,80.8,90.5,22.8,2.2,2.4,0.4,0.2,0.4,82.1,110.1,114.5,76.8,102.9,87
35001000321,35,001,000321,69,199,40,0,2,0,2,0,86,218,121,174,109,189
35001000322,35,001,000322,66,150,27,7,0,0,0,1,66,172,112,130,83,149
35001000323,35,001,000323,101,252,41,7,0,0,3,1,103,273,157,223,113,263
35001000324,35,001,000324,271.3,365.1,73,10.2,15,3.4,0.1,0.1,288.4,420,399.5,306.9,338.1,356.3
35001000325,35,001,000325,450.6,425,109.3,1.5,14.5,5,1.5,2,468.6,502.2,637.1,331.8,563.4,388
35001000326,35,001,000326,80,248,51,2,3,0,1,0,95,262,147,208,120,226
35001000327,35,001,000327,30.1,49.1,9.8,0.9,0.6,0.4,0,0,29.4,57,41.7,43.2,33,51.9
35001000328,35,001,000328,356.2,398.5,100.2,9.8,10.6,1.6,0.8,1.6,361.9,484.9,504.5,338.2,453.1,383
35001000329,35,001,000329,132.3,212.4,46.1,5,1,0,0,0,129.3,254.4,167.4,214.3,155.4,222.4
35001000330,35,001,000330,100,160,38,10,4,0,0,0,104,188,142,143,123,164
35001000331,35,001,000331,77.1,190.1,30,3,4,0,0,0,88.1,198.1,114.1,176.1,98.1,185.1
35001000332,35,001,000332,201.8,233.1,68.3,4.9,2.9,0,2,1,206.7,289.6,284.7,213.6,232.1,252.6
35001000333,35,001,000333,274.3,232.1,61.3,3.3,5.7,0,0.7,0,283.3,274.9,381.5,184.2,333.4,219
35001000334,35,001,000334,165.7,138.3,36.9,1.9,3.4,0,0.4,0,171,164.2,230.3,109.4,201.4,130.3
35001000335,35,001,000335,112.8,206.5,56.1,3.8,2.7,0.5,0.5,0.5,128.6,241.4,183.6,184.2,149.3,209.8
35001000336,35,001,000336,54.7,140.6,23.5,1.9,0.5,1,0,0,55.2,156,75.3,127.7,61.9,141.1
35001000337,35,001,000337,132.9,216.9,43.2,4.1,2.5,1.6,0,0,129.7,252,184.3,190.8,146,229.1
35001000338,35,001,000338,116.8,435.3,74.4,11.2,7.2,0,4,0,145.6,472.9,260.9,347.3,196.1,402.5
35001000339,35,001,000339,24,25.9,6.7,0.4,0.7,0.1,0.2,0,25.1,30.9,36.8,19.3,29.8,25.8
35001000340,35,001,000340,103.5,157.4,30.8,2.7,2.7,0.4,0,0.4,103.5,185.5,150.8,137.4,112.4,168.9
35001000341,35,001,000341,71.5,292,18.9,13.9,0,1,0,0,74.5,317.9,161.9,225.5,112.2,265.2
35001000342,35,001,000342,25,209,22,10,1,0,2,0,25,231,76,174,51,198
35001000343,35,001,000343,59,347,43,13,2,1,1,0,80,372,174,276,112,331
35001000344,35,001,000344,117.9,450.7,65,14,1,1,1,0,135.9,486.7,296.8,327.8,218.8,390.7
35001000345,35,001,000345,14.2,53,9.1,1.4,0.9,0,0.5,0,17.7,57.5,31.8,42.3,23.9,49
35001000346,35,001,000346,117.8,237.1,58,9.9,2.6,0,1.4,1,126.4,275.9,169.6,229.7,134.1,264.3
35001000347,35,001,000347,58.9,89.5,22.5,2.3,0,0.4,0,0,64.3,105,77.9,91.1,65.5,100.8
35001000348,35,001,000348,84.1,100,27.2,4.3,2.3,0,0,0,85.2,125.8,121.2,87,102.9,99.4
35001000349,35,001,000349,185.9,175.4,45.1,0.6,6,2.1,0.6,0.8,193.3,207.2,262.8,136.9,232.4,160.1
35001000350,35,001,000350,114.9,108.4,27.9,0.4,3.7,1.3,0.4,0.5,119.5,128.1,162.4,84.6,143.7,98.9
35001000351,35,001,000351,29,271,29,7,2,0,0,0,38,286,106,220,53,260
35001000352,35,001,000352,68,353,27,10,0,0,2,1,69,381,138,303,94,335
35001000353,35,001,000353,22,205,18,8,1,0,2,0,26,221,69,169,39,194
35001000354,35,001,000354,56,332,30,7,5,0,0,0,83,335,184,230,121,287
35001000355,35,001,000355,42,407,25,6,2,0,1,1,61,418,148,320,74,388
35001000356,35,001,000356,46,324,26,9,2,0,3,0,45,353,126,268,83,305
35001000357,35,001,000357,23,216,18,8,1,0,0,0,31,228,80,171,53,196
35001000358,35,001,000358,77,266.4,57.7,13.5,4.8,1.9,1.9,0,110.6,283.8,127.9,249.1,110.6,259.7
35001000359,35,001,000359,172.8,306.2,71.6,11.9,7.7,0,0.7,0.7,189.6,353.9,285.8,251.4,233.9,295.7
35001000360,35,001,000360,157.3,99.2,21.6,1.8,1.5,0.3,0,0,155.6,116.3,210.2,64.7,190.1,79.7
35001000361,35,001,000361,514.4,340,82.8,7.3,9.3,3.3,1.3,0.7,517.1,402.2,686.8,243.2,640,283.3
35001000362,35,001,000362,245.6,296.9,67.9,9.3,11.3,2.7,0,0,279.6,336.8,413.4,193,350.1,245
35001000363,35,001,000363,10.2,5.8,2.6,0.1,0.9,0.1,0,0,11.2,6.9,12.5,5.3,11.7,5.6
35001000364,35,001,000364,44.8,39.4,10.3,0.1,0.5,0,0,0,45.9,46.5,65.8,25.8,61.2,29.7
35001000365,35,001,000365,170.3,178,46.2,2.6,6,0,0.4,0,173.3,218.3,254.7,133.1,224.3,161.3
35001000366,35,001,000366,43.4,71,14.3,2.6,0.9,0.1,0.3,0,44.4,82,64,62.2,54.8,68.9
35001000367,35,001,000367,90.5,212.2,37.4,1.5,1.4,0,0,0.7,103.1,218.4,113.7,207.7,96.7,227.3
35001000368,35,001,000368,281.4,311.5,79.8,9,3.8,1.5,0.8,0,264.1,392,401.8,258.1,344.6,291.9
35001000369,35,001,000369,161.6,196.1,45.8,3.1,5.4,0.4,0.2,0,169.4,226.5,233.8,161.4,197.6,192.6
35001000370,35,001,000370,104,140.6,37.3,3.7,2.6,0.4,0.4,0,112.8,169.1,154.8,125.9,129.2,142.8
35001000371,35,001,000371,138,416,53,7,4,0,0,0,144,455,292,293,232,350
35001000372,35,001,000372,68,193,32,8,5,0,0,0,74,226,114,175,90,202
35001000373,35,001,000373,83,204,36,6,6,2,0,0,98,232,151,173,129,198
35001000374,35,001,000374,76,259,35,13,3,0,3,0,72,306,168,209,112,265
35001000375,35,001,000375,146.6,418.4,63.4,11.5,2.5,0,0.8,0.8,159.8,458.8,307.2,306.4,224,378.1
35001000376,35,001,000376,128.5,229.3,49.5,6,6.5,1.6,0.5,0,139.4,257.6,205.3,190.1,178.6,212.9
35001000377,35,001,000377,31.4,89.6,13.6,2.5,0.5,0,0.2,0.2,34.2,98.2,65.8,65.6,48,80.9
35001000378,35,001,000378,27.9,65.5,14.8,2.5,0.5,0.5,1,0,33.9,72,39,63.7,33.4,71.2
35001000379,35,001,000379,66.3,155.6,35.2,6.1,1.2,1.2,2.4,0,80.4,170.9,92.6,151.2,79.2,168.9
35001000380,35,001,000380,305.4,304.5,85.4,10.9,4.5,3.6,0,0.9,315.4,372.6,447.1,238.1,396.3,281.7
35001000381,35,001,000381,35,312,25,12,0,0,1,0,45,326,124,240,74,283
35001000382,35,001,000382,64,252,23,6,1,1,0,0,70,275,156,184,98,239
35001000383,35,001,000383,62,306,31,15,0,0,3,0,61,346,138,257,92,301
35001000384,35,001,000384,94,343,43,16,3,0,0,1,106,383,208,275,157,320
35001000385,35,001,000385,63,307,39,9,2,0,1,0,87,324,165,244,102,296
35001000386,35,001,000386,39,236,29,16,3,0,1,0,52,268,118,189,84,222
35001000387,35,001,000387,67,274,30,4,0,1,3,0,65,306,174,195,126,240
35001000388,35,001,000388,229.1,239.5,61.8,2.6,8.5,3.2,1.3,0.7,239.5,285.7,346.9,177,291.6,225.8
35001000389,35,001,000389,51.7,61.1,21.1,1.9,1.9,0.3,0,0,53.4,78.4,81,49.4,67.9,60.2
35001000390,35,001,000390,66.9,72.3,15.3,0.9,1.4,0.2,0,0,66.7,83.6,101.8,49.8,89.3,59.9
35001000391,35,001,000391,41.3,60.9,13.5,0.6,0.6,0.3,0.3,0,47.3,66.9,75.8,39.2,63.8,48.7
35001000392,35,001,000392,84.8,108.2,18.1,2.4,1.7,0,0,0,83.3,122.5,133.3,73.9,115.2,89.9
35001000393,35,001,000393,148.5,150.3,36,2.2,4.4,0.4,0.4,0,152.4,181,223.3,108.8,193.1,135.4
35001000394,35,001,000394,122.6,184.9,45,4,2.5,0.4,0.6,0,134.7,208.4,174.4,161.1,142.8,190
35001000395,35,001,000395,163.2,159.6,60.7,3.6,5.2,0,2.1,0,163.2,218.8,248.6,132.8,212.6,159.6
35001000396,35,001,000396,147.2,233.5,45.5,2.5,3,0.4,0.8,0,149.3,261.2,266.7,148,209.3,198.2
35001000397,35,001,000397,221.9,228.8,63.6,3.5,8.3,0.7,0,0.7,247.5,264.1,336.7,174.2,293.8,209.5
35001000398,35,001,000398,184,198.4,61.5,5.4,8.4,1.8,0,0,206.9,241.9,302.2,142.3,266.6,171.3
35001000399,35,001,000399,160.9,242.7,59.1,5.3,3.4,0.6,0.8,0,176.8,273.6,229,211.4,187.4,249.4
35001000400,35,001,000400,95,136,36,6,2,2,1,0,106,164,149,120,127,138
35001000401,35,001,000401,144,249,64,10,2,0,0,1,152,296,261,189,193,253
35001000402,35,001,000402,184,263.3,65,5.5,10.2,1.5,1.2,0,181.3,326.2,320.3,192.5,253.9,250.1
35001000403,35,001,000403,110.3,198.6,36.8,7.3,0.9,0.9,0.9,0,103,237.2,170.1,171.9,131.5,204.1
35001000404,35,001,000404,189.7,276.2,60.2,5.2,1.9,4.6,1.9,0,192.7,326.6,311.7,209.6,257.6,255.8
35001000405,35,001,000405,132,268,43,12,3,0,0,0,138,292,201,229,167,251
35001000406,35,001,000406,88.1,147.6,31,4.1,4.1,0.8,0,0,95.4,169.6,137,128.8,119.9,138.6
35001000407,35,001,000407,282,325,81,1,4,0,1,0,275,387,407,258,352,302
35001000408,35,001,000408,213.9,227.4,70,4.9,5.9,0.2,0,0,219.6,288.4,319,185.2,288.1,201.4
35001000409,35,001,000409,73.2,129.8,30.4,5.1,3.3,0,0.3,0.3,80.4,150.1,121.2,106.6,99.1,125.3
35001000410,35,001,000410,209,216,54,4,0,0,0,0,193,263,279,167,235,205
35001000411,35,001,000411,74.9,170.1,29,8.7,0.6,0.6,0.6,0,71.4,202.6,119,153.3,105.1,164.3
35001000412,35,001,000412,96.1,242.9,53,8.3,0.4,1.4,1.4,0,104.6,279.4,176,203.7,149.9,225.7
35001000413,35,001,000413,165,342,68,15,2,0,2,0,192,373,285,283,228,319
35001000414,35,001,000414,94,140,35,2,2,0,0,0,99,167,155,109,126,133
35001000415,35,001,000415,109,132,37,1,4,1,0,0,111,166,171,104,155,121
35001000416,35,001,000416,144.3,277.7,65,10.5,1.6,0.3,1.3,0,149.3,323.3,254.5,216.9,190.1,274.6
35001000417,35,001,000417,102.5,204.2,44.4,8.9,1.8,0.8,0.7,0,98.4,244.1,180.1,160.9,139.7,198.6
35001000418,35,001,000418,175,209,49,4,6,0,0,1,178,252,225,198,207,208
35001000419,35,001,000419,319,344.1,89.3,5.6,9.3,1.9,2.8,0,333.9,410.1,489.2,256.7,396.2,342.2
35001000420,35,001,000420,180,243.4,64.7,6.3,4.4,0.6,0.6,0,195.2,292.9,268.1,218.1,223.8,247.2
35001000421,35,001,000421,253,277,64,10,4,2,1,0,262,327,359,239,304,282
35001000422,35,001,000422,174.2,166.4,40.6,2.8,4.7,0.3,0.6,0,169.7,197.4,231.7,136.6,202.9,158.7
35001000423,35,001,000423,154.9,142.7,33.4,2.5,4.6,0,0.6,0.2,168.4,158.3,219.3,107.4,195.7,126.2
35001000424,35,001,000424,89.7,76.2,20.3,1.4,2.1,0,0.1,0,97.9,86.1,130.9,52.5,115.8,63.8
35001000425,35,001,000425,339.3,325,78.8,3.1,11.2,1.2,0,0.6,380.9,358.5,516.1,222.7,461.5,263.6
35001000426,35,001,000426,163.9,168,49.1,3.6,8.5,0,0,0,177.8,209.1,262.2,123.7,224.2,151.9
35001000427,35,001,000427,158,151.9,35.8,2.5,5.2,1.4,0.2,0,168.6,177.7,245.4,102.1,210.3,127.9
35001000428,35,001,000428,264.8,342.9,47.8,8.9,6.3,0,1,1,257.6,386,383.6,262.7,331.9,294.8
35001000429,35,001,000429,123.4,149.1,34.1,4.7,5.7,1.3,0,0,140.4,169.2,207.6,97,175.9,123
35001000430,35,001,000430,280.4,265.3,80.6,3.1,17.2,0,0,0,308.4,315.2,424.3,200.5,385.2,231.2
35001000431,35,001,000431,119,215,53,7,2,1,1,0,123,256,191,188,157,220
35001000432,35,001,000432,194.8,332.8,61.6,11,2.2,0,3,0.1,167.8,406.9,278,299.5,222.2,346.9
35001000433,35,001,000433,111.2,179.2,41.4,11,1.8,0,0,0.9,111.2,214.1,148,175.5,126.8,192.1
35001000434,35,001,000434,74,168,47,2,1,1,0,2,85,198,134,149,105,181
35001000435,35,001,000435,201,303,46,1,4,0,2,1,192,336,297,236,244,277
35001000436,35,001,000436,127,204,50,7,3,0,0,1,131,245,177,199,153,219
35001000437,35,001,000437,65,140,34,5,1,0,0,1,70,163,116,120,91,141
35001000438,35,001,000438,74.2,185.8,29.2,9.1,2.1,0,0.5,0,84.8,199.4,106.8,173.2,88.8,187.4
35001000439,35,001,000439,187,389,96,21,12,0,1,1,215,460,311,362,256,413
35001000440,35,001,000440,99,139,38,1,0,0,1,0,99,172,158,111,137,126
35001000441,35,001,000441,110,222,38,7,1,1,0,0,116,246,174,189,140,218
35001000442,35,001,000442,110,253,40,5,1,1,0,0,117,277,181,212,131,257
35001000443,35,001,000443,96,191,57,12,0,1,3,1,114,230,169,172,129,212
35001000444,35,001,000444,105,209,38,5,1,0,0,0,97,245,147,191,120,216
35001000445,35,001,000445,134,178,47,9,2,3,0,0,134,233,210,150,166,184
35001000446,35,001,000446,144,210,56,8,2,1,1,0,149,255,226,177,182,213
35001000447,35,001,000447,405.9,258.5,87,2.9,8.7,0,0,0,424.6,317.2,567,170.3,520,204.8
35001000448,35,001,000448,146.6,174.4,43.3,2.9,4,0,0.4,0,145.5,214.9,222.1,137.2,188.2,166.8
35001000449,35,001,000449,107.5,191.7,41.5,5,5.5,1.4,0.5,0,116.6,215.4,171.7,158.9,149.4,178.1
35001000450,35,001,000450,191,188,38,3,4,0,0,0,195,216,281,130,255,150
35001000451,35,001,000451,135,227,44,8,6,1,0,1,151,245,206,185,176,206
35001000452,35,001,000452,132.2,167.1,45.2,5.1,1.7,0,0,0,142.4,191,200.4,137.3,173.1,161.2
35001000453,35,001,000453,257.6,422,84.7,15.4,5.1,0.9,1.7,0,263.6,487,380,369.8,325.2,409.1
35001000454,35,001,000454,99.1,102.2,28.4,1.5,3.7,0.3,0,0.3,110.5,117.9,150.3,77.8,131.2,93.5
35001000455,35,001,000455,429,520.6,121.6,8.3,14.4,1.1,0.6,0,449.6,601.1,620.5,428.5,524.5,511.2
35001000456,35,001,000456,210.4,208.4,50.1,7.5,6.5,0.5,0.5,0.5,207.4,256.4,306.5,158.8,264.5,190.8
35001000457,35,001,000457,374.6,318.1,84.8,5.9,8.7,0,0.5,0,408.8,359.6,546.9,219.2,483.6,266.6
35001000458,35,001,000458,230.9,212.7,49.7,3.8,6.9,0,0.9,0.3,251.1,236,326.9,160.1,291.6,188.1
35001000459,35,001,000459,104.8,100.1,24.4,1.7,2.8,0.2,0.3,0,102.1,118.7,139.3,82.1,122,95.4
35001000460,35,001,000460,259.4,308.6,76.7,5.1,7,0,0.6,0,257.5,380.1,392.9,242.8,332.8,295.1
35001000461,35,001,000461,132,174,47,1,3,0,0,0,133,215,212,143,183,165
35001000462,35,001,000462,113,172,40,10,3,0,1,0,118,210,181,142,156,158
35001000463,35,001,000463,153,167,44,5,4,1,0,0,161,201,211,149,192,161
35001000464,35,001,000464,108,136,44,8,3,0,0,0,103,184,164,127,136,146
35001000465,35,001,000465,226,358,64,13,2,1,3,0,212,425,342,301,270,357
35001000466,35,001,000466,206,202,55,4,12,2,1,0,210,257,292,173,256,202
35001000467,35,001,000467,209.6,207.6,49.9,7.5,6.5,0.5,0.5,0.5,206.6,255.6,305.5,158.2,263.5,190.2
35001000468,35,001,000468,325.8,313.2,73.8,5.1,10.7,2.8,0.5,0,347.8,366.5,506,210.5,433.7,263.8
35001000469,35,001,000469,335.7,246,61.8,3.6,8.9,0,0,0,350.5,282.8,467,165.8,411.7,207.3
35001000470,35,001,000470,207.7,199,48.2,1.9,6.8,0.8,0,0.4,233.1,219.5,315.9,136.3,282.5,161.4
35001000471,35,001,000471,165,186,51,6,3,2,1,0,163,230,247,150,222,166
35001000472,35,001,000472,157,135,49,4,1,1,1,0,162,168,233,98,207,123
35001000473,35,001,000473,101,182,48,7,0,2,3,2,100,228,178,153,150,176
35001000474,35,001,000474,114,130,30,4,5,0,0,1,116,158,162,106,140,122
35001000475,35,001,000475,159.2,254.5,66.7,4.8,3.8,0,0.9,0,172.5,292.6,253.5,215.4,209.7,251.6
35001000476,35,001,000476,249,228,82,14,5,4,0,0,242,318,348,210,292,257
35001000477,35,001,000477,177.2,400.3,80.6,11.4,3.3,1,2,2,184.5,461.8,278.1,358.2,206.9,415.8
35001000478,35,001,000478,178,310,74,8,2,5,0,1,182,378,277,272,222,325
35001000479,35,001,000479,338.8,215.8,72.6,2.4,7.3,0,0,0,354.4,264.8,473.3,142.1,434,171
35001000480,35,001,000480,287.7,299.7,65.7,5,8,1,0,0,291.7,352.4,399.2,240.9,357.4,269.8
35001000481,35,001,000481,87,151,41,8,2,0,2,0,95,179,135,136,118,149
35001000482,35,001,000482,300,253,72,3,8,0,0,1,308,299,458,160,407,196
35001000483,35,001,000483,30.6,30.5,8.6,1.1,0.5,0.4,0,0.1,31.6,37.4,44.9,23.9,39.7,28.3
35001000484,35,001,000484,166,255,61,11,7,0,1,0,159,323,273,210,223,254
35001000485,35,001,000485,272.2,275.1,74.1,2.9,9.8,1,0,0,276.1,331.7,392.2,212.7,339.5,255.6
35001000486,35,001,000486,121,130.6,40.5,3.6,5.6,1.2,0,0,136.1,159.1,198.8,93.7,175.4,112.7
35001000487,35,001,000487,247.8,276.9,59.9,3.1,3.2,0,0,0,259.9,310.3,384.8,192.3,341.5,230.4
35001000488,35,001,000488,261,267,69,1,4,1,0,0,265,312,417,169,361,211
35001000489,35,001,000489,305,313,93,3,14,2,0,0,318,377,442,253,374,311
35001000490,35,001,000490,307,213,67,6,6,1,1,0,310,255,427,150,376,195
35001000491,35,001,000491,141,164,43,3,9,3,0,0,148,203,214,139,185,167
35001000492,35,001,000492,136,154,37,4,1,0,0,0,122,198,205,117,180,142
35001000493,35,001,000493,178,187.6,55,6.1,2.6,0.9,0,0,163.2,253.9,277.5,137.9,228.6,173.7
35001000494,35,001,000494,156,188,54,6,6,1,0,0,162,238,258,138,210,177
35001000495,35,001,000495,227,290,81,10,6,1,0,0,241,339,350,228,291,283
35001000496,35,001,000496,174,164,51,9,8,0,0,0,169,216,272,115,249,134
35001000497,35,001,000497,205,263.4,79,5.9,3.4,0.1,0,0,194.8,336.1,359.5,170.1,291.4,224.3
35001000498,35,001,000498,196,316,63,8,9,3,1,0,202,363,308,267,267,293
35001000499,35,001,000499,209,245,60,2,4,5,0,0,217,294,320,185,272,227
35001000500,35,001,000500,305,291,67,0,6,0,2,0,303,340,443,203,400,231
35001000501,35,001,000501,295.5,138.2,59.8,1.5,2.8,1.8,0,0,309,173.8,381.6,105.4,351.3,125.4
