GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREIMCM,G16PRECCAS,G16PRESLAR,G16PREAROC,G16SOSRESP,G16SOSDOLI,G16SSCRNAK,G16SSCDVIG,G16SACRFRE,G16SACDVAR
35035000001,35,035,000001,23.64,93.97,4.89,0.96,0.26,0.22,0.01,0.66,38.83,79.5,29.06,86.98,25.59,89.35
35035000002,35,035,000002,20.37,2.66,1.77,0,0,0.89,0,0,14.17,8.86,19.48,3.54,19.48,3.54
35035000003,35,035,000003,22.94,0,1,0,0,0,0,0,23.94,0,23.94,0,24.94,0
35035000004,35,035,000004,64.09,4.96,1.36,0.04,0.03,2.91,0,0.03,67.08,5.4,66.16,6.18,67.21,5.16
35035000005,35,035,000005,139.81,33.01,6.32,0.09,1.03,0.03,0.02,0,131.67,35.41,136.98,30.11,126.81,36.19
35035000006,35,035,000006,109.71,3.21,10.72,0.97,0.97,0.09,0,0.97,112.7,14.86,113.66,10.03,115.62,9.04
35035000007,35,035,000007,165.2,43.48,17.66,2.07,4.04,0.05,0.01,0,171.05,56.1,167.57,56.51,171.26,52.74
35035000008,35,035,000008,614.04,223.28,63.6,7.98,6.5,4.34,1.09,0,605.86,281.52,643.33,236.31,622.87,252.03
35035000009,35,035,000009,295.47,106.25,33.06,9.71,3.32,3.28,1.59,0,281.71,147.29,313.27,116.35,296.27,125.36
35035000010,35,035,000010,442.28,147.92,42.35,6.88,4.88,3.39,0.02,0,431.56,194.43,450.96,170.12,440.33,178.7
35035000011,35,035,000011,33.73,198.95,66.32,2.29,1.72,0,0.57,0.57,62.89,197.24,68.03,177.8,52.02,189.23
35035000012,35,035,000012,399.68,165.46,59.11,5.9,2.88,0.96,0.96,0,393.87,217.76,400.5,207.34,398.54,204.18
35035000013,35,035,000013,252.88,203.32,45.1,3.01,0.01,2,1,1,264.87,220.41,257.91,223.36,257.88,224.38
35035000014,35,035,000014,399.71,144.5,45.29,2.88,5.03,1.44,0,0,398.27,187.63,413.37,166.07,400.43,171.82
35035000015,35,035,000015,493.62,139.33,59.71,1.99,2.99,2.99,0,1,465.76,205.01,478.7,191.08,482.68,180.13
35035000016,35,035,000016,97.3,53.07,16.81,1.77,4.42,0,0,0.88,101.73,56.61,91.11,57.5,105.26,50.42
35035000017,35,035,000017,265.77,139.74,39.18,3.92,1.31,2.61,0.65,0.65,265.77,159.33,278.18,144.31,272.3,146.27
35035000018,35,035,000018,343.47,119.37,26.97,3.73,4.3,1.15,0.86,0,338.02,144.05,354.66,124.25,344.05,131.13
35035000019,35,035,000019,56,136,19,3,1,0,0,0,66,134,56,141,58,137
35035000020,35,035,000020,75,97,18,1,0,0,1,0,85,97,78,102,71,111
35035000021,35,035,000021,209.8,96.39,25.45,4.9,1.71,1.64,0.01,0,214.32,108.62,217.81,103.93,211.33,107.91
35035000022,35,035,000022,157,90,14,2,3,0,0,0,153,102,159,89,153,90
35035000023,35,035,000023,170,103,29,3,2,2,2,1,164,129,170,123,162,126
35035000024,35,035,000024,442.93,194.34,60.18,9.86,8.88,3.95,0.99,0,453.78,246.62,476.47,222.95,467.59,223.93
35035000025,35,035,000025,340,136,35,3,7,4,0,1,333,173,350,149,338,154
35035000026,35,035,000026,180,118,38,5,3,1,0,1,180,151,191,138,192,132
35035000027,35,035,000027,286,111,47,6,4,2,2,0,283,162,308,125,299,127
35035000028,35,035,000028,280.4,112.4,43.78,2.37,4.14,1.18,1.18,0,286.32,148.48,295.78,132.51,283.36,140.2
35035000029,35,035,000029,305.61,128.59,40.08,2.78,5.01,0,0,0.56,316.74,154.2,336.23,129.7,323.98,136.94
35035000030,35,035,000030,152,105,37,0,6,0,1,0,158,127,166,121,167,119
35035000031,35,035,000031,117,93,35,0,3,2,1,0,128,114,145,97,137,104
35035000032,35,035,000032,136,137,33,3,3,2,0,0,144,149,143,147,142,148
35035000033,35,035,000033,176,128,37,7,3,1,0,0,192,150,193,142,191,139
35035000034,35,035,000034,170,88,15,2,0,2,0,0,157,113,173,95,165,99
35035000035,35,035,000035,525.24,127.37,45.86,4.19,6.06,2.18,2.03,1,497.17,189.96,501.48,173.67,512.15,160.85
35035000036,35,035,000036,309,164,42,2,4,0,0,0,311,193,325,181,316,183
35035000037,35,035,000037,181,80,29,1,5,1,0,0,184,102,183,97,184,98
35035000038,35,035,000038,72.23,29.36,12.39,2.96,0.05,0.02,0.02,0,71.18,39.74,69.38,42.43,68.4,36.66
35035000039,35,035,000039,317,137,36,4,6,1,0,1,297,188,316,159,307,164
35035000040,35,035,000040,268,104,19,1,6,0,0,0,269,123,293,95,285,103
35035000041,35,035,000041,56.42,182.7,12.9,3.76,2.15,0,0.54,0,75.77,167.12,62.33,176.25,54.27,184.31
35035000042,35,035,000042,27.03,87.52,6.18,1.8,1.03,0,0.26,0,36.3,80.06,29.86,84.44,26,88.3
35035000043,35,035,000043,20.51,66.41,4.69,1.37,0.78,0,0.2,0,27.54,60.74,22.66,64.06,19.73,66.99
35035000044,35,035,000044,47.34,189.83,9.75,1.86,0.46,0.46,0,1.39,78.44,160.13,58.48,175.44,51.52,180.08
35035000045,35,035,000045,0.16,0.66,0.03,0.01,0,0,0,0,0.27,0.55,0.2,0.61,0.18,0.62
35035000046,35,035,000046,31.9,127.91,6.57,1.25,0.31,0.31,0,0.94,52.85,107.89,39.41,118.22,34.71,121.34
35035000047,35,035,000047,141.23,74.26,20.82,2.08,0.69,1.39,0.35,0.35,141.23,84.67,147.82,76.69,144.7,77.73
35035000048,35,035,000048,461.97,160.55,36.28,5.02,5.79,1.54,1.16,0,454.64,193.74,477.02,167.11,462.74,176.37
35035000049,35,035,000049,391.56,136.08,30.75,4.25,4.91,1.31,0.98,0,385.34,164.21,404.32,141.64,392.21,149.49
35035000050,35,035,000050,309.27,142.27,37.38,7.23,2.41,2.41,0,0,315.9,159.76,320.72,153.13,311.08,159.15
35035000051,35,035,000051,193.6,77.6,30.22,1.63,2.86,0.82,0.82,0,197.68,102.52,204.22,91.49,195.64,96.8
35035000052,35,035,000052,243.39,102.41,31.92,2.22,3.99,0,0,0.44,252.26,122.8,267.77,103.3,258.02,109.06
35035000053,35,035,000053,301.66,100.33,28.52,4.7,3.36,2.35,0,0,294.28,131.87,307.7,115.1,300.32,121.14
35035000054,35,035,000054,154.49,51.38,14.61,2.41,1.72,1.2,0,0,150.71,67.54,157.59,58.95,153.81,62.04
35035000055,35,035,000055,155.41,56.18,17.61,1.12,1.96,0.56,0,0,154.86,72.96,160.73,64.57,155.69,66.81
35035000056,35,035,000056,25.27,149.05,49.68,1.71,1.28,0,0.43,0.43,47.11,147.76,50.97,133.2,38.98,141.77
35035000057,35,035,000057,182.35,66.21,18.7,1.92,1.94,1.19,0.24,0,180.75,82.48,190.69,69.9,185.26,74.38
35035000058,35,035,000058,19.61,7.14,2.01,0.21,0.21,0.13,0.03,0,19.43,8.89,20.51,7.52,19.92,8.01
35035000059,35,035,000059,15.07,7.6,2.48,0.24,0.59,0.01,0,0.12,15.52,8.37,14.19,8.42,16.06,7.45
35037000001,35,037,000001,85.97,2.6,6.08,0.01,1,0,0,0,74.99,13.66,74.08,11.59,81.94,3.7
35037000002,35,037,000002,59.88,4.07,1.07,0,0.01,0,0,0,51.88,10.17,53.91,8.12,57.82,4.2
35037000003,35,037,000003,161.41,37.84,18.91,1,0,0,0,0,144.45,61.75,150.43,52.77,144.45,54.76
35037000004,35,037,000004,59.07,7.52,0.24,1,1.01,1,0,0,46.64,17.04,50.72,10.88,48.77,9.85
35037000005,35,037,000005,501.97,71.01,27.61,0.99,3.94,1.97,0,0,420.12,158.78,435.9,131.16,448.72,122.29
35037000006,35,037,000006,274.68,54.48,19.19,1.01,3.03,1.01,0,1,236.07,108.11,258.14,74.95,248.29,82.85
35037000007,35,037,000007,120,222,48,4,0,1,0,0,139,241,117,259,113,264
35037000008,35,037,000008,118,63,20,1,1,0,0,0,92,104,101,90,95,95
35037000009,35,037,000009,250,177,58,2,2,2,0,1,206,256,225,232,221,236
35037000010,35,037,000010,56.19,125.18,26.61,1.97,0.99,0,0.99,0,69.98,136.02,48.3,152.78,42.39,159.68
35037000011,35,037,000011,288.41,161.77,40.27,1.96,2.95,0.98,0.98,0,257.87,214.86,276.48,190.33,268.75,191.19
35037000012,35,037,000012,235.89,90.56,33.07,0.06,1.06,0.02,0.03,0,195.55,149.63,224.62,120.39,230.32,112.59
35039000001,35,039,000001,75.93,339.15,29.98,13.89,0,1.13,0.13,0,86.73,359.05,90.62,351.55,80.89,355.02
35039000002,35,039,000002,110.8,389.48,43.66,4.19,0.6,1.2,0.6,0,123.36,401.43,120.28,411.66,115.51,408.62
35039000003,35,039,000003,114.66,280.3,29.66,2.05,2,1.01,1,1,134.79,274.53,113.5,290.8,115.49,290.53
35039000004,35,039,000004,153.89,398.95,61.75,4.9,0,0.98,0,0,166.64,420.51,139.19,446,138.21,420.51
35039000005,35,039,000005,83.8,221.28,33.31,3,0,0,0,1,106.45,231.12,78.21,258.36,80.88,253.52
35039000006,35,039,000006,18,97.33,8,8,0,0.67,0,0,22.67,102,19.33,102.67,16,100.67
35039000007,35,039,000007,74.62,341.11,54.83,9.23,0.05,0,1,0,84.44,372.34,126.03,326.12,91.12,351.25
35039000008,35,039,000008,44,144,27,1,0,0,1,0,64,140,49,154,39,156
35039000009,35,039,000009,75.38,168.89,17.17,4.77,0.95,0,0,0,71.56,173.66,62.97,189.88,64.88,171.75
35039000010,35,039,000010,106,326,40,9,2,0,0,2,115,352,114,357,106,353
35039000011,35,039,000011,141.57,275.94,41.75,5.76,2.4,0.96,1.92,0.48,137.73,311.46,151.17,302.34,135.33,310.02
35039000012,35,039,000012,94.08,196.45,38.4,4.03,0,0,0.01,0,114.15,199.63,79.95,233.86,78.99,232.74
35039000013,35,039,000013,175.65,413.18,40.92,5.99,1,1,1,1,188.62,418.17,142.72,460.08,144.71,432.14
35039000014,35,039,000014,77,247,23,0,0,1,0,0,95,242,80,258,65,260
35039000015,35,039,000015,28.93,109.2,14.93,1.87,0,0,0,0.93,45.73,100.8,33.6,113.87,40.13,103.6
35039000016,35,039,000016,60.03,172.14,11.02,3.02,1,0,0,1,75.04,162.17,55.04,182.16,60.02,170.18
35039000017,35,039,000017,24.97,124.53,14.98,13.98,0,0.33,0,0,30.3,139.83,30.63,138.17,19.98,146.15
35039000018,35,039,000018,97,148,61,2,0,2,1,1,112,180,99,185,84,194
35039000019,35,039,000019,97,126,23,2,0,0,0,0,106,137,126,119,126,113
35039000020,35,039,000020,253.51,329.25,52.73,3.98,1,0,0,0,238.65,365.03,255.52,344.2,235.63,351.15
35039000021,35,039,000021,14.49,34.82,8.27,0.02,1,0,0,0,18.37,36.04,15.5,40.88,15.37,36.95
35039000022,35,039,000022,24,65,10,1,0,0,0,0,28,66,33,61,25,66
35039000023,35,039,000023,38.6,95.1,13.79,1.89,0,0,0,0,35.92,108.89,31.68,109.54,30.67,103.34
35039000024,35,039,000024,94.71,440.75,122.94,10.93,1.82,0,0.91,0,163,479.9,177.57,460.78,160.27,472.62
35039000025,35,039,000025,105,25,3,0,0,1,0,0,97,35,106,28,109,25
35039000026,35,039,000026,61.93,106.44,14.51,1.94,0,0,0,0.97,61.93,116.12,50.32,120.96,52.25,118.05
35039000027,35,039,000027,20.96,40.1,8.54,1.11,0,0,0,1.02,20.97,42.54,16.86,42.49,15.83,39.47
35039000028,35,039,000028,4.95,20.79,0,0,0,0,0.99,0,0.99,22.77,5.94,16.83,1.98,19.8
35039000029,35,039,000029,6.06,3.35,3.09,0,0,0,0,0,8.1,4.34,8.07,3.35,6.08,5.33
35039000030,35,039,000030,78.69,50.96,25.59,1.21,3,0,0,0.01,79.41,73.49,73.8,85.64,73.73,75.95
35039000031,35,039,000031,66.17,347.07,34.04,8,2,1,0,0,89.11,349.17,78.09,367.14,78.08,356.12
35039000032,35,039,000032,61.45,139.85,20.77,4.96,3.3,0.82,0,0.82,67.31,153.08,63.93,157.25,62.32,153.89
35039000033,35,039,000033,9.05,53.21,10,2,0,0,0.01,0,16.01,54.23,11.06,58.17,11.02,57.2
35039000034,35,039,000034,0,3.93,0,0,0,0,0,0,0.98,3.93,0.98,3.93,0,4.91
35039000035,35,039,000035,113.52,327.67,40.47,11.84,0,0,0,0,114.5,369.13,141.1,341.53,127.29,348.41
35039000036,35,039,000036,91.71,208.64,33.62,2.19,0.37,0,0.73,0.37,97.93,223.26,80.75,243.35,84.41,233.12
35039000037,35,039,000037,22.62,88.88,15.55,0.13,0,0.02,0.02,0,30.36,87.32,27.74,90,23.25,92.62
35039000038,35,039,000038,113.65,336.69,40.16,5.98,0,0.85,0.85,0,132.45,349.51,138.44,346.09,99.98,382.84
35039000039,35,039,000039,144.55,419.15,51.23,5.04,1.7,0.18,0,0.18,170.69,434.92,146.07,449.75,155.68,431.11
35039000040,35,039,000040,152.86,393.87,63.2,6.13,0.19,0.19,0,0.19,164.93,424.55,157.48,425.43,138.92,435.81
35039000041,35,039,000041,62.45,542.76,88.58,3.05,0,1.01,1,0,105.57,570.96,116.31,561.2,84.3,579.96
35039000042,35,039,000042,31.12,91.65,14.06,5.01,0,0,0,0,33.17,100.65,31.15,102.69,21.15,107.67
35039000043,35,039,000043,74.55,262.34,29.42,2.82,0.4,0.81,0.4,0,83.01,270.4,81,277.25,77.78,275.24
35039000044,35,039,000044,153.43,299.06,45.25,6.24,2.6,1.04,2.08,0.52,149.27,337.54,163.83,327.66,146.67,335.98
35039000045,35,039,000045,9.29,43.25,12.06,1.07,0.18,0,0.09,0,16,47.1,17.43,45.22,15.73,46.38
35039000046,35,039,000046,158.21,359.9,57.99,3.78,0.63,0,1.26,0.63,168.92,385.12,139.3,419.78,145.6,402.14
35041000001,35,041,000001,134.49,117.83,32.62,1.07,2.03,1.01,1.01,1,153.52,129.35,140.46,137.25,138.5,139.18
35041000002,35,041,000002,186.07,59.81,16.61,1.33,1,0,0,0.33,179.43,75.43,188.73,66.79,182.09,71.11
35041000003,35,041,000003,37,11,5,0,1,0,0,0,25,25,32,21,38,14
35041000004,35,041,000004,210.15,31.12,8.05,0,1.01,0.01,0,1,191,47.29,192.09,42.18,200.12,33.15
35041000005,35,041,000005,171.68,18.75,6.91,0,0.99,0.99,0,0,149.97,43.41,162.8,27.63,166.74,22.69
35041000006,35,041,000006,234.17,24.29,10.74,0.01,0.97,0,0,0,221.33,37.19,218.56,33.19,225.3,27.39
35041000007,35,041,000007,74,53,18,5,6,0,0,0,73,72,71,72,71,71
35041000008,35,041,000008,94,170,37,1,4,1,2,0,118,169,97,189,92,190
35041000009,35,041,000009,439,181,56,7,7,4,0,2,454,224,455,210,448,221
35041000010,35,041,000010,386,149,63,5,11,0,1,0,388,189,391,186,396,176
35041000011,35,041,000011,183,40,16,2,5,1,0,0,174,62,177,56,177,51
35041000012,35,041,000012,236.51,124.17,42.38,4.93,1.97,0.99,0.99,0,238.48,159.65,234.54,152.75,237.5,147.82
35041000013,35,041,000013,70,59,25,2,3,0,1,0,81,73,78,77,77,77
35041000014,35,041,000014,216,116,55,10,1,1,0,0,233,148,235,138,220,150
35041000015,35,041,000015,94,36,9,1,0,0,0,0,89,48,86,48,98,40
35041000016,35,041,000016,133,44,8,0,1,1,1,0,128,50,124,54,133,46
35041000017,35,041,000017,267,54,20,4,8,0,1,0,255,85,259,79,271,67
35041000018,35,041,000018,334.92,43.99,19,1,1,0,0,0,299.93,83.98,319.92,61.98,316.92,57.99
35041000019,35,041,000019,373.93,120.19,33.39,2.67,2,0,0,0.67,360.57,151.57,379.27,134.21,365.91,142.89
35043000001,35,043,000001,124.99,231.27,54.42,2.98,0.43,1.28,0,0.43,140.72,256.35,160.7,232.97,137.32,254.23
35043000002,35,043,000002,118.64,333.19,56.16,5.68,1.26,1.89,0.63,0,147.67,350.86,162.18,329.41,136.94,345.81
35043000003,35,043,000003,139.37,287.14,78.25,5.02,5.02,0.01,0,0,142.46,352.29,195.79,301.95,159.56,325.12
35043000004,35,043,000004,113.11,189.83,50.16,6.89,0,0,0.98,0,120,232.13,145.57,199.67,120,216.39
35043000005,35,043,000005,91.11,161.17,22.16,6.04,1.12,0.45,0.45,0,100.29,176.84,135.43,140.13,118.42,151.77
35043000006,35,043,000006,97,181,51,0,2,0,0,0,114,208,140,179,104,208
35043000007,35,043,000007,82.93,181.85,20.98,2,0,0,0,0,93.92,183.85,80.93,196.84,75.94,196.84
35043000008,35,043,000008,21,237,33,4,2,0,1,0,41,255,62,232,26,265
35043000009,35,043,000009,6.77,169.03,18.29,2.37,0,0,0,0,12.53,174.79,21.68,162.26,12.19,171.4
35043000010,35,043,000010,44,198,27,8,1,1,0,1,47,221,86,177,69,194
35043000011,35,043,000011,150.94,235.23,44.3,4.7,3.53,0.78,0.39,0,181.52,248.96,237.98,185.84,193.68,223.87
35043000012,35,043,000012,215.5,296,49,4,2.5,1.5,0.5,0,231.5,329.5,324,229.5,266,275
35043000013,35,043,000013,10.62,18.7,2.51,0.29,0.14,0,0,0,11.15,20.29,16.02,15.09,12.83,17.85
35043000014,35,043,000014,19.12,211.13,66.02,2,4,0,1,0,36.11,248.14,49.14,207.11,31.12,217.12
35043000015,35,043,000015,19.03,308.32,42.82,3.81,0.95,0,0,0.95,24.74,338.77,51.39,312.12,34.26,326.4
35043000016,35,043,000016,53.95,70.93,11.99,1,0,0,0,0,61.95,74.94,61.97,65.93,52.97,78.91
35043000017,35,043,000017,92,100,16,5,0,0,1,0,89,121,108,102,103,104
35043000018,35,043,000018,116.46,140.06,33.87,9.03,0.09,0,1,0,127.75,162.68,167.31,125.03,135.03,149.15
35043000019,35,043,000019,18.89,159.17,29.84,2.11,2,0,1.02,0,34,168.87,73.43,133.33,35,166.61
35043000020,35,043,000020,7.66,77.96,8,1.19,0,0,0,0,10.55,82.38,14.13,76.76,10.38,80.17
35043000021,35,043,000021,115.52,94.24,31.03,2.91,0.97,0.01,0.97,0,104.86,136.87,128.17,110.67,105.85,123.28
35043000022,35,043,000022,120,124,32,7,2,0,0,0,130,147,118,155,117,150
35043000023,35,043,000023,109.77,84.07,29.01,3.1,0.03,0,2.03,0,99.42,121.47,119.18,98.61,106.45,104.02
35043000024,35,043,000024,39.42,189.93,52.09,0.04,0,0.01,1.01,0,62.39,189,48.35,191.9,51.24,181.07
35043000025,35,043,000025,48.99,490.88,142.96,5,10,3,5,1,109.97,547.86,86.98,552.86,94.98,530.87
35043000026,35,043,000026,53.24,181.5,38.48,2.96,0,0.99,0.99,0,65.09,185.46,54.24,180.53,48.32,185.45
35043000027,35,043,000027,46.68,51.57,6.96,0.99,0,0.99,0,0,45.71,55.54,56.62,45.61,48.69,49.59
35043000028,35,043,000028,300.27,217.72,42.25,5.02,9.03,0,0,0,316.33,242.88,397.54,157.69,364.43,186.77
35043000029,35,043,000029,19,155,36,4,2,0,0,0,35,178,58,151,32,171
35043000030,35,043,000030,382.44,357.05,103.18,6.55,3.28,0.82,0,1.64,411.1,414.37,491.35,321.84,442.22,363.6
35043000031,35,043,000031,234.18,178.18,58.55,6.11,5.6,0,0,0.51,248.44,218.91,306.47,161.89,274.4,186.33
35043000032,35,043,000032,279.96,204.84,65.32,6.68,5.12,0,1,0,297.4,247.04,362.8,178.8,321.68,213.56
35043000033,35,043,000033,531.96,521.68,86.96,14.4,5.99,4.17,2.5,0,542.91,584.13,651.23,454.02,584.83,504.1
35043000034,35,043,000034,174.76,138.04,46.92,4.08,2.72,0,0,0,190.4,165.24,244.8,108.8,208.08,137.36
35043000035,35,043,000035,294,261,95,15,3,0,2,0,311,340,410,237,356,287
35043000036,35,043,000036,307.86,261.72,65.43,5.87,5.87,0.84,1.68,0,312.05,318.76,396.77,234.04,342.25,281.85
35043000037,35,043,000037,423.02,313.51,102.94,8.46,16.45,0.94,0.47,0.47,469.55,382.6,571.55,275.43,509.04,314.92
35043000038,35,043,000038,52,43.11,14.46,0.93,1.33,0.53,0,0,56.38,52.8,68.06,40.46,60.76,46.17
35043000039,35,043,000039,192.52,154.43,49.57,4.7,4.43,1.3,0.52,1.04,209.22,186.78,258.78,135.13,229.3,154.43
35043000040,35,043,000040,250.23,256.91,60.14,8.17,2.23,1.49,1.49,0,260.62,299.23,329.68,225.72,275.47,273.25
35043000041,35,043,000041,245.96,194.58,59.03,3.83,2.19,2.73,0,0.55,253.07,245.41,321.39,173.27,280.39,208.79
35043000042,35,043,000042,285,214,74,7,7,4,1,0,290,279,345,228,323,242
35043000043,35,043,000043,298,225,68,7,3,3,0,0,292,283,342,230,307,251
35043000044,35,043,000044,116.36,84.81,30.08,2.71,2.22,0.49,0.49,0.25,119.81,110.94,148.66,79.88,133.37,91.71
35043000045,35,043,000045,256.55,237.24,68.28,10.34,4.14,0,1.38,1.38,262.76,294.48,337.93,220,285.52,262.76
35043000046,35,043,000046,226,254,89,10,2,3,0,0,245,319,304,255,261,290
35043000047,35,043,000047,563.21,398.1,131.58,11.73,6.7,5.87,0.84,0,604.27,488.61,697.3,384.69,626.9,438.33
35043000048,35,043,000048,296,219,74,9,3,0,1,0,315,270,369,214,331,247
35043000049,35,043,000049,309,245,78,7,7,3,2,1,326,307,403,226,357,252
35043000050,35,043,000050,201.8,146.43,38.61,3.64,6.19,0,0.36,0.73,217.46,170.84,257.53,128.95,226.93,148.98
35043000051,35,043,000051,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35043000052,35,043,000052,147,136,25,4,4,0,0,0,149,164,193,116,163,141
35043000053,35,043,000053,267.6,361.04,60.39,5.09,4.45,1.91,1.27,0.64,292.39,397.27,392.19,290.49,313.37,350.87
35043000054,35,043,000054,223.86,275.57,58.52,4.76,5.44,0.68,0,0.68,244.27,312.99,332.72,219.09,279.65,261.28
35043000055,35,043,000055,57.55,72.96,12.46,0.82,1.48,0,0.33,0,64.6,78.37,80.5,60.01,72.63,67.22
35043000056,35,043,000056,175.13,262.2,42.55,8.9,5.94,0,0.99,0,192.94,293.86,252.31,228.56,216.69,265.17
35043000057,35,043,000057,242.61,227.27,59.76,7.07,6.07,0.02,0.01,1,271.95,260.69,360.24,163.29,314.26,203.1
35043000058,35,043,000058,273.07,188.81,50.7,5.59,4.2,1.75,0.35,0.35,285.31,225.17,344.75,163.98,306.64,193.7
35043000059,35,043,000059,146.08,125.22,29.7,5.94,1.02,0.09,0.06,0.03,161.9,138.32,201.59,99.12,164.51,126.38
35043000060,35,043,000060,445.51,321.24,90.5,7.65,11.89,2,1,1.41,480.88,375.25,564.14,284.63,506.82,324.95
35043000061,35,043,000061,321.91,291.59,90.28,8.34,7.6,0.15,1.07,0.07,336.27,366.51,400.4,302.56,365.51,317.81
35043000062,35,043,000062,137.88,120.86,22.47,2.04,2.72,0,0,0,148.78,130.73,179.08,97.71,161.03,111.33
35043000063,35,043,000063,113.5,93.47,19.24,1.96,1.57,0,0.39,0,120.96,102.89,138.24,81.29,126.85,91.51
35043000064,35,043,000064,139.78,107.06,25.68,2.43,4.33,1.08,0.54,0,145.18,128.15,184.11,90.3,155.73,113.82
35043000065,35,043,000065,260.16,282.2,58.77,6.12,7.96,1.84,0.61,0.61,276.08,328.11,327.5,270.57,298.12,296.28
35043000066,35,043,000066,164.33,133.14,37.98,3.62,4.29,0,0.68,0.45,174.05,165.24,212.03,124.1,187.39,143.31
35043000067,35,043,000067,294.18,289.76,84.14,5.06,7.59,3.16,0.63,0,314.43,355.55,374.53,286.59,339.1,315.06
35043000068,35,043,000068,128.4,107,31.34,1.51,1.73,0.65,0,0,135.32,126.02,153.91,105.92,139.43,118.24
35043000069,35,043,000069,455.18,385.05,111.79,7.97,6.21,2.66,1.77,0,482.67,462.2,549.21,393.86,491.57,440.87
35043000070,35,043,000070,243,224,80,3,0,1,2,1,264,274,300,234,256,268
35043000071,35,043,000071,273,263,68,5,5,1,2,0,293,308,344,256,304,286
35043000072,35,043,000072,442.73,341.61,86.35,3.45,15.34,1.14,1.13,0.01,497.38,368.66,564.85,291.46,495.89,346.76
35043000073,35,043,000073,292,169,47,0,8,0,0,0,309,195,351,156,322,171
35043000074,35,043,000074,359.41,298.93,64.94,6.44,6.44,1.98,0.5,0,380.72,338.59,468.47,248.86,408.98,291.99
35043000075,35,043,000075,244,207,39,2,9,1,0,0,263,230,308,180,260,227
35043000076,35,043,000076,325.6,476.96,60.72,10.56,10.56,0.88,0,0.88,355.52,516.56,504.24,363.44,419.76,437.36
35043000077,35,043,000077,17.97,359.68,43.18,10.19,2.05,0,2,1.05,38.26,382.23,69.61,356.88,32.74,379.6
35043000078,35,043,000078,107.63,64.05,27.14,0.97,2.91,0,0,0,116.35,83.43,133.81,63.07,125.08,66.95
35043000079,35,043,000079,68.05,80.07,16.01,6,5,1,0,0,76.05,95.06,100.03,71.07,86.03,80.09
35043000080,35,043,000080,519.09,382.73,83.64,8.18,11.82,9.09,0.91,0,550,440,603.64,376.36,552.73,421.82
35043000081,35,043,000081,319,269,82,4,11,2,1,0,351,322,417,252,373,279
35043000082,35,043,000082,150.17,140.16,40.85,1.6,2,0.4,0,0.4,162.19,167.39,196.63,132.95,171.8,148.97
35043000083,35,043,000083,99.76,58.12,11.75,0.82,1.44,0,0,0.21,105.94,61.63,117.07,47.82,104.91,56.47
35043000084,35,043,000084,343.4,310.82,99.5,7.92,5.28,1.76,0.88,1.76,376.86,364.53,430.57,307.3,387.42,345.16
35043000085,35,043,000085,426.41,270.39,73.34,4.51,8.57,5.83,0,1.69,436.79,330.46,498.86,265.04,452.85,290.66
35043000086,35,043,000086,140.86,133.11,35.92,0.7,8.8,0.35,0.7,0,161.64,152.48,195.09,117.97,179.6,127.13
35043000087,35,043,000087,169.01,312.73,73.58,4.02,0.57,1.72,0,0.57,190.28,346.65,217.3,315.03,185.68,343.77
35043000088,35,043,000088,47.38,133.06,22.43,2.27,0.5,0.76,0.25,0,58.97,140.12,64.77,131.55,54.69,138.1
35043000089,35,043,000089,166.91,294.76,40.6,11.04,2.09,0.81,0.82,0,183.72,323.48,248.02,256.28,216.82,277.76
35043000090,35,043,000090,150.85,266.86,36.69,10.01,1.85,0.74,0.74,0,166.05,292.81,224.24,232.02,196.07,251.3
35043000091,35,043,000091,13.23,329.97,35.71,4.63,0,0,0,0,24.47,341.21,42.32,316.74,23.81,334.6
35043000092,35,043,000092,232.35,362.1,68.19,7.24,5.43,1.21,0.6,0,279.42,383.22,366.32,286.06,298.13,344.6
35043000093,35,043,000093,215.87,296.1,49.1,4.02,2.52,1.5,0.5,0,231.94,329.64,324.54,229.53,266.51,275.06
35043000094,35,043,000094,286.71,512.59,68.54,7.72,3.86,0,0,0,301.19,556.03,435.37,413.16,347.53,489.42
35043000095,35,043,000095,37.34,380.04,39,5.81,0,0,0,0,51.45,401.62,68.87,374.24,50.62,390.83
35043000096,35,043,000096,60.62,56.6,16.36,1.04,0.52,0.13,0,0.26,65.17,65.68,77.89,51.02,70.1,57.64
35043000097,35,043,000097,225.82,171.82,56.45,5.89,5.4,0,0,0.49,239.56,211.09,295.53,156.11,264.6,179.67
35043000098,35,043,000098,102.12,100.53,16.48,2.77,1.14,0.82,0.49,0,104.08,112.44,124.65,87.63,112.08,97.1
35043000099,35,043,000099,59.14,50.27,12.57,1.13,1.13,0.16,0.32,0,59.94,61.23,76.22,44.96,65.74,54.14
35043000100,35,043,000100,280.85,208.14,68.34,5.62,10.92,0.62,0.31,0.31,311.75,254.01,379.46,182.87,337.96,209.08
35043000101,35,043,000101,129.22,95.77,31.44,2.58,5.03,0.29,0.14,0.14,143.43,116.87,174.59,84.14,155.49,96.2
35043000102,35,043,000102,340,281.89,94.54,6.07,8.67,3.47,0,0,368.62,345.2,444.94,264.54,397.24,301.83
