GEOID,G18GOVRDUN,G18GOVDBEG,G18GOVLTOI,G18GOVIWAL,G18GOVOWRI,G18HALRYOU,G18HALDGAL,G18HALOWRI
020130001002012,0,0,0,0,0,0,0,0
020130001002089,0,0,0,0,0,0,0,0
020130001002082,0,0,0,0,0,0,0,0
020130001002064,0,0,0,0,0,0,0,0
020130001002106,0,0,0,0,0,0,0,0
020130001002298,0,0,0,0,0,0,0,0
020130001002294,0,0,0,0,0,0,0,0
020130001001420,0,0,0,0,0,0,0,0
020130001001410,0,0,0,0,0,0,0,0
020130001001408,0,0,0,0,0,0,0,0
020130001003138,0,0,0,0,0,0,0,0
020130001003178,0,0,0,0,0,0,0,0
020130001002329,0,0,0,0,0,0,0,0
020130001001153,0,0,0,0,0,0,0,0
020130001001400,0,0,0,0,0,0,0,0
020130001001107,0,0,0,0,0,0,0,0
020130001002340,0,0,0,0,0,0,0,0
020130001002390,0,0,0,0,0,0,0,0
020130001002188,0,0,0,0,0,0,0,0
020130001002395,0,0,0,0,0,0,0,0
020130001003149,0,0,0,0,0,0,0,0
020130001002002,0,0,0,0,0,0,0,0
020130001003182,0,0,0,0,0,0,0,0
020130001003236,0,0,0,0,0,0,0,0
020130001002140,0,0,0,0,0,0,0,0
020130001003095,0,0,0,0,0,0,0,0
020130001002147,0,0,0,0,0,0,0,0
020130001002067,0,0,0,0,0,0,0,0
020130001002315,0,0,0,0,0,0,0,0
020130001001033,0,0,0,0,0,0,0,0
020130001003181,0,0,0,0,0,0,0,0
020130001002164,0,0,0,0,0,0,0,0
020130001002151,0.6,0.7,0.1,0.1,0,1.1,0.4,0
020130001001076,0,0,0,0,0,0,0,0
020130001001278,0,0,0,0,0,0,0,0
020130001001079,0,0,0,0,0,0,0,0
020130001001252,0,0,0,0,0,0,0,0
020130001001104,0,0,0,0,0,0,0,0
020130001002344,0,0,0,0,0,0,0,0
020130001003243,0,0,0,0,0,0,0,0
020130001001004,0,0,0,0,0,0,0,0
020130001001262,0.2,0.3,0,0,0,0.2,0.2,0
020130001001251,0.2,0.3,0,0,0,0.2,0.2,0
020130001001240,0.9,1.1,0,0,0,0.8,0.8,0
020130001001272,0,0,0,0,0,0,0,0
020130001003241,0,0,0,0,0,0,0,0
020130001003046,0,0,0,0,0,0,0,0
020130001003059,0,0,0,0,0,0,0,0
020130001003050,0,0,0,0,0,0,0,0
020130001003080,0,0,0,0,0,0,0,0
020130001003237,0,0,0,0,0,0,0,0
020130001003238,0,0,0,0,0,0,0,0
020130001003094,0,0,0,0,0,0,0,0
020130001003099,0,0,0,0,0,0,0,0
020130001003003,0,0,0,0,0,0,0,0
020130001002142,0,0,0,0,0,0,0,0
020130001001299,0,0,0,0,0,0,0,0
020130001001112,0,0,0,0,0,0,0,0
020130001001416,0,0,0,0,0,0,0,0
020130001001437,0,0,0,0,0,0,0,0
020130001001436,0,0,0,0,0,0,0,0
020130001002093,0,0,0,0,0,0,0,0
020130001002107,0,0,0,0,0,0,0,0
020130001002286,0,0,0,0,0,0,0,0
020130001002296,0,0,0,0,0,0,0,0
020130001001035,0,0,0,0,0,0,0,0
020130001001188,0,0,0,0,0,0,0,0
020130001001006,0,0,0,0,0,0,0,0
020130001003219,0,0,0,0,0,0,0,0
020130001001183,0,0,0,0,0,0,0,0
020130001001443,0,0,0,0,0,0,0,0
020130001001046,0,0,0,0,0,0,0,0
020130001002079,0,0,0,0,0,0,0,0
020130001002072,0,0,0,0,0,0,0,0
020130001002398,0,0,0,0,0,0,0,0
020130001002022,0,0,0,0,0,0,0,0
020130001002116,0,0,0,0,0,0,0,0
020130001001376,0,0,0,0,0,0,0,0
020130001001232,0,0,0,0,0,0,0,0
020130001001246,0,0,0,0,0,0,0,0
020130001001127,0,0,0,0,0,0,0,0
020130001001190,0,0,0,0,0,0,0,0
020130001003011,0,0,0,0,0,0,0,0
020130001001121,0,0,0,0,0,0,0,0
020130001002110,0,0,0,0,0,0,0,0
020130001002191,0,0,0,0,0,0,0,0
020130001002254,0,0,0,0,0,0,0,0
020130001003125,0,0,0,0,0,0,0,0
020130001003183,0,0,0,0,0,0,0,0
020130001002358,0,0,0,0,0,0,0,0
020130001001342,0,0,0,0,0,0,0,0
020130001001357,0,0,0,0,0,0,0,0
020130001001294,0,0,0,0,0,0,0,0
020130001001304,0,0,0,0,0,0,0,0
020130001002337,0,0,0,0,0,0,0,0
020130001002276,0,0,0,0,0,0,0,0
020130001003135,0,0,0,0,0,0,0,0
020130001002267,0,0,0,0,0,0,0,0
020130001002323,0,0,0,0,0,0,0,0
020130001003213,0,0,0,0,0,0,0,0
020130001002366,0,0,0,0,0,0,0,0
020130001002185,0,0,0,0,0,0,0,0
020130001002281,0,0,0,0,0,0,0,0
020130001002291,0,0,0,0,0,0,0,0
020130001003061,0,0,0,0,0,0,0,0
020130001003110,0,0,0,0,0,0,0,0
020130001003104,0,0,0,0,0,0,0,0
020130001003105,0,0,0,0,0,0,0,0
020130001002226,0,0,0,0,0,0,0,0
020130001001368,0,0,0,0,0,0,0,0
020130001001194,0.2,0.3,0,0,0,0.2,0.2,0
020130001001101,0.4,0.5,0,0,0,0.4,0.4,0
020130001001175,0,0,0,0,0,0,0,0
020130001001186,0,0,0,0,0,0,0,0
020130001002240,0,0,0,0,0,0,0,0
020130001002258,0,0,0,0,0,0,0,0
020130001002192,0,0,0,0,0,0,0,0
020130001003163,0,0,0,0,0,0,0,0
020130001001105,0,0,0,0,0,0,0,0
020130001002259,0,0,0,0,0,0,0,0
020130001002058,0,0,0,0,0,0,0,0
020130001003151,0,0,0,0,0,0,0,0
020130001002389,0,0,0,0,0,0,0,0
020130001002287,0,0,0,0,0,0,0,0
020130001002117,0,0,0,0,0,0,0,0
020130001002038,0,0,0,0,0,0,0,0
020130001003132,0,0,0,0,0,0,0,0
020130001002086,0,0,0,0,0,0,0,0
020130001001328,0,0,0,0,0,0,0,0
020130001003223,0,0,0,0,0,0,0,0
020130001003128,0,0,0,0,0,0,0,0
020130001001179,0,0,0,0,0,0,0,0
020130001002169,0,0,0,0,0,0,0,0
020130001001219,0,0,0,0,0,0,0,0
020130001002401,0,0,0,0,0,0,0,0
020130001001148,0,0,0,0,0,0,0,0
020130001002171,0,0,0,0,0,0,0,0
020130001002334,0,0,0,0,0,0,0,0
020130001001346,0,0,0,0,0,0,0,0
020130001002004,0,0,0,0,0,0,0,0
020130001002104,0,0,0,0,0,0,0,0
020130001001257,0,0,0,0,0,0,0,0
020130001002159,0.3,0.4,0,0.1,0,0.5,0.2,0
020130001002158,0,0,0,0,0,0,0,0
020130001002129,0,0,0,0,0,0,0,0
020130001002202,0,0,0,0,0,0,0,0
020130001002149,0,0,0,0,0,0,0,0
020130001001087,0,0,0,0,0,0,0,0
020130001001029,0,0,0,0,0,0,0,0
020130001001197,0.1,0.2,0,0,0,0.1,0.1,0
020130001001243,0,0,0,0,0,0,0,0
020130001001454,0,0,0,0,0,0,0,0
020130001003226,0,0,0,0,0,0,0,0
020130001001062,0,0,0,0,0,0,0,0
020130001001282,0,0,0,0,0,0,0,0
020130001001187,0,0,0,0,0,0,0,0
020130001002397,0,0,0,0,0,0,0,0
020130001002347,0,0,0,0,0,0,0,0
020130001001381,0,0,0,0,0,0,0,0
020130001001192,0,0,0,0,0,0,0,0
020130001002055,0,0,0,0,0,0,0,0
020130001002048,0,0,0,0,0,0,0,0
020130001002056,0,0,0,0,0,0,0,0
020130001002220,0,0,0,0,0,0,0,0
020130001001040,0,0,0,0,0,0,0,0
020130001001064,0,0,0,0,0,0,0,0
020130001001116,0,0,0,0,0,0,0,0
020130001001365,0,0,0,0,0,0,0,0
020130001001111,0,0,0,0,0,0,0,0
020130001001217,0,0,0,0,0,0,0,0
020130001002232,0,0,0,0,0,0,0,0
020130001001449,0,0,0,0,0,0,0,0
020130001001372,0,0,0,0,0,0,0,0
020130001002080,0,0,0,0,0,0,0,0
020130001002261,0,0,0,0,0,0,0,0
020130001002210,0,0,0,0,0,0,0,0
020130001003169,0,0,0,0,0,0,0,0
020130001002087,0,0,0,0,0,0,0,0
020130001001271,0,0,0,0,0,0,0,0
020130001001393,0.1,0.1,0,0,0,0.1,0.1,0
020130001002120,0,0,0,0,0,0,0,0
020130001002146,0,0,0,0,0,0,0,0
020130001001000,0,0,0,0,0,0,0,0
020130001002130,0,0,0,0,0,0,0,0
020130001002157,0,0,0,0,0,0,0,0
020130001003198,0,0,0,0,0,0,0,0
020130001002145,0,0,0,0,0,0,0,0
020130001002314,0,0,0,0,0,0,0,0
020130001001321,0,0,0,0,0,0,0,0
020130001001193,0,0,0,0,0,0,0,0
020130001003209,1.7,2.1,0.2,0.3,0,3.1,1.1,0
020130001001221,0,0,0,0,0,0,0,0
020130001001439,0,0,0,0,0,0,0,0
020130001001083,0,0,0,0,0,0,0,0
020130001001289,0,0,0,0,0,0,0,0
020130001001176,0,0,0,0,0,0,0,0
020130001001323,0,0,0,0,0,0,0,0
020130001001128,0,0,0,0,0,0,0,0
020130001002085,0,0,0,0,0,0,0,0
020130001001146,0,0,0,0,0,0,0,0
020130001002190,0,0,0,0,0,0,0,0
020130001002095,0,0,0,0,0,0,0,0
020130001001284,0,0,0,0,0,0,0,0
020130001002227,0,0,0,0,0,0,0,0
020130001003127,0,0,0,0,0,0,0,0
020130001002279,0,0,0,0,0,0,0,0
020130001002283,0,0,0,0,0,0,0,0
020130001002010,0,0,0,0,0,0,0,0
020130001002023,0,0,0,0,0,0,0,0
020130001002098,0,0,0,0,0,0,0,0
020130001002178,0,0,0,0,0,0,0,0
020130001001180,0,0,0,0,0,0,0,0
020130001001114,0,0,0,0,0,0,0,0
020130001001085,0,0,0,0,0,0,0,0
020130001001013,0,0,0,0,0,0,0,0
020130001001016,0,0,0,0,0,0,0,0
020130001001052,0,0,0,0,0,0,0,0
020130001001037,0,0,0,0,0,0,0,0
020130001001017,0,0,0,0,0,0,0,0
020130001001158,0,0,0,0,0,0,0,0
020130001001094,0,0,0,0,0,0,0,0
020130001001268,0,0,0,0,0,0,0,0
020130001002221,0,0,0,0,0,0,0,0
020130001002327,0,0,0,0,0,0,0,0
020130001002345,0,0,0,0,0,0,0,0
020130001003222,0,0,0,0,0,0,0,0
020130001003152,0,0,0,0,0,0,0,0
020130001003174,0,0,0,0,0,0,0,0
020130001001003,0,0,0,0,0,0,0,0
020130001001020,0,0,0,0,0,0,0,0
020130001001273,0,0,0,0,0,0,0,0
020130001001081,0,0,0,0,0,0,0,0
020130001001072,0,0,0,0,0,0,0,0
020130001001137,0,0,0,0,0,0,0,0
020130001001090,0,0,0,0,0,0,0,0
020130001001235,0,0,0,0,0,0,0,0
020130001002173,0,0,0,0,0,0,0,0
020130001002052,0,0,0,0,0,0,0,0
020130001002284,0,0,0,0,0,0,0,0
020130001002290,0,0,0,0,0,0,0,0
020130001002300,0,0,0,0,0,0,0,0
020130001001402,0,0,0,0,0,0,0,0
020130001001334,0,0,0,0,0,0,0,0
020130001001102,0,0,0,0,0,0,0,0
020130001001450,0,0,0,0,0,0,0,0
020130001001264,0,0,0,0,0,0,0,0
020130001001030,0,0,0,0,0,0,0,0
020130001001404,0,0,0,0,0,0,0,0
020130001001141,0,0,0,0,0,0,0,0
020130001002076,0,0,0,0,0,0,0,0
020130001003002,0,0,0,0,0,0,0,0
020130001003231,0,0,0,0,0,0,0,0
020130001001224,0,0,0,0,0,0,0,0
020130001001012,0,0,0,0,0,0,0,0
020130001002339,0,0,0,0,0,0,0,0
020130001001210,0,0,0,0,0,0,0,0
020130001002311,0,0,0,0,0,0,0,0
020130001002229,0,0,0,0,0,0,0,0
020130001002256,0,0,0,0,0,0,0,0
020130001002239,0,0,0,0,0,0,0,0
020130001002402,0,0,0,0,0,0,0,0
020130001003158,0,0,0,0,0,0,0,0
020130001001147,0,0,0,0,0,0,0,0
020130001002231,0,0,0,0,0,0,0,0
020130001002180,0,0,0,0,0,0,0,0
020130001001022,0,0,0,0,0,0,0,0
020130001001373,0,0,0,0,0,0,0,0
020130001002007,0,0,0,0,0,0,0,0
020130001002050,0,0,0,0,0,0,0,0
020130001003144,0,0,0,0,0,0,0,0
020130001003146,0,0,0,0,0,0,0,0
020130001003134,0,0,0,0,0,0,0,0
020130001003129,0,0,0,0,0,0,0,0
020130001003047,0,0,0,0,0,0,0,0
020130001003042,0,0,0,0,0,0,0,0
020130001003063,0,0,0,0,0,0,0,0
020130001003060,0,0,0,0,0,0,0,0
020130001003233,0,0,0,0,0,0,0,0
020130001003235,0,0,0,0,0,0,0,0
020130001003087,0,0,0,0,0,0,0,0
020130001003081,0,0,0,0,0,0,0,0
020130001001429,0,0,0,0,0,0,0,0
020130001001421,0,0,0,0,0,0,0,0
020130001001407,0,0,0,0,0,0,0,0
020130001003145,0,0,0,0,0,0,0,0
020130001003246,0,0,0,0,0,0,0,0
020130001003012,0,0,0,0,0,0,0,0
020130001003016,0,0,0,0,0,0,0,0
020130001003053,0,0,0,0,0,0,0,0
020130001003026,0,0,0,0,0,0,0,0
020130001003114,0,0,0,0,0,0,0,0
020130001003027,0,0,0,0,0,0,0,0
020130001003234,0,0,0,0,0,0,0,0
020130001003112,0,0,0,0,0,0,0,0
020130001001360,0,0,0,0,0,0,0,0
020130001001050,0,0,0,0,0,0,0,0
020130001001124,0,0,0,0,0,0,0,0
020130001001031,0,0,0,0,0,0,0,0
020130001001008,0,0,0,0,0,0,0,0
020130001001056,0,0,0,0,0,0,0,0
020130001001438,0,0,0,0,0,0,0,0
020130001001440,0,0,0,0,0,0,0,0
020130001001267,0,0,0,0,0,0,0,0
020130001002223,0,0,0,0,0,0,0,0
020130001002250,0,0,0,0,0,0,0,0
020130001002141,0,0,0,0,0,0,0,0
020130001002128,0,0,0,0,0,0,0,0
020130001001078,0,0,0,0,0,0,0,0
020130001001277,0,0,0,0,0,0,0,0
020130001001203,0,0,0,0,0,0,0,0
020130001001227,0,0,0,0,0,0,0,0
020130001002262,0,0,0,0,0,0,0,0
020130001002326,0,0,0,0,0,0,0,0
020130001002211,0,0,0,0,0,0,0,0
020130001002081,0,0,0,0,0,0,0,0
020130001002074,0,0,0,0,0,0,0,0
020130001002295,0,0,0,0,0,0,0,0
020130001003093,0,0,0,0,0,0,0,0
020130001003113,0,0,0,0,0,0,0,0
020130001003106,0,0,0,0,0,0,0,0
020130001003100,0,0,0,0,0,0,0,0
020130001002234,0,0,0,0,0,0,0,0
020130001001382,0,0,0,0,0,0,0,0
020130001001318,0,0,0,0,0,0,0,0
020130001001374,0,0,0,0,0,0,0,0
020130001001300,0,0,0,0,0,0,0,0
020130001001308,0,0,0,0,0,0,0,0
020130001001305,0,0,0,0,0,0,0,0
020130001003188,0,0,0,0,0,0,0,0
020130001002143,0,0,0,0,0,0,0,0
020130001003000,0,0,0,0,0,0,0,0
020130001003077,0,0,0,0,0,0,0,0
020130001001338,0,0,0,0,0,0,0,0
020130001001327,0,0,0,0,0,0,0,0
020130001001353,0,0,0,0,0,0,0,0
020130001001344,0,0,0,0,0,0,0,0
020130001001295,0,0,0,0,0,0,0,0
020130001001109,0,0,0,0,0,0,0,0
020130001001095,0,0,0,0,0,0,0,0
020130001002243,0,0,0,0,0,0,0,0
020130001001156,0,0,0,0,0,0,0,0
020130001001423,0,0,0,0,0,0,0,0
020130001002265,0,0,0,0,0,0,0,0
020130001001412,0,0,0,0,0,0,0,0
020130001003168,0,0,0,0,0,0,0,0
020130001003122,0,0,0,0,0,0,0,0
020130001002053,0,0,0,0,0,0,0,0
020130001001326,0,0,0,0,0,0,0,0
020130001002289,0,0,0,0,0,0,0,0
020130001003032,0,0,0,0,0,0,0,0
020130001003058,0,0,0,0,0,0,0,0
020130001003034,0,0,0,0,0,0,0,0
020130001001435,0,0,0,0,0,0,0,0
020130001001403,0,0,0,0,0,0,0,0
020130001003020,0,0,0,0,0,0,0,0
020130001003167,0,0,0,0,0,0,0,0
020130001003121,0,0,0,0,0,0,0,0
020130001003018,0,0,0,0,0,0,0,0
020130001003220,0,0,0,0,0,0,0,0
020130001003036,0,0,0,0,0,0,0,0
020130001003116,0,0,0,0,0,0,0,0
020130001003051,0,0,0,0,0,0,0,0
020130001003230,0,0,0,0,0,0,0,0
020130001003239,0,0,0,0,0,0,0,0
020130001003092,0,0,0,0,0,0,0,0
020130001003085,0,0,0,0,0,0,0,0
020130001003066,0,0,0,0,0,0,0,0
020130001002376,0,0,0,0,0,0,0,0
020130001001091,0,0,0,0,0,0,0,0
020130001002382,0,0,0,0,0,0,0,0
020130001003205,0,0,0,0,0,0,0,0
020130001002156,0,0,0,0,0,0,0,0
020130001002154,0.5,0.6,0,0.1,0,0.9,0.3,0
020130001002134,0,0,0,0,0,0,0,0
020130001002155,0,0,0,0,0,0,0,0
020130001002153,0.3,0.4,0,0.1,0,0.5,0.2,0
020130001003141,0,0,0,0,0,0,0,0
020130001002225,0,0,0,0,0,0,0,0
020130001001391,0,0,0,0,0,0,0,0
020130001001363,1,1.3,0.1,0.1,0,1.6,0.9,0
020130001002186,0,0,0,0,0,0,0,0
020130001002000,0,0,0,0,0,0,0,0
020130001001253,0,0,0,0,0,0,0,0
020130001003195,66,80.3,6,12,0,117.8,42,0
020130001003142,0,0,0,0,0,0,0,0
020130001002174,0,0,0,0,0,0,0,0
020130001002362,0,0,0,0,0,0,0,0
020130001001314,0,0,0,0,0,0,0,0
020130001002324,0.1,0.1,0,0,0,0.1,0,0
020130001001239,1.6,2.1,0,0,0,1.4,1.4,0
020130001002200,0,0,0,0,0,0,0,0
020130001001350,0,0,0,0,0,0,0,0
020130001003089,0,0,0,0,0,0,0,0
020130001003086,0,0,0,0,0,0,0,0
020130001003245,0,0,0,0,0,0,0,0
020130001003185,0,0,0,0,0,0,0,0
020130001002084,0,0,0,0,0,0,0,0
020130001001337,0,0,0,0,0,0,0,0
020130001001292,0,0,0,0,0,0,0,0
020130001001379,0,0,0,0,0,0,0,0
020130001001291,0,0,0,0,0,0,0,0
020130001001432,0,0,0,0,0,0,0,0
020130001002103,0,0,0,0,0,0,0,0
020130001003180,0,0,0,0,0,0,0,0
020130001003187,0,0,0,0,0,0,0,0
020130001003190,0,0,0,0,0,0,0,0
020130001001315,0,0,0,0,0,0,0,0
020130001001362,0,0,0,0,0,0,0,0
020130001002277,0,0,0,0,0,0,0,0
020130001001184,0,0,0,0,0,0,0,0
020130001002342,0,0,0,0,0,0,0,0
020130001002364,0,0,0,0,0,0,0,0
020130001002348,0,0,0,0,0,0,0,0
020130001002333,0,0,0,0,0,0,0,0
020130001002387,0,0,0,0,0,0,0,0
020130001002318,0,0,0,0,0,0,0,0
020130001001447,1.4,1.8,0.2,0.1,0,2.2,1.2,0
020130001002144,0,0,0,0,0,0,0,0
020130001002119,0,0,0,0,0,0,0,0
020130001001333,0,0,0,0,0,0,0,0
020130001002114,0,0,0,0,0,0,0,0
020130001002043,0.2,0.2,0,0,0,0.4,0.1,0
020130001002379,0.3,0.3,0,0,0,0.4,0.1,0
020130001001178,0,0,0,0,0,0,0,0
020130001001135,0,0,0,0,0,0,0,0
020130001001163,0,0,0,0,0,0,0,0
020130001002238,0,0,0,0,0,0,0,0
020130001001274,0,0,0,0,0,0,0,0
020130001002317,0,0,0,0,0,0,0,0
020130001002161,0,0,0,0,0,0,0,0
020130001002394,0,0,0,0,0,0,0,0
020130001002353,0,0,0,0,0,0,0,0
020130001001207,0,0,0,0,0,0,0,0
020130001003015,0,0,0,0,0,0,0,0
020130001001204,0,0,0,0,0,0,0,0
020130001001123,0,0,0,0,0,0,0,0
020130001002025,0,0,0,0,0,0,0,0
020130001002385,0,0,0,0,0,0,0,0
020130001001390,0.1,0.2,0,0,0,0.1,0.1,0
020130001001208,0,0,0,0,0,0,0,0
020130001002269,0,0,0,0,0,0,0,0
020130001002133,0,0,0,0,0,0,0,0
020130001001170,0,0,0,0,0,0,0,0
020130001001364,0,0,0,0,0,0,0,0
020130001001045,0,0,0,0,0,0,0,0
020130001001195,0,0,0,0,0,0,0,0
020130001002301,0,0,0,0,0,0,0,0
020130001002303,0,0,0,0,0,0,0,0
020130001002176,0,0,0,0,0,0,0,0
020130001001377,0,0,0,0,0,0,0,0
020130001001325,0,0,0,0,0,0,0,0
020130001001316,0,0,0,0,0,0,0,0
020130001001248,0.3,0.4,0,0,0,0.2,0.2,0
020130001001260,0.2,0.3,0,0,0,0.2,0.2,0
020130001002122,1.2,1.5,0.1,0.2,0,2.2,0.8,0
020130001003210,0,0,0,0,0,0,0,0
020130001002126,0.1,0.1,0,0,0,0.2,0.1,0
020130001001131,0,0,0,0,0,0,0,0
020130001001419,0,0,0,0,0,0,0,0
020130001002308,0,0,0,0,0,0,0,0
020130001002248,0,0,0,0,0,0,0,0
020130001003156,0.2,0.2,0,0,0,0.4,0.1,0
020130001003073,0,0,0,0,0,0,0,0
020130001003242,0,0,0,0,0,0,0,0
020130001003203,7.9,9.6,0.7,1.4,0,14,5,0
020130001003143,0,0,0,0,0,0,0,0
020130001002044,0,0,0,0,0,0,0,0
020130001002027,0,0,0,0,0,0,0,0
020130001001226,0,0,0,0,0,0,0,0
020130001001290,0,0,0,0,0,0,0,0
020130001001309,0,0,0,0,0,0,0,0
020130001001043,0,0,0,0,0,0,0,0
020130001001154,0,0,0,0,0,0,0,0
020130001001103,0,0,0,0,0,0,0,0
020130001001110,0,0,0,0,0,0,0,0
020130001002112,0,0,0,0,0,0,0,0
020130001002020,0,0,0,0,0,0,0,0
020130001002017,0,0,0,0,0,0,0,0
020130001002015,0,0,0,0,0,0,0,0
020130001001378,0,0,0,0,0,0,0,0
020130001002216,0,0,0,0,0,0,0,0
020130001002230,0,0,0,0,0,0,0,0
020130001001149,0,0,0,0,0,0,0,0
020130001002209,0,0,0,0,0,0,0,0
020130001001244,0,0,0,0,0,0,0,0
020160001001294,0,0,0,0,0,0,0,0
020160001001487,0,0,0,0,0,0,0,0
020160001001271,0,0,0,0,0,0,0,0
020160001001488,0.7,3.1,0.2,0.1,0,2.6,1.6,0
020160001001491,1.3,6,0.4,0.2,0.1,4.9,3.1,0
020160001001495,0,0,0,0,0,0,0,0
020160001001216,0,0,0,0,0,0,0,0
020160001001000,0,0,0,0,0,0,0,0
020160001001557,0,0,0,0,0,0,0,0
020160001001602,0,0,0,0,0,0,0,0
020160001001748,0.3,0.3,0,0.2,0,0.4,0.4,0
020160002002201,0,0,0,0,0,0,0,0
020160001001462,0,0,0,0,0,0,0,0
020160001001467,0,0,0,0,0,0,0,0
020160001001463,0,0,0,0,0,0,0,0
020160001001457,0,0,0,0,0,0,0,0
020160002002285,0,0,0,0,0,0,0,0
020160002002038,0,0,0,0,0,0,0,0
020160002002186,0,0,0,0,0,0,0,0
020160002002049,0,0,0,0,0,0,0,0
020160001001513,0,0,0,0,0,0,0,0
020160001001733,0,0,0,0,0,0,0,0
020160001001731,0,0,0,0,0,0,0,0
020160001001811,0,0,0,0,0,0,0,0
020160001001151,0,0,0,0,0,0,0,0
020160001001180,0,0,0,0,0,0,0,0
020160001001147,0,0,0,0,0,0,0,0
020160001001175,0,0,0,0,0,0,0,0
020160001001176,0,0,0,0,0,0,0,0
020160002002103,0,0,0,0,0,0,0,0
020160002002036,0,0,0,0,0,0,0,0
020160002002161,0,0,0,0,0,0,0,0
020160002002047,0,0,0,0,0,0,0,0
020160002002200,0,0,0,0,0,0,0,0
020160001001239,0,0,0,0,0,0,0,0
020160001001255,0,0,0,0,0,0,0,0
020160001001044,0,0,0,0,0,0,0,0
020160002002039,0,0,0,0,0,0,0,0
020160001001580,0,0,0,0,0,0,0,0
020160001001583,0,0,0,0,0,0,0,0
020160002002115,0,0,0,0,0,0,0,0
020160002002235,0,0,0,0,0,0,0,0
020160002002209,0,0,0,0,0,0,0,0
020160002002033,0,0,0,0,0,0,0,0
020160001001740,4.2,4.2,0,1.9,0,5.2,5.5,0
020160001001813,0,0,0,0,0,0,0,0
020160001001163,0,0,0,0,0,0,0,0
020160001001149,0,0,0,0,0,0,0,0
020160001001228,0,0,0,0,0,0,0,0
020160001001197,0,0,0,0,0,0,0,0
020160001001818,0,0,0,0,0,0,0,0
020160001001227,0,0,0,0,0,0,0,0
020160001001627,0,0,0,0,0,0,0,0
020160001001600,0,0,0,0,0,0,0,0
020160001001604,0,0,0,0,0,0,0,0
020160002002173,0,0,0,0,0,0,0,0
020160002002102,0,0,0,0,0,0,0,0
020160002002043,0,0,0,0,0,0,0,0
020160001001817,0,0,0,0,0,0,0,0
020160001001432,0,0,0,0,0,0,0,0
020160001001309,0,0,0,0,0,0,0,0
020160001001270,0.4,0.4,0,0.2,0,0.5,0.5,0
020160001001015,0,0,0,0,0,0,0,0
020160001001678,0,0,0,0,0,0,0,0
020160002001031,0,0,0,0,0,0,0,0
020160002001019,0,0,0,0,0,0,0,0
020160002002179,0,0,0,0,0,0,0,0
020160002002205,0,0,0,0,0,0,0,0
020160002002083,0,0,0,0,0,0,0,0
020160001001115,0,0,0,0,0,0,0,0
020160001001069,0,0,0,0,0,0,0,0
020160001001097,0,0,0,0,0,0,0,0
020160001001080,0,0,0,0,0,0,0,0
020160001001070,0,0,0,0,0,0,0,0
020160001001104,0,0,0,0,0,0,0,0
020160001001118,0,0,0,0,0,0,0,0
020160001001106,0,0,0,0,0,0,0,0
020160001001124,0,0,0,0,0,0,0,0
020160002001039,0,0,0,0,0,0,0,0
020160001001054,0,0,0,0,0,0,0,0
020160001001664,0.4,1.3,0,0.2,0,1.3,0.7,0
020160001001639,0,0,0,0,0,0,0,0
020160002002231,0,0,0,0,0,0,0,0
020160002002232,0,0,0,0,0,0,0,0
020160002001002,0,0,0,0,0,0,0,0
020160002002097,0,0,0,0,0,0,0,0
020160002002112,0,0,0,0,0,0,0,0
020160002002228,0,0,0,0,0,0,0,0
020160001001588,0,0,0,0,0,0,0,0
020160001001550,0,0,0,0,0,0,0,0
020160001001352,0,0,0,0,0,0,0,0
020160001001820,0,0,0,0,0,0,0,0
020160001001335,0,0,0,0,0,0,0,0
020160001001389,0,0,0,0,0,0,0,0
020160001001128,0,0,0,0,0,0,0,0
020160001001094,0,0,0,0,0,0,0,0
020160001001140,0,0,0,0,0,0,0,0
020160002002251,0,0,0,0,0,0,0,0
020160002002090,0,0,0,0,0,0,0,0
020160002002283,0,0,0,0,0,0,0,0
020160001001206,0,0,0,0,0,0,0,0
020160001001364,0,0,0,0,0,0,0,0
020160001001220,0,0,0,0,0,0,0,0
020160001001208,0,0,0,0,0,0,0,0
020160002002141,0,0,0,0,0,0,0,0
020160002001034,0,0,0,0,0,0,0,0
020160002002119,0,0,0,0,0,0,0,0
020160001001138,0,0,0,0,0,0,0,0
020160001001675,0,0,0,0,0,0,0,0
020160001001508,0,0,0,0,0,0,0,0
020160001001182,0,0,0,0,0,0,0,0
020160002002272,0.8,1.1,0,0.1,0,0.9,1.1,0
020160002001059,8.6,11.2,0.4,0.9,0,9.6,11.2,0.1
020160002001064,0,0,0,0,0,0,0,0
020160002001050,23.8,31,1,2.4,0.1,26.5,31,0.2
020160002001051,27.8,36.3,1.1,2.8,0.1,31,36.2,0.2
020160001001059,0,0,0,0,0,0,0,0
020160001001100,0,0,0,0,0,0,0,0
020160002002019,0,0,0,0,0,0,0,0
020160002002211,0,0,0,0,0,0,0,0
020160002001048,0,0,0,0,0,0,0,0
020160001001473,1.7,7.9,0.5,0.2,0.1,6.5,4,0
020160001001570,0,0,0,0,0,0,0,0
020160001001585,0,0,0,0,0,0,0,0
020160001001369,0,0,0,0,0,0,0,0
020160001001447,0,0,0,0,0,0,0,0
020160001001438,0,0,0,0,0,0,0,0
020160001001437,0,0,0,0,0,0,0,0
020160001001441,0,0,0,0,0,0,0,0
020160002001016,0,0,0,0,0,0,0,0
020160002001007,0,0,0,0,0,0,0,0
