GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREOWRI,G16USSRYOU,G16USSDBAY,G16USSLBRE,G16USSOWRI,G16GOVRHOL,G16GOVDGRE,G16GOVLBEL,G16GOVOWRI,G16ATGRHIL,G16ATGDARR,G16SPIRMCC,G16SPIDRIT
18041000150,18,041,000150,126,20,14,0,97,45,12,0,90,54,12,0,119,29,91,61
18041000160,18,041,000160,147,73,13,3,126,76,22,1,119,95,13,0,144,72,123,95
18041000170,18,041,000170,240,77,22,4,208,107,21,0,200,119,15,0,241,75,185,132
18041000180,18,041,000180,198,58,10,1,157,88,21,0,146,98,14,0,187,66,152,104
18041000190,18,041,000190,280,111,20,2,217,170,20,0,212,166,24,0,288,105,230,164
18041000200,18,041,000200,212.5,94.2,17.4,2,182.1,125.3,14.7,0,181.6,130.6,5.7,0,215.3,98,189.4,128.4
18041000210,18,041,000210,179.7,75.7,17.9,0,142.8,100.7,23.9,0,141.8,105.7,16.9,0,159.8,91.6,138.8,118.7
18041000220,18,041,000220,196.8,63.1,6.7,1,169.1,85,13.4,0,158.6,90.8,14.3,0,196.8,54.5,152.9,108
18041000230,18,041,000230,295,60,21,2,266,84,20,0,244,106,18,0,295,64,245,114
18041000240,18,041,000240,543.1,134,27.8,3,442.8,203.5,46.7,0,433.9,214.5,27.8,0,505.4,151.9,422,248.2
18041000250,18,041,000250,294,64,9,3,229,114,16,0,227,125,8,0,260,80,208,146
18041000260,18,041,000260,224,52,12,1,188,71,21,0,177,88,10,0,215,53,178,93
18041000270,18,041,000270,176,48,12,3,144,73,22,0,128,79,33,0,173,46,133,92
18041000280,18,041,000280,184,77,10,0,139,109,18,0,142,106,15,0,174,75,134,120
18043000010,18,043,000010,452.9,194.9,27.2,7.8,407.3,246.3,19.4,0,426.7,220.2,16.5,1,450,196.9,412.2,235.7
18043000020,18,043,000020,525,276,35,17,527,301,20,1,511,300,17,0,524,262,479,317
18043000030,18,043,000030,640,278,51,11,603,331,37,0,611,315,29,0,639,284,597,332
18043000040,18,043,000040,571.3,251.7,34.4,15.9,573.9,269.8,25,1,555.5,283.5,15,0,579.4,240.5,538.9,288.4
18043000050,18,043,000050,805.5,283.9,62.5,12.7,770.9,343.1,49.9,0.1,784.5,332.6,37.1,0,833.6,273.7,757.9,359
18043000060,18,043,000060,658.3,317.5,55.6,18.3,644.4,354.8,37.6,0,630.5,364.7,24,0,674.4,317.7,619.4,385.2
18043000070,18,043,000070,430.2,193.5,37.2,11,406.7,233.8,27.6,0.9,399,235.8,22,0,427.8,208,403.5,235.2
18043000080,18,043,000080,174.8,64.1,9.1,3.2,164.6,76.1,8.8,0,164.9,77.8,1.9,0,175.9,62.9,161.7,79.5
18043000090,18,043,000090,614.1,233.1,41,11,578.1,293.1,21,0,573.1,282.1,19,0,607.1,229,546.1,303.1
18043000100,18,043,000100,440.5,203.2,34,14.2,442.3,230.7,15.1,0,442.3,223.1,10.4,0.9,467.9,180.6,414,241.1
18043000110,18,043,000110,415.9,165.1,24.6,8.3,402.2,192.9,22.1,0,398.4,183.5,14.8,0.1,415.8,148,376.1,195.7
18043000120,18,043,000120,515,251,43,13,490,293,38,0,499,294,28,0,546,243,506,294
18043000130,18,043,000130,494,207,39,15,486,244,23,0,473,235,31,0,503,206,462,260
18043000140,18,043,000140,212.1,85.9,11.4,3.5,198.9,101.7,8.8,0,193.7,101.7,8.8,0,213.8,80.6,196.3,102.5
18043000150,18,043,000150,620.6,285.3,36.3,12.7,637.2,297,22.6,0,617.6,301.9,19.6,0,647,263.7,602.9,308.8
18043000160,18,043,000160,341,165,13,3,303,202,14,0,300,204,4,0,330,157,295,203
18043000170,18,043,000170,332,149,31,3,324,179,11,0,330,163,13,0,344,141,299,191
18043000180,18,043,000180,440,208,47,10,428,253,23,0,434,227,23,0,462,202,421,251
18043000190,18,043,000190,558,329,27,17,561,345,25,0,572,342,11,0,599,290,536,366
18043000200,18,043,000200,355,213,28,6,350,236,18,1,368,213,18,1,390,191,371,213
18043000210,18,043,000210,375.4,162.7,26.7,3.3,349.8,207,5.4,0,332.4,203.1,6.4,1,370,156.3,334.1,195.2
18043000220,18,043,000220,367.4,346.7,35.8,12.3,330.9,390.8,37.4,0.1,327.5,382.6,28,0,355.5,365,325.8,389.5
18043000230,18,043,000230,199.9,278.7,41.4,16.2,186.9,305.7,35.7,0.2,193.3,296.7,30.9,0,215.5,286.4,210.1,288.9
18043000240,18,043,000240,193,319,39,17,204,336,36,0,197,348,23,0,223,322,215,342
18043000250,18,043,000250,153.8,205.7,29,7,141.8,217.7,31,0,132.8,227.7,25,0,163.8,215.7,157.8,221.7
18043000260,18,043,000260,360.4,327.2,43.5,9.1,355.3,346.2,34.1,1,355.5,341.6,29,0,376.7,327.2,346,363.9
18043000270,18,043,000270,268,261,48,11,265,285,33,0,260,287,29,0,285,278,268,296
18043000280,18,043,000280,241,392,49,20,241,412,44,0,252,406,36,0,281,396,256,422
18043000290,18,043,000290,186,155,21,6,175,169,17,0,167,176,17,0,198,152,189,162
18043000300,18,043,000300,271,312,36,12,272,320,28,0,254,337,22,0,280,311,262,336
18043000310,18,043,000310,245.4,233.6,25.4,9.8,229.2,263.8,15.6,0,246.4,245.4,10.8,0,247.6,231.8,232.2,253.8
18043000320,18,043,000320,242.8,256.4,27.1,10.6,237,285.4,16.4,0,244.8,272.8,13.5,0,251.6,258.3,243.8,268
18043000330,18,043,000330,254,229,33,10,236,251,30,2,231,260,18,1,264,238,244,257
18043000340,18,043,000340,408,276,33,1,374,317,21,0,389,285,19,0,416,252,386,296
18043000350,18,043,000350,118,220.3,16.6,10.8,118,230.3,13.3,0.8,119.7,220.3,14.1,0,130.5,218.6,128.9,221.1
18043000360,18,043,000360,282.8,263,28.5,11.6,263.8,284.8,27.9,1,267.8,275.7,23.6,0,284.9,261.9,275,273.2
18043000370,18,043,000370,237,323,24,13,215,348,29,0,220,338,23,0,235,328,234,333
18043000380,18,043,000380,172,168,33,8,151,202,24,0,155,204,15,0,175,194,169,200
18043000390,18,043,000390,143.4,96.9,15.3,3.1,117.3,126.2,9.2,0,117.2,120.1,11.2,0,141.5,104.9,132.4,118
18043000400,18,043,000400,325.6,254.1,46.7,9.9,309.7,293.9,29.8,0,303.8,286.9,26.8,0,346.5,255.1,321.6,277
18043000410,18,043,000410,247,275,28,13,241,291,26,0,244,285,17,0,253,275,243,294
18043000420,18,043,000420,360,244,30,22,347,285,15,0,354,268,17,0,372,242,344,270
18043000430,18,043,000430,301,245,31,9,287,272,26,2,294,271,17,0,314,250,297,272
18043000440,18,043,000440,300,188,18,10,285,211,16,0,297,198,10,0,310,173,287,195
18043000450,18,043,000450,420.8,207.5,33.6,2.8,429.2,221.5,10.3,0,433.9,205.6,9.3,0,443.2,182.2,404.1,226.1
18043000460,18,043,000460,346.3,222.2,36.6,8.7,355,233.8,19.2,1,360.8,222.2,12.5,1,378.1,192.4,364.6,217.4
18043000470,18,043,000470,303.6,146.3,18.2,3.7,279.1,177.2,14.7,0.9,284.5,166.3,11,0,303.5,150.1,278.2,174.5
18043000480,18,043,000480,393,233,29,6,409,237,16,0,412,235,11,0,433,197,402,237
18043000490,18,043,000490,427,288,40,16,417,314,29,2,412,326,21,0,435,292,417,330
18043000500,18,043,000500,317.1,227.8,28.8,10.6,318.1,237.5,23.9,0,312.4,243.2,16.3,0,335.4,219.1,305.7,248
18043000510,18,043,000510,405,282,33,8,402,295,19,1,392,293,20,1,412,259,371,306
18043000520,18,043,000520,475,228,24,10,467,249,19,0,478,228,7,0,497,199,456,238
18043000530,18,043,000530,504.1,224.8,26,8.8,508.6,233.8,13.1,0.1,510,224.2,8.4,0,531.2,191.4,502,233.5
18043000540,18,043,000540,282.6,240.8,26.1,13.5,263.2,277.6,21.3,0,261.3,279.5,13.6,1,290.3,246.7,258.4,288.2
18043000550,18,043,000550,421.2,338.5,23.4,15.2,403.8,358.5,26.7,0,420.1,345.4,16.6,0,456.8,302.8,426.9,337.9
18043000560,18,043,000560,317,242,21,9,299,258,21,0,300,254,16,1,331,221,327,234
18043000570,18,043,000570,188,168,20,5,184,188,10,0,188,183,8,0,198,167,178,189
18043000580,18,043,000580,416.4,311.2,36,11.6,420.5,327.9,19.5,0,416.6,325.8,17.9,0,440.9,284.5,419.3,326.8
18043000590,18,043,000590,211.3,137.3,16.2,4.4,197.8,157,13,0,199.5,154.1,9.2,0,215.7,137.7,198.8,155.8
18043000600,18,043,000600,204.8,95.5,6.4,2.8,195.6,102.9,9.2,0,205.7,94.6,3.7,0,210.3,81.7,194.7,102.9
18045000010,18,045,000010,434,78,16,5,397,115,26,0,364,147,21,0,460,58,367,163
18045000020,18,045,000020,203.8,46.9,19.6,4,169.3,80.5,20.6,0,168.1,89.7,14.5,0,205.2,62.1,169.1,100.2
18045000030,18,045,000030,212.2,45,7.8,5.9,188.7,73.3,14.7,0,179.9,86,8.8,0,216.1,52.8,188.7,82.1
18045000040,18,045,000040,258,48,9,2,234,62,24,0,224,84,11,0,264,53,218,99
18045000050,18,045,000050,119.3,41.4,8.5,0,110.9,49.8,8.5,0,109.9,54.5,4.7,0,132.5,34.8,96.8,71.4
18045000060,18,045,000060,359.8,144,50.4,0,322.4,187.4,48.4,0,317.3,204.6,33.2,0,404.4,127.7,325.7,219.5
18045000070,18,045,000070,415.9,167.6,26.1,3,366.7,211.8,34.1,0,358.7,229.8,21.1,0,431.1,153.5,323.5,279.1
18045000080,18,045,000080,482,98,17,5,425,138,30,0,392,184,15,0,488,95,397,192
18045000090,18,045,000090,196,35,7,2,164,60,13,0,165,66,7,0,193,38,151,83
18045000100,18,045,000100,171,21,16,0,160,37,11,0,144,49,11,0,173,29,140,63
18045000110,18,045,000110,255.2,48,15.2,1,221.8,74.4,21.3,0,222.6,84.6,9.2,0,260.2,44.1,218.5,96.8
18045000120,18,045,000120,410.9,88.5,16.5,2.9,370.9,130.1,19.6,0,357.6,144.5,13.7,0,411.7,91.6,354,150.3
18045000130,18,045,000130,433.9,162.7,35.1,12,379.5,223.2,38.1,0,351.4,257.2,27.1,0,447.9,170.7,391.2,235.4
18045000140,18,045,000140,477.7,178.9,25.4,6.1,405.8,225,45.4,1,411.3,247.4,20.3,1,494.6,164.1,399.3,267.5
18045000150,18,045,000150,298.5,53.5,13.1,1.9,273.1,77.9,17.8,0,236.5,119.2,13.1,0,304.1,55.4,236.5,133.3
18045000160,18,045,000160,229.1,61.4,16.8,6.1,184.5,97,23.1,0,192.2,98.6,14.8,0,229.5,68.6,196.2,104.5
18045000170,18,045,000170,383.4,107.1,18,1,320.4,144.1,36,0,316.3,168.2,16,0,374.4,109.1,318.3,181.2
18045000180,18,045,000180,327.6,53.7,20.1,1,293.2,88.1,18.2,0,286.2,93.1,16.1,0,330.5,63.9,281.2,113.2
18047000010,18,047,000010,623.8,205.3,29.3,13.7,619.8,228.8,20.5,0,593.4,261,8.8,0,661.9,183.8,567,282.5
18047000020,18,047,000020,120,41,6,1,106,54,5,0,116,47,4,0,132,27,107,56
18047000030,18,047,000030,429,92,19,8,383,141,17,0,389,129,10,0,422,94,350,163
18047000040,18,047,000040,259,72,17,5,232,97,14,0,213,107,15,0,247,74,204,119
18047000050,18,047,000050,481.5,104,18.8,3,429,150.6,17.8,0,418.1,159.5,9.9,0,461.7,100.1,379.5,195.2
18047000060,18,047,000060,397.7,93.8,14.8,0,329.6,136.2,24.7,1,332.6,129.3,12.8,1,357.3,100.7,309.9,154.9
18047000070,18,047,000070,499.5,103.9,18.6,5.4,457,140.2,22.7,0,447.2,142.3,19.1,1,486.1,115.7,417.6,178.5
18047000080,18,047,000080,487.6,132.1,15.7,4.6,435.8,173.6,15.7,0,412.8,189.3,10.2,0,465.4,117.3,366.6,229.9
18047000090,18,047,000090,510,113,25,3,480,149,14,0,462,161,10,0,504,111,444,178
18047000100,18,047,000100,205.5,37,5.2,3,180,53.4,11.2,0,181.9,48.5,10.1,0,200.3,39.9,171.6,67.8
18047000110,18,047,000110,261.8,63.2,10.9,3,227.3,94.8,7.9,0,238.1,83,4.9,0,253.9,59.3,193.7,121.5
18047000120,18,047,000120,320.4,56.1,7,4,290.3,79.1,11,0,271.3,88.1,14,0,306.4,59.1,271.3,92.2
18047000130,18,047,000130,470,53,17,6,409,105,24,0,410,104,17,0,461,64,406,116
18047000140,18,047,000140,381,45,15,2,355,67,14,0,355,70,10,0,378,48,336,84
18047000150,18,047,000150,201.2,170.6,11.1,6,198.1,167.8,20,0,207,164.9,9.1,0,228.2,134.7,181,183.8
18047000160,18,047,000160,307,50,13,2,272,80,13,0,271,79,14,0,299,58,269,82
18047000170,18,047,000170,374.8,103.1,24.1,7.4,358.1,143.2,9,0,347.9,147.9,10.3,0,381.1,110.1,343.7,146.7
18047000180,18,047,000180,368.3,88,17.4,2.9,349,109.2,16.4,0,328.7,139.2,4.8,1,382.8,73.5,311.3,147.9
18047000190,18,047,000190,190,39,2,4,167,54,6,0,155,64,2,0,181,37,149,67
18047000200,18,047,000200,172,25,8,2,156,42,6,0,145,46,7,0,159,32,143,46
18047000210,18,047,000210,396,94,14,2,346,140,13,0,359,122,10,0,389,90,326,151
18047000220,18,047,000220,650,96.1,39.5,7.9,622.2,116.9,30.7,0,624.1,109,21.8,0,656.8,87.2,599.3,145.7
18047000230,18,047,000230,563,91.9,9.5,5.1,523.8,102.1,25.3,0,516.9,106,19.2,0,550.2,86.8,489.7,138.3
18049000010,18,049,000010,309,164,32,6,265,205,38,0,261,225,24,0,335,165,284,216
18049000020,18,049,000020,241.1,49.5,12.6,0,214,66.9,20.4,1,216.9,80.5,4.8,1,254.6,46.6,200.4,101.7
18049000030,18,049,000030,336.8,77,14,0,280.9,122.9,21,0,283.9,126.9,15,0,325.8,83,275.9,136.9
18049000040,18,049,000040,219.1,85.6,21.4,2,200.2,105.2,27.7,0,196.3,126.6,11.2,0,229.5,97.5,194.7,130.3
18049000050,18,049,000050,536,155,28,4,458,219,47,0,450,247,24,0,533,166,432,284
18049000060,18,049,000060,407,92,22,3,371,124,27,0,357,144,18,0,407,98,354,155
18049000070,18,049,000070,439.1,84.9,29.5,4.7,344.6,158.5,52.5,0,356.7,164.8,28,0,437.5,102.3,364.1,176.5
18049000080,18,049,000080,277.4,117.4,26,2,220.9,160,36,0,230,165.8,21.9,0,287.1,121.4,245.5,166.1
18049000090,18,049,000090,237.9,115,23,6,200,159,23,0,228.9,140,13,0,259,115,216,159
18049000100,18,049,000100,328.1,109.4,36.8,6,273.4,167,39.8,0,283.3,175,21.9,0,347,116.3,295.3,171
18049000110,18,049,000110,347,131,22,4,293,182,34,1,291,195,20,0,360,123,285,211
18049000120,18,049,000120,499,192.3,30.6,6.1,447.7,242.2,39.8,1,443.2,270,15.4,1,533.6,177.4,427.8,295.4
18049000130,18,049,000130,306,98.7,17.2,4,259.6,137,31.2,0,250.7,160.1,18.1,0,308.1,110.7,250.8,169
18049000140,18,049,000140,415.6,139.4,26.4,2.9,327.4,216.8,33.3,0,345.8,210.2,17.6,0,405.4,144.2,329.7,226.6
18049000150,18,049,000150,473.9,156.1,26.5,7.3,384.4,246.5,36.5,0,406.3,239.2,21,0,498.5,149.7,399.9,257.5
18049000160,18,049,000160,403,131,23,4,344,180,33,0,344,200,12,0,398,136,340,199
18049000170,18,049,000170,234,62,13,1,192,101,12,0,197,107,5,0,231,70,184,116
18051000010,18,051,000010,287.8,95,18.8,1,234.4,145.4,22.8,0,225.5,170.1,6.9,0,283.9,100.9,232.4,158.2
18051000020,18,051,000020,255.6,88.8,13,0,217.6,127.8,15,0,212.5,135,10.9,0,255.6,87.9,192.9,153.6
18051000030,18,051,000030,523.1,146.8,25,0,411.3,261.6,33,0,411.3,277.5,11,0,497.2,178.7,417.3,266.6
18051000040,18,051,000040,325.9,128.1,17.4,1,250.4,190.4,28.4,0,228.4,222.7,13.2,0,304.6,145.3,226.4,222.6
18051000050,18,051,000050,253.4,110.6,17.3,0,196.3,156.6,21.3,0,204.3,159.8,9.1,0,251.2,118.7,200.3,166.7
18051000060,18,051,000060,464.1,164,27.2,0,344.7,271.8,35.9,0,344.7,294.1,13.6,0,441.8,181.5,344.7,281.5
18051000070,18,051,000070,673,188.7,29.3,0,576.5,285.4,40.2,0,581.2,310.7,15.1,0,655,210.7,535.8,333
18051000080,18,051,000080,562.4,139.6,23.8,0,513.8,192.1,17.8,0,501,214.8,7.9,0,563.4,137.6,460.4,243.6
18051000090,18,051,000090,614.2,153.9,31.1,1,563.8,229.3,15.2,0,538.8,250.3,10.1,0,601.2,164.9,506.5,266.6
18051000100,18,051,000100,485.9,109.9,15.5,1,389.1,186.8,33.5,0,428,174.1,10.2,0,484,115.2,405.3,197.8
18051000110,18,051,000110,571,142,27,0,489,215,34,0,481,242,19,0,539,174,472,234
18051000120,18,051,000120,365.8,122.9,35.7,0,309.3,180.4,38.6,0,315.3,197.2,15.8,0,377.7,137.8,334.1,175.4
18051000130,18,051,000130,344,139,27,0,297,185,27,0,294,207,12,0,345,146,279,214
18051000140,18,051,000140,103,53,5,0,88,70,9,0,88,71,6,0,107,56,99,62
18051000150,18,051,000150,328,172,20,2,269,219,34,0,282,223,18,0,338,176,291,225
18051000160,18,051,000160,197.2,63.2,11.4,0,153.9,97.5,17.5,0,157.9,103.7,7.2,0,191.1,72.5,160,100.6
18051000170,18,051,000170,141,61,19,0,102,101,16,0,117,95,8,0,144,67,125,87
18051000180,18,051,000180,92,52,6,0,82,57,10,0,81,65,4,0,88,54,80,66
18051000190,18,051,000190,375.9,188.9,26.9,1,321.3,244.6,34,0,322.9,266.4,9.5,0,385.6,190.5,313.1,271.2
18051000200,18,051,000200,101,72,12,0,73,96,19,0,83,100,8,0,105,82,89,100
18051000210,18,051,000210,330.7,99.8,19,0,272.7,160.6,22.8,0,272.7,171,10.4,0,324,115.9,276.5,167.2
18051000220,18,051,000220,267.1,97.3,23.8,0,223.4,146.9,12.9,0,223.4,152.9,9.9,0,276,93.3,217.4,156.9
18051000230,18,051,000230,232.3,113.2,23.8,0,184.6,168.8,17.9,0,177.7,181.7,9.9,0,228.3,123.1,188.6,163.8
18051000240,18,051,000240,404.6,109.8,20.4,0,354.6,160.5,19.6,0,335.5,190.5,9.8,0,403.4,115.7,339.5,182.5
18051000250,18,051,000250,281.9,109.7,21.2,0,203.6,176.1,29.1,0,224.6,180.1,7.1,0,275,121.7,222.6,173.1
18051000260,18,051,000260,100.3,66.1,6,0,89.3,72.1,11,0,83.3,84.2,3,0,99.3,69.1,87.3,82.1
18051000270,18,051,000270,538,139,27,0,444,232,27,0,447,243,14,0,523,155,433,251
18051000280,18,051,000280,323,115,23,0,282,158,23,0,284,168,14,0,333,122,287,166
18051000290,18,051,000290,440,146,23,0,355,232,24,0,367,234,11,0,430,163,334,255
18051000300,18,051,000300,209,90,21,0,194,108,21,0,168,144,9,0,215,97,176,139
18051000310,18,051,000310,10.2,5.8,0,0,8.9,6.1,1.1,0,9.9,6.1,0,0,10.2,5.8,9.9,6.1
18051000320,18,051,000320,330.4,63.2,17.8,0,287.4,104.2,15.8,0,273.4,126.3,9.8,0,328.9,68.3,275.8,122.8
18051000330,18,051,000330,380.5,114.8,25.1,2,297.7,188.8,35.9,0,300.2,206.2,14,0,366.7,132.6,316,184.4
18051000340,18,051,000340,154.7,56.1,12.6,0,127.8,86.7,11.7,0,125.5,96,5.8,0,151.3,68.8,130.7,90.7
18053000010,18,053,000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18053000020,18,053,000020,196.7,148.3,25,3,171.6,166.3,32,0,170.6,180.3,14,0,204.7,153.3,184.6,178.4
18053000030,18,053,000030,171,102,23,4,158,112,22,0,153,119,17,0,178,96,150,132
18053000040,18,053,000040,61.8,167.6,12.4,5.1,63.2,168,14.5,0,56.1,178.2,9.2,0,69.8,167.7,58,175.6
18053000050,18,053,000050,141,96,26,13,143,93,34,0,135,109,23,1,162,94,154,112
18053000060,18,053,000060,149,108.3,14.9,4,119.2,127.2,20.9,0,119.2,134.1,9.9,0,147,110.3,132.1,134.1
18053000070,18,053,000070,107,166,13,2,106,157,13,0,99,167,8,0,108,155,99,165
18053000080,18,053,000080,153,145,27,4,131,158,36,0,145,156,19,0,168,150,149,171
18053000090,18,053,000090,90,252,10,3,92,228,17,2,86,240,13,0,101,236,89,247
18053000100,18,053,000100,117,192,17,1,104,193,21,0,100,201,10,0,126,181,110,204
18053000110,18,053,000110,420,103.6,26.8,6,373.3,131.4,45.7,0,363.3,160.2,20.9,0,422.9,112.6,363.4,181.1
18053000120,18,053,000120,292.9,110,20.2,6.1,237.8,137.9,42.2,0,242.9,154.7,22,0,291.1,111.9,258.4,154.1
18053000130,18,053,000130,277,140,8,3,241,158,25,0,237,175,7,0,276,128,246,169
18053000140,18,053,000140,269.4,150.1,20.9,3,225.3,168.4,44.9,0,222.1,188.7,25,0,265.2,159.2,225.6,201.4
18053000150,18,053,000150,157,67,38,5,180,67,19,0,175,73,13,0,189,62,167,90
18053000160,18,053,000160,213.4,81.8,11.7,2.5,195.9,94.2,15.9,0,190.2,101.7,6.9,0,213.5,84.3,188.5,113.3
18053000170,18,053,000170,91,180,12,1,70,172,25,0,73,182,13,0,94,173,83,180
18053000180,18,053,000180,236.7,78.3,24,5,233.6,88.3,23.1,0,240.6,93.4,13.1,0,260.7,68.3,236.7,102.4
18053000190,18,053,000190,288.4,112.9,13.5,6.6,277.1,123.6,13.5,0,276.9,123.8,8.8,0,304.6,94.5,271.4,132.6
18053000200,18,053,000200,212,133.7,20.1,10,223.8,140.8,14.1,0,217.8,157.9,6.1,0,243,121.7,214.9,163.9
18053000210,18,053,000210,101.1,43.3,8.9,1.4,88.3,50.5,12.5,0,87.2,53.8,8.9,0,103,43.8,85.9,61.7
18053000220,18,053,000220,44.1,13,3.6,4.9,47.3,16.4,1.7,0,46.3,18.1,0.6,0,46.8,13,41,21.5
18053000230,18,053,000230,395.8,136,29.2,5,344.2,163.4,46.3,0,342.3,192.5,25.2,0,396.7,142,358.4,187.5
18053000240,18,053,000240,356.3,97.3,29.1,8,325.1,127.5,34.1,0,317.1,149.5,20.1,0,367.3,106.3,327.2,151.5
18053000250,18,053,000250,242,57,17,1,210,82,24,0,198,98,16,1,239,65,216,94
18053000260,18,053,000260,210.8,52.7,8.8,0,175.7,79.1,18.5,0,180.6,83.9,9.8,0,204,54.7,186.4,82
18053000270,18,053,000270,125,68,5,6,96,82,18,0,93,90,12,0,114,77,102,88
18053000280,18,053,000280,185.2,105.9,19.8,5,170.3,127.7,23.8,0,163.4,134.7,15.8,0,196.1,103,173.3,131.7
18053000290,18,053,000290,200.5,126.8,15.4,5.1,155.4,151,32.3,1,177.3,148.2,9.2,0,201.7,124.8,176.1,152.5
18053000300,18,053,000300,288,59,11,5,265,81,18,0,252,102,10,0,288,54,231,126
18053000310,18,053,000310,404.4,160.5,35.4,9,392,185.6,29.7,0,384.6,200.2,20.5,0,415.4,166.9,367.1,227.8
18053000320,18,053,000320,147.1,153.8,16.2,2.9,136.6,162.4,21,0,125.1,179.6,15.3,0,149,163.3,132.8,176.7
18053000330,18,053,000330,58.9,47.1,4.2,1,46.7,53.3,8.2,0,44.6,57.3,5.2,0,58,46,53.7,52.3
18053000340,18,053,000340,165,63,6,3,153,71,8,0,147,80,4,0,170,53,146,80
18053000350,18,053,000350,526.5,156.8,36,32,526.5,185.8,41,0,505.5,220.8,20,0,575.5,144.9,503.5,238.8
18053000360,18,053,000360,520,182,33,10,475,229,40,0,445,267,26,0,544,171,467,259
18053000370,18,053,000370,265,119,36,35,318,121,28,1,313,133,14,0,343,95,293,159
18053000380,18,053,000380,0.5,0.1,0,0,0.5,0.2,0,0,0.5,0.2,0,0,0.5,0.1,0.5,0.2
18053000390,18,053,000390,388,92,13,4,350,110,30,0,346,129,11,0,393,74,341,137
18053000400,18,053,000400,309.3,138.9,19.2,2.9,246,186.9,29.7,1,241.2,202.2,14.4,0,304.4,143.7,246.9,210.9
18053000410,18,053,000410,339.8,133.1,25.3,8,274.6,189.9,35.5,0,273.4,198.3,19.2,1,325,153.8,273.6,214.4
18053000420,18,053,000420,384.1,104.5,20.4,8.1,333.8,151.6,25.7,1,326.9,165.7,15.3,0,373.8,112.9,317,182.9
18053000430,18,053,000430,264.3,106.1,20,2,205.3,138.1,40,0,207.2,159.1,18,0,261.3,112.1,227.2,157.1
18053000440,18,053,000440,321,94,24,13,316,113,21,0,303,129,14,0,341,90,305,135
18053000450,18,053,000450,355,148,21,3,300,189,28,0,299,202,13,0,355,147,297,216
18053000460,18,053,000460,329.3,99.2,15.9,4.7,266.6,134.7,34.6,0,247.9,162.8,19.6,0,312.5,115.1,277.9,153.4
18053000470,18,053,000470,164.7,63.8,14.1,1.3,136.4,79.3,26.4,0,140.1,85.2,15.3,0,160.5,75.9,145.1,94.6
18053000480,18,053,000480,211,79,15,2,182,103,24,0,172,123,10,0,199,94,165,135
18053000490,18,053,000490,209.5,78.4,7.1,0,190.3,86.6,19.1,0,170.3,110.7,11.1,0,203.5,85.4,179.3,106.7
18053000500,18,053,000500,15,24,6,1,18,27,1,0,19,27,0,0,23,24,19,27
18053000510,18,053,000510,629,131,37,7,581,175,44,0,530,234,27,0,616,149,537,241
18053000520,18,053,000520,588,155.2,23.3,8,527.3,194.7,40.4,0,504.2,230,18.3,0,596,131.2,502.2,242.1
18053000530,18,053,000530,436,106,21,8,387,150,25,0,391,158,14,0,425,121,369,190
18053000540,18,053,000540,420,164,25,11,408,184,25,0,407,195,11,0,455,139,391,211
18053000550,18,053,000550,274.3,93.3,14.7,4.1,255.9,108.9,20,0,255.7,117.7,7.3,0,282.4,81.4,254.9,119.6
18053000560,18,053,000560,236,116,14,1,198,143,18,0,195,150,6,0,230,110,191,150
18053000570,18,053,000570,290.4,95.8,21.7,4,267.7,130.3,13.8,0,263.7,138.2,4,0,302.2,88.9,255.8,145.2
18053000580,18,053,000580,237.1,120.1,15.6,2.3,207.9,133.6,21.1,0,204.3,149.9,7.1,0,241.1,100.3,207.6,148.8
18053000590,18,053,000590,335,79,15,3,299,102,28,0,277,126,19,0,330,80,279,139
18053000600,18,053,000600,644,148,41,6,548,240,45,0,559,255,20,1,647,148,507,312
18053000610,18,053,000610,585,137,27,13,507,183,62,0,477,239,33,0,572,144,483,242
18053000620,18,053,000620,219,42,12,5,201,56,15,1,198,60,13,0,223,45,200,72
18053000630,18,053,000630,244.7,101.1,15.1,1.6,194.4,129.6,25.2,0,200.6,131.9,12.3,0,226.8,105.1,209,129.7
18053000640,18,053,000640,432.8,129.2,17.6,8.4,378.5,167.8,33.7,0,371.2,172.5,19.9,0,416.8,130.1,378,181.8
18053000650,18,053,000650,270.4,56.6,19.1,2,233.1,86.8,25.1,0,227.2,103.8,12.1,0,261.3,68.6,215.2,117.8
18055000010,18,055,000010,349,126,24,5,296,162,37,0,285,197,17,0,350,122,316,166
18055000020,18,055,000020,347,134,20,6,303,171,25,0,287,200,18,0,350,133,300,189
18055000030,18,055,000030,111.1,34.3,9.4,0.2,79.1,65.4,10.4,0,62.3,92.6,2.2,0,96.4,48.6,83.1,66.2
18055000040,18,055,000040,271,119,17,7,224,152,27,0,204,188,12,0,259,120,216,173
18055000050,18,055,000050,618,206,35,8,509,301,50,0,498,333,20,0,580,226,496,331
18055000060,18,055,000060,247,72.1,7.7,2.3,181.4,130.4,7.1,0,160.7,156.7,10.7,0,226.3,78.5,183.1,127.8
18055000070,18,055,000070,243,65,8,0,194,108,9,1,165,148,1,0,236,54,186,124
18055000080,18,055,000080,255.2,61.8,11,4,216.2,94.8,17,0,203.2,119.8,7,0,237.2,72.7,197.3,120.7
