GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREOWRI,G16USSRYOU,G16USSDBAY,G16USSLBRE,G16USSOWRI,G16GOVRHOL,G16GOVDGRE,G16GOVLBEL,G16GOVOWRI,G16ATGRHIL,G16ATGDARR,G16SPIRMCC,G16SPIDRIT
18045000150,18,045,000150,298.46,53.5,13.14,1.88,273.12,77.9,17.83,0,236.52,119.2,13.14,0,304.1,55.38,236.52,133.28
18045000160,18,045,000160,229.14,61.43,16.84,6.12,184.51,96.99,23.14,0,192.16,98.64,14.84,0,229.5,68.55,196.16,104.54
18045000170,18,045,000170,383.4,107.07,18.02,1,320.37,144.1,36.02,0,316.32,168.16,16.02,0,374.41,109.07,318.32,181.18
18045000180,18,045,000180,327.65,53.7,20.11,1.02,293.21,88.06,18.19,0,286.21,93.09,16.15,0,330.5,63.86,281.21,113.16
18047000010,18,047,000010,623.75,205.31,29.33,13.69,619.84,228.77,20.53,0,593.44,261.03,8.8,0,661.88,183.8,567.04,282.54
18047000020,18,047,000020,120,41,6,1,106,54,5,0,116,47,4,0,132,27,107,56
18047000030,18,047,000030,428.97,91.99,19,8,382.97,140.99,17,0,388.97,128.99,10,0,421.97,93.99,349.98,162.99
18047000040,18,047,000040,259,72,17,5,232,97,14,0,213,107,15,0,247,74,204,119
18047000050,18,047,000050,481.53,104.03,18.83,2.97,429.01,150.6,17.83,0,418.12,159.52,9.91,0,461.71,100.07,379.47,195.19
18047000060,18,047,000060,397.73,93.76,14.8,0,329.63,136.19,24.67,0.99,332.59,129.29,12.83,0.99,357.26,100.67,309.89,154.95
18047000070,18,047,000070,499.51,103.88,18.62,5.42,456.95,140.24,22.7,0.01,447.22,142.31,19.06,1.01,486.07,115.68,417.55,178.47
18047000080,18,047,000080,487.55,132.05,15.7,4.62,435.84,173.6,15.7,0,412.76,189.3,10.16,0,465.39,117.27,366.59,229.92
18047000090,18,047,000090,510,113,25,3,480,149,14,0,462,161,10,0,504,111,444,178
18047000100,18,047,000100,205.5,36.97,5.18,3.03,180.01,53.41,11.17,0,181.91,48.49,10.09,0,200.32,39.94,171.55,67.82
18047000110,18,047,000110,261.83,63.23,10.87,2.96,227.26,94.83,7.91,0,238.11,82.99,4.94,0,253.92,59.28,193.67,121.51
18047000120,18,047,000120,320.39,56.09,7.01,4,290.32,79.13,11.02,0,271.32,88.13,14.01,0,306.35,59.1,271.3,92.15
18047000130,18,047,000130,470,53,17,6,409,105,24,0,410,104,17,0,461,64,406,116
18047000140,18,047,000140,381,45,15,2,355,67,14,0,355,70,10,0,378,48,336,84
18047000150,18,047,000150,201.17,170.6,11.14,6.04,198.07,167.84,20.05,0,207.02,164.86,9.06,0,228.2,134.65,181,183.84
18047000160,18,047,000160,307,50,13,2,272,80,13,0,271,79,14,0,299,58,269,82
18047000170,18,047,000170,374.77,103.13,24.13,7.37,358.12,143.15,8.99,0,347.87,147.91,10.31,0.03,381.11,110.09,343.69,146.71
18047000180,18,047,000180,368.31,87.97,17.4,2.9,348.97,109.24,16.43,0,328.67,139.2,4.83,0.97,382.81,73.47,311.27,147.9
18047000190,18,047,000190,190,39,2,4,167,54,6,0,155,64,2,0,181,37,149,67
18047000200,18,047,000200,172,25,8,2,156,42,6,0,145,46,7,0,159,32,143,46
18047000210,18,047,000210,396,94,14,2,346,140,13,0,359,122,10,0,389,90,326,151
18047000220,18,047,000220,649.97,96.14,39.54,7.92,622.17,116.92,30.71,0,624.12,109.03,21.8,0,656.83,87.23,599.33,145.7
18047000230,18,047,000230,563.03,91.86,9.46,5.08,523.83,102.08,25.29,0,516.88,105.97,19.2,0,550.17,86.77,489.67,138.3
18049000010,18,049,000010,309,164,32,6,265,205,38,0,261,225,24,0,335,165,284,216
18049000020,18,049,000020,241.08,49.46,12.61,0,213.98,66.9,20.35,0.97,216.87,80.47,4.85,0.97,254.63,46.59,200.44,101.74
18049000030,18,049,000030,336.82,76.96,13.99,0,280.85,122.93,20.99,0,283.85,126.93,14.99,0,325.83,82.96,275.85,136.93
18049000040,18,049,000040,219.1,85.58,21.4,2,200.17,105.17,27.66,0.03,196.28,126.6,11.15,0.03,229.54,97.46,194.71,130.34
18049000050,18,049,000050,536,155,28,4,458,219,47,0,450,247,24,0,533,166,432,284
18049000060,18,049,000060,407,92,22,3,371,124,27,0,357,144,18,0,407,98,354,155
18049000070,18,049,000070,439.15,84.88,29.52,4.7,344.63,158.49,52.48,0,356.71,164.79,28,0,437.5,102.27,364.11,176.53
18049000080,18,049,000080,277.42,117.38,26,2.02,220.87,159.99,35.95,0,230.03,165.77,21.92,0,287.07,121.39,245.47,166.06
18049000090,18,049,000090,237.95,114.98,23,6,199.96,158.97,23,0,228.95,139.97,13,0,258.95,114.98,215.96,158.97
18049000100,18,049,000100,328.08,109.36,36.78,5.96,273.4,167.01,39.76,0,283.33,174.97,21.87,0,346.96,116.32,295.26,171
18049000110,18,049,000110,347,131,22,4,293,182,34,1,291,195,20,0,360,123,285,211
18049000120,18,049,000120,498.96,192.26,30.63,6.06,447.7,242.23,39.79,1,443.21,269.98,15.43,1,533.58,177.43,427.8,295.36
18049000130,18,049,000130,305.97,98.67,17.23,4.04,259.64,137.02,31.24,0,250.71,160.06,18.13,0,308.09,110.7,250.78,169.03
18049000140,18,049,000140,415.62,139.36,26.37,2.92,327.43,216.77,33.26,0,345.76,210.25,17.64,0,405.35,144.18,329.73,226.58
18049000150,18,049,000150,473.85,156.12,26.48,7.3,384.37,246.51,36.52,0,406.29,239.21,21,0,498.5,149.73,399.89,257.47
18049000160,18,049,000160,403,131,23,4,344,180,33,0,344,200,12,0,398,136,340,199
18049000170,18,049,000170,234,62,13,1,192,101,12,0,197,107,5,0,231,70,184,116
18051000010,18,051,000010,287.81,94.95,18.79,0.99,234.4,145.39,22.75,0,225.5,170.12,6.92,0,283.86,100.88,232.43,158.25
18051000020,18,051,000020,255.62,88.81,13.03,0.01,217.56,127.83,15.04,0,212.53,135,10.92,0,255.57,87.89,192.88,153.61
18051000030,18,051,000030,523.13,146.76,24.96,0,411.32,261.57,32.95,0,411.32,277.54,10.98,0,497.18,178.7,417.31,266.56
18051000040,18,051,000040,325.88,128.07,17.35,1,250.36,190.45,28.45,0,228.38,222.71,13.17,0,304.61,145.29,226.39,222.55
18051000050,18,051,000050,253.44,110.57,17.26,0,196.3,156.6,21.34,0,204.3,159.81,9.13,0,251.22,118.74,200.3,166.69
18051000060,18,051,000060,464.12,164.04,27.18,0,344.74,271.79,35.92,0,344.72,294.13,13.59,0,441.78,181.54,344.72,281.52
18051000070,18,051,000070,673.03,188.74,29.31,0,576.45,285.43,40.2,0,581.25,310.7,15.1,0,655.01,210.74,535.77,333.02
18051000080,18,051,000080,562.36,139.6,23.76,0,513.84,192.07,17.82,0,500.97,214.84,7.92,0,563.35,137.62,460.38,243.56
18051000090,18,051,000090,614.18,153.9,31.11,1,563.75,229.28,15.19,0,538.75,250.34,10.13,0,601.21,164.87,506.54,266.57
18051000100,18,051,000100,485.88,109.94,15.51,1,389.06,186.85,33.48,0,428.03,174.11,10.22,0,483.97,115.15,405.31,197.75
18051000110,18,051,000110,571,142,27,0,489,215,34,0,481,242,19,0,539.01,174,472,234
18051000120,18,051,000120,365.83,122.89,35.67,0,309.3,180.39,38.65,0,315.27,197.22,15.85,0,377.71,137.75,334.07,175.45
18051000130,18,051,000130,344,139,27,0,297,185,27,0,294,207,12,0,345,146,279,214
18051000140,18,051,000140,103,53,5,0,88,70,9,0,88,71,6,0,107,56,99,62
18051000150,18,051,000150,328,172,20,2,269,219,34,0,282,223,18,0,338,176,291,225
18051000160,18,051,000160,197.19,63.17,11.41,0,153.93,97.49,17.5,0,157.93,103.72,7.23,0,191.05,72.52,160.01,100.64
18051000170,18,051,000170,141,61,19,0,102,101,16,0,117,95,8,0,144,67,125,87
18051000180,18,051,000180,92,52,6,0,82,57,10,0,81,65,4,0,88,54,80,66
18051000190,18,051,000190,375.86,188.88,26.92,1,321.26,244.58,34.02,0,322.94,266.4,9.48,0,385.64,190.47,313.12,271.16
18051000200,18,051,000200,101,72,12,0,73,96,19,0,83,100,8,0,105,82,89,100
18051000210,18,051,000210,330.67,99.77,19,0,272.7,160.58,22.8,0,272.7,171.03,10.45,0,324.01,115.92,276.51,167.23
18051000220,18,051,000220,267.09,97.31,23.83,0,223.41,146.95,12.91,0,223.41,152.91,9.93,0,276.03,93.33,217.45,156.88
18051000230,18,051,000230,232.29,113.17,23.82,0,184.64,168.76,17.87,0,177.69,181.66,9.93,0,228.32,123.09,188.61,163.79
18051000240,18,051,000240,404.55,109.76,20.44,0.02,354.64,160.53,19.61,0,335.49,190.47,9.76,0,403.43,115.73,339.51,182.54
18051000250,18,051,000250,281.94,109.71,21.17,0,203.63,176.07,29.09,0,224.63,180.11,7.07,0,275.01,121.68,222.58,173.14
18051000260,18,051,000260,100.32,66.09,6.02,0,89.28,72.12,11.02,0,83.26,84.15,3.01,0,99.31,69.09,87.26,82.14
18051000270,18,051,000270,538,139,27,0,444,232,27,0,447,243,14,0,523,155,433,251
18051000280,18,051,000280,323,115,23,0,282,158,23,0,284,168,14,0,333,122,287,166
18051000290,18,051,000290,440,146,23,0,355,232,24,0,367,234,11,0,430,163,334,255
18051000300,18,051,000300,209,90,21,0,194,108,21,0,168,144,9,0,215,97,176,139
18051000310,18,051,000310,10.19,5.77,0.05,0.05,8.91,6.07,1.12,0,9.91,6.1,0.05,0,10.21,5.84,9.91,6.12
18051000320,18,051,000320,330.42,63.22,17.75,0.02,287.44,104.17,15.83,0,273.38,126.27,9.82,0,328.94,68.34,275.76,122.81
18051000330,18,051,000330,380.53,114.76,25.08,1.97,297.71,188.76,35.87,0,300.19,206.2,14,0,366.74,132.6,316.02,184.38
18051000340,18,051,000340,154.7,56.15,12.61,0.02,127.83,86.74,11.68,0,125.48,96.02,5.8,0,151.31,68.79,130.71,90.69
18053000010,18,053,000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18053000020,18,053,000020,196.68,148.26,25.04,3.01,171.62,166.3,32.05,0,170.61,180.32,14.02,0,204.68,153.27,184.6,178.36
18053000030,18,053,000030,171,102,23,4,158,112,22,0,153,119,17,0,178,96,150,132
18053000040,18,053,000040,61.79,167.6,12.37,5.08,63.24,167.99,14.5,0,56.06,178.22,9.21,0,69.79,167.67,58,175.59
18053000050,18,053,000050,141,96,26,13,143,93,34,0,135,109,23,1,162,94,154,112
18053000060,18,053,000060,149.02,108.29,14.9,3.97,119.22,127.17,20.86,0,119.22,134.12,9.93,0,147.04,110.28,132.13,134.12
18053000070,18,053,000070,107,166,13,2,106,157,13,0,99,167,8,0,108,155,99,165
18053000080,18,053,000080,153,145,27,4,131,158,36,0,145,156,19,0,168,150,149,171
18053000090,18,053,000090,90,252,10,3,92,228,17,2,86,240,13,0,101,236,89,247
18053000100,18,053,000100,117,192,17,1,104,193,21,0,100,201,10,0,126,181,110,204
18053000110,18,053,000110,419.98,103.61,26.82,5.95,373.27,131.41,45.73,0,363.34,160.21,20.9,0,422.93,112.57,363.35,181.07
18053000120,18,053,000120,292.93,110,20.23,6.07,237.84,137.88,42.25,0,242.91,154.67,22.05,0,291.11,111.94,258.43,154.12
18053000130,18,053,000130,277,140,8,3,241,158,25,0,237,175,7,0,276,128,246,169
18053000140,18,053,000140,269.35,150.11,20.9,2.96,225.29,168.36,44.9,0,222.13,188.73,25,0,265.21,159.22,225.57,201.43
18053000150,18,053,000150,157,67,38,5,180,67,19,0,175,73,13,0,189,62,167,90
18053000160,18,053,000160,213.41,81.82,11.72,2.49,195.86,94.25,15.93,0,190.18,101.66,6.9,0,213.51,84.26,188.5,113.32
18053000170,18,053,000170,91,180,12,1,70,172,25,0,73,182,13,0,94,173,83,180
18053000180,18,053,000180,236.74,78.28,24.05,5.02,233.6,88.35,23.11,0,240.62,93.39,13.06,0,260.74,68.28,236.66,102.39
18053000190,18,053,000190,288.36,112.86,13.54,6.6,277.12,123.56,13.46,0,276.88,123.8,8.76,0,304.56,94.51,271.44,132.61
18053000200,18,053,000200,211.98,133.71,20.1,10.03,223.78,140.83,14.14,0,217.78,157.88,6.07,0,242.96,121.72,214.87,163.88
18053000210,18,053,000210,101.12,43.32,8.88,1.43,88.28,50.46,12.53,0,87.16,53.8,8.87,0,103.02,43.8,85.89,61.73
18053000220,18,053,000220,44.1,12.97,3.62,4.94,47.31,16.39,1.71,0,46.32,18.08,0.55,0,46.79,13,41.02,21.48
18053000230,18,053,000230,395.83,135.96,29.16,5,344.19,163.44,46.34,0,342.28,192.53,25.18,0,396.71,141.99,358.39,187.49
18053000240,18,053,000240,356.34,97.34,29.06,8,325.12,127.5,34.12,0,317.15,149.53,20.06,0,367.3,106.35,327.19,151.52
18053000250,18,053,000250,242,57,17,1,210,82,24,0,198,98,16,1,239,65,216,94
18053000260,18,053,000260,210.83,52.71,8.78,0,175.69,79.06,18.54,0,180.57,83.94,9.76,0,203.99,54.66,186.42,81.99
18053000270,18,053,000270,125,68,5,6,96,82,18,0,93,90,12,0,114,77,102,88
18053000280,18,053,000280,185.15,105.94,19.8,4.95,170.3,127.73,23.76,0,163.37,134.66,15.84,0,196.05,102.97,173.27,131.69
18053000290,18,053,000290,200.53,126.75,15.39,5.1,155.39,151.03,32.33,1,177.31,148.18,9.23,0,201.65,124.81,176.11,152.5
18053000300,18,053,000300,288,59,11,5,265,81,18,0,252,102,10,0,288,54,231,126
18053000310,18,053,000310,404.39,160.48,35.37,9.03,392.03,185.6,29.66,0,384.57,200.25,20.49,0,415.35,166.86,367.13,227.8
18053000320,18,053,000320,147.09,153.77,16.24,2.87,136.58,162.37,21.01,0,125.12,179.56,15.28,0,149,163.32,132.76,176.7
18053000330,18,053,000330,58.85,47.06,4.2,1.05,46.7,53.27,8.24,0,44.63,57.34,5.16,0,57.95,46.03,53.73,52.31
18053000340,18,053,000340,165,63,6,3,153,71,8,0,147,80,4,0,170,53,146,80
18053000350,18,053,000350,526.5,156.85,35.97,31.97,526.5,185.82,40.96,0,505.52,220.79,19.98,0,575.46,144.86,503.52,238.77
18053000360,18,053,000360,520,182,33,10,475,229,40,0,445,267,26,0,544,171,467,259
18053000370,18,053,000370,265,119,36,35,318,121,28,1,313,133,14,0,343,95,293,159
18053000380,18,053,000380,0.5,0.15,0.03,0.03,0.5,0.18,0.04,0,0.48,0.21,0.02,0,0.54,0.14,0.48,0.23
18053000390,18,053,000390,388,92,13,4,350,110,30,0,346,129,11,0,393,74,341,137
18053000400,18,053,000400,309.27,138.92,19.19,2.9,246.02,186.87,29.72,0.96,241.22,202.22,14.39,0,304.44,143.73,246.89,210.89
18053000410,18,053,000410,339.83,133.05,25.27,7.95,274.55,189.86,35.5,0.04,273.37,198.34,19.2,0.98,324.96,153.8,273.61,214.36
18053000420,18,053,000420,384.07,104.54,20.44,8.11,333.83,151.55,25.67,0.99,326.86,165.66,15.34,0.02,373.82,112.94,316.99,182.88
18053000430,18,053,000430,264.29,106.08,20.02,2.01,205.26,138.11,40.02,0,207.25,159.13,18.01,0,261.29,112.09,227.24,157.14
18053000440,18,053,000440,321,94,24,13,316,113,21,0,303,129,14,0,341,90,305,135
18053000450,18,053,000450,355,148,21,3,300,189,28,0,299,202,13,0,355,147,297,216
18053000460,18,053,000460,329.31,99.17,15.9,4.68,266.63,134.72,34.62,0,247.92,162.79,19.65,0,312.47,115.07,277.86,153.43
18053000470,18,053,000470,164.69,63.83,14.1,1.32,136.37,79.28,26.38,0,140.08,85.21,15.35,0,160.53,75.93,145.14,94.57
18053000480,18,053,000480,211,79,15,2,182,103,24,0,172,123,10,0,199,94,165,135
18053000490,18,053,000490,209.54,78.41,7.08,0.03,190.34,86.6,19.1,0,170.31,110.66,11.06,0,203.5,85.45,179.27,106.73
18053000500,18,053,000500,15,24,6,1,18,27,1,0,19,27,0,0,23,24,19,27
18053000510,18,053,000510,629,131,37,7,581,175,44,0,530,234,27,0,616,149,537,241
18053000520,18,053,000520,587.95,155.15,23.34,8.03,527.29,194.66,40.43,0,504.17,229.96,18.26,0,596.05,131.15,502.2,242.1
18053000530,18,053,000530,436,106,21,8,387,150,25,0,391,158,14,0,425,121,369,190
18053000540,18,053,000540,420,164,25,11,408,184,25,0,407,195,11,0,455,139,391,211
18053000550,18,053,000550,274.26,93.33,14.7,4.09,255.91,108.94,19.96,0,255.73,117.72,7.31,0,282.39,81.45,254.91,119.64
18053000560,18,053,000560,236,116,14,1,198,143,18,0,195,150,6,0,230,110,191,150
18053000570,18,053,000570,290.35,95.79,21.73,3.98,267.69,130.34,13.82,0,263.74,138.25,3.95,0,302.21,88.88,255.8,145.18
18053000580,18,053,000580,237.07,120.07,15.6,2.3,207.95,133.62,21.07,0,204.31,149.94,7.09,0,241.14,100.35,207.56,148.83
18053000590,18,053,000590,335,79,15,3,299,102,28,0,277,126,19,0,330,80,279,139
18053000600,18,053,000600,644,148,41,6,548,240,45,0,559,255,20,1,647,148,507,312
18053000610,18,053,000610,585,137,27,13,507,183,62,0,477,239,33,0,572,144,483,242
18053000620,18,053,000620,219,42,12,5,201,56,15,1,198,60,13,0,223,45,200,72
18053000630,18,053,000630,244.66,101.13,15.06,1.64,194.38,129.59,25.17,0,200.62,131.91,12.35,0,226.75,105.1,209.01,129.73
18053000640,18,053,000640,432.78,129.23,17.65,8.45,378.52,167.77,33.66,0,371.24,172.48,19.92,0,416.84,130.06,378.05,181.76
18053000650,18,053,000650,270.43,56.62,19.09,2.01,233.11,86.79,25.15,0,227.16,103.8,12.07,0,261.31,68.64,215.21,117.78
18055000010,18,055,000010,349,126,24,5,296,162,37,0,285,197,17,0,350,122,316,166
18055000020,18,055,000020,347,134,20,6,303,171,25,0,287,200,18,0,350,133,300,189
18055000030,18,055,000030,111.06,34.32,9.4,0.16,79.08,65.4,10.37,0,62.3,92.63,2.17,0,96.43,48.62,83.12,66.19
18055000040,18,055,000040,271,119,17,7,224,152,27,0,204,188,12,0,259,120,216,173
18055000050,18,055,000050,618,206,35,8,509,301,50,0,498,333,20,0,580,226,496,331
18055000060,18,055,000060,247.04,72.08,7.68,2.29,181.4,130.38,7.14,0,160.7,156.66,10.72,0,226.28,78.48,183.12,127.75
18055000070,18,055,000070,243,65,8,0,194,108,9,1,165,148,1,0,236,54,186,124
18055000080,18,055,000080,255.18,61.79,10.98,3.98,216.18,94.79,16.97,0,203.16,119.78,7,0,237.24,72.74,197.32,120.65
18055000090,18,055,000090,589,161,24,14,490,240,49,0,468,285,26,0,549,191,492,262
18055000100,18,055,000100,340,85,21,5,265,158,20,0,231,208,5,0,311,100,245,181
18055000110,18,055,000110,329.82,78.21,19.02,3.02,244.82,148.21,29.03,0,212.84,200.22,14,0,306.76,87.26,242.68,166.35
18055000120,18,055,000120,456,146,32,4,368,228,28,1,332,274,20,0,451,141,368,226
18055000130,18,055,000130,394.62,131.79,18.26,2.89,318.45,202.16,27.84,0,274.23,263.66,12.53,0,398.3,123.21,323.26,209.8
18055000140,18,055,000140,337.35,103.13,25.06,4.82,289.15,147.47,26.02,0,238.07,221.68,6.75,0,335.42,98.31,276.62,174.46
18055000150,18,055,000150,439,102,25,5,366,159,32,1,341,212,11,1,424,101,370,166
18055000160,18,055,000160,150,24,8,0,118,47,15,0,90,83,6,0,138,32,123,55
18055000170,18,055,000170,195,29,3,0,149,70,6,0,122,103,4,1,174,41,136,79
18055000180,18,055,000180,351.71,108.19,21.46,2.93,234.02,215.93,21.53,0,179.36,295.23,7.83,0,291.89,144.27,216.61,235.26
18055000190,18,055,000190,721.37,137.46,21.49,1.87,509.23,324.36,28.97,0,392.46,475.7,13.09,0,609.25,192.59,477.53,362.59
18055000200,18,055,000200,320.85,123.27,12.29,2.12,205.94,218.28,17.48,0,169.17,286.54,6.64,0,262.63,144.23,205.07,218.49
18055000210,18,055,000210,322.84,100.16,17.65,7.06,220.42,186.82,29.88,1,178.88,249.4,13.4,0,275.44,136.83,215.45,208.98
18055000220,18,055,000220,269.27,79.92,19.09,1.02,179.44,166.6,15.13,0,151.19,205.08,4.05,0,229.85,110.07,197.44,160.59
18055000230,18,055,000230,345.02,130.31,23.06,0.01,251.68,228.62,21.06,0,206.52,293.84,6.02,0,316.85,153.41,254.64,232.66
18055000240,18,055,000240,386.94,115.68,10.97,1.99,261.28,221.39,17.95,0,213.42,287.21,8.98,0,328.1,142.61,274.25,207.43
18055000250,18,055,000250,439,133,22,1,347,215,27,0,319,263,14,0,424,130,342,225
18055000260,18,055,000260,157.46,28.54,8.29,1.84,122.47,64.46,8.29,0,95.76,100.37,2.76,0,144.56,37.75,113.26,73.66
18055000270,18,055,000270,191.49,46.14,9.31,2,136.45,99.14,6.35,0,118.93,122.01,1.07,0,172.01,49.62,138.63,92.14
18055000280,18,055,000280,168.43,54.91,15.82,1.04,124.85,100.34,15.86,0,108.35,126.47,8.22,0,155.27,65.88,121.58,107.01
18055000290,18,055,000290,166.45,43.29,17.19,0.16,117.3,91.79,14.44,0,101.06,113.73,7.78,0,128.37,71.82,114.22,94.73
18055000300,18,055,000300,224.34,38.08,18.47,0.02,155.88,103.46,17.49,0,123.03,147.67,7.13,0,192.68,65.63,150.73,111.84
18055000310,18,055,000310,203.32,41.45,17.7,0.79,147.51,93.96,18.46,0,115.53,139.43,4.99,0,177.66,62.74,141.93,108.11
18055000320,18,055,000320,336.47,70.26,16.82,0.99,241.47,147.45,23.75,0,187.04,218.7,10.89,0,284.02,101.93,234.54,161.31
18057000010,18,057,000010,336,422,60,16,363,422,46,0,362,428,30,1,408,370,363,422
18057000020,18,057,000020,547,172,37,7,498,216,41,0,481,233,39,0,568,153,500,232
18057000030,18,057,000030,186,48,14,2,179,58,13,0,178,60,14,0,192,45,171,71
18057000040,18,057,000040,359,104,20,3,318,132,34,0,296,153,31,0,356,106,311,155
18057000050,18,057,000050,512.91,315.69,35.09,12.17,584.09,271.12,22.61,1,564,297.82,12.57,0,630.97,208.46,598.87,254.21
18057000060,18,057,000060,193,44,14,1,177,62,8,0,171,73,6,0,201,38,175,67
18057000070,18,057,000070,305,187,17,7,334,174,11,0,330,187,5,0,361,142,337,175
18057000080,18,057,000080,335.67,305.7,46.95,5.99,393.61,279.72,22.98,0,390.61,295.71,10.99,0,438.57,225.78,387.62,284.72
18057000090,18,057,000090,235,53,16,2,209,77,22,0,205,89,12,0,240,56,201,99
18057000100,18,057,000100,588,347,55,22,690,307,25,1,675,326,16,1,725,262,667,322
18057000110,18,057,000110,305,212,26,8,336,193,24,1,326,216,15,0,371,165,325,221
18057000120,18,057,000120,564.3,357.35,38.33,17.14,623.08,334.35,22.69,0,614.07,351.48,12.02,0,703.38,249.39,638.72,337.22
18057000130,18,057,000130,672,515,81,21,763,473,55,2,722,538,29,0,843,397,755,509
18057000140,18,057,000140,222.97,139.6,28.11,2.91,230.73,141.54,19.39,0,220.07,155.11,15.51,0,258.84,121.18,233.64,151.23
18057000150,18,057,000150,516,255,35,4,544,252,17,1,535,267,11,0,608,189,556,249
18057000160,18,057,000160,570.09,335.29,58.7,18.9,649.69,302.46,26.86,0.99,621.83,339.27,17.91,0,697.45,243.76,639.74,324.35
18057000170,18,057,000170,375.77,339.49,47.69,4.67,448.41,303.97,14.43,0,424.11,320.06,12.98,0,493.55,241.37,444.37,306.13
18057000180,18,057,000180,374,247,20,10,430,216,7,0,413,233,7,0,446,190,424,208
18057000190,18,057,000190,484.42,430.34,45.03,12.01,571.49,369.3,25.01,0,564.46,381.33,19.01,0,631.53,305.24,598.5,343.28
18057000200,18,057,000200,463.28,373.14,33.92,10.66,542.75,325.65,14.54,0,506.89,360.54,12.6,0,579.58,267.5,546.63,311.11
18057000210,18,057,000210,527.38,602.47,53.76,16.21,622.95,543.59,24.75,0,616.98,552.98,17.07,0,702.32,443.75,650.26,507.75
18057000220,18,057,000220,440.31,423.15,62.9,14.3,494.63,399.56,40.74,0.71,504.64,402.42,24.3,0.71,568.97,334.52,526.79,390.27
18057000230,18,057,000230,407.5,435.06,32.25,12.9,464.38,391.08,19.94,0,445.03,412.19,12.9,0,497.8,352.97,480.21,372.91
18057000240,18,057,000240,551.04,544.36,55.74,14.19,638.7,492.51,27.17,0,624.17,516.14,15.09,0,680.08,438.27,622.4,503.28
18057000250,18,057,000250,266.32,284.33,21.08,8.43,303.49,255.59,13.03,0,290.84,269.39,8.43,0,325.33,230.68,313.84,243.71
18057000260,18,057,000260,462.18,471.34,55.26,20.68,548.2,432.86,30.04,0,532.94,453.25,18.72,0,606.53,362.66,559.34,417.35
18057000270,18,057,000270,511.17,531.17,50.58,18.08,605.54,467.25,29.65,0,581.14,506.87,16.14,0,667.83,399.59,633.36,451.86
18057000280,18,057,000280,488.15,494.14,49.91,9.98,577,440.24,26.95,0,538.07,487.16,16.97,1,633.9,388.33,585.99,442.23
18057000290,18,057,000290,248.27,195.04,29.55,4.49,249.35,192.69,32.31,0,240.25,214.51,19.59,0,286.88,177.88,261.86,203.14
18057000300,18,057,000300,388,281,47,17,456,259,22,0,435,287,16,0,513,197,449,266
18057000310,18,057,000310,246.03,202.4,30.89,3.09,271.27,189.46,16.61,2,271.93,196.89,9.49,0,310.16,155.82,279.36,187.77
18057000320,18,057,000320,297,151,21,7,317,144,12,0,312,152,8,0,349,112,326,141
18057000330,18,057,000330,397.03,365.56,42.12,13.65,472.94,321.42,20.93,0,471.72,327.91,11.18,0,517.53,273.87,499.08,297.27
18057000340,18,057,000340,387.02,255.05,19.33,14.74,425.64,242.49,9.66,0,400.52,270.3,5.39,0,468.08,189.81,436.99,225.48
18057000350,18,057,000350,243,257,33,7,229,257,46,0,236,265,27,0,295,223,249,274
18057000360,18,057,000360,503.07,350.27,69.27,23.25,549.89,359.27,36.7,0,542.01,362.78,26.88,0,615.53,281.26,541.02,378.28
18057000370,18,057,000370,215.09,191.4,33.15,3.41,217.35,189.35,22.34,0,213.17,203.36,11.23,0,246.08,172.38,223.43,191.78
18057000380,18,057,000380,370,377,60,11,388,366,54,0,381,390,34,0,458,322,384,394
18057000390,18,057,000390,425,291,44,17,454,287,33,0,444,309,17,1,514,234,445,309
18057000400,18,057,000400,484,376,77,18,513,391,49,0,486,427,33,0,601,308,511,415
18057000410,18,057,000410,410,327,82,10,440,337,49,2,434,357,31,0,491,301,442,374
18057000420,18,057,000420,378,339,43,17,423,318,38,0,406,353,19,0,491,257,420,337
18057000430,18,057,000430,355.38,167.86,21.66,8.58,387.91,159.42,12.03,0,390.74,152.79,11.5,0,425.79,116.9,409.05,143.22
18057000440,18,057,000440,341.26,322.82,33.2,4.61,354.18,309.9,32.28,0,354.18,320.97,14.76,0,418.74,255.49,368.01,316.36
18057000450,18,057,000450,204.19,209.12,28.61,16.77,218.98,209.12,26.63,0,212.08,227.86,15.78,0,241.67,191.37,218.98,218.98
18057000460,18,057,000460,322.13,228.25,37.67,13,354.26,226.27,24.98,0,349.74,246.71,10.39,0,397.52,188.07,372.3,225.2
18057000470,18,057,000470,491.18,397.85,56.86,17.3,535.7,382.76,35.94,0,511.21,424.43,15.66,0,605.91,318.11,529.12,408.67
18057000480,18,057,000480,214.78,227.96,27.32,7.54,236.44,213.83,27.32,0,218.54,239.27,16.01,0,257.17,207.24,229.85,237.38
18057000490,18,057,000490,489.64,388.92,38.89,13.96,550.47,353.02,31.91,1,533.52,382.93,18.95,1,609.3,293.18,560.44,346.04
18057000500,18,057,000500,335.8,376.68,39.09,5.02,353.82,367.69,33.07,0,345.8,383.74,21.02,0,407.93,303.6,385.82,349.72
18057000510,18,057,000510,501.14,315.7,47.56,16,539.23,306.75,31.44,0,528.96,322.22,19.21,0,604.82,234.43,525.35,332.97
