GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSDDUC,G16USSRKIR,G16USSLMCM,G16USSGSUM,G16USSOWRI,G16COMDMEN,G16COMRMUN,G16COMLBAL,G16COMGCUR
17019CC0200,17,019,CC0200,519.5,65.3,33.1,19.1,12,443.1,104.4,25.1,19.1,1,405.9,89.3,38.2,25.1
17019CC0300,17,019,CC0300,1102.7,271.5,93.7,33.6,24,873.3,433.6,57.8,36.4,1.2,834.7,351.1,67.4,34.9
17019CC0400,17,019,CC0400,846,334,96,18,19,635,499,31,22,2,586,431,42,34
17019CC0500,17,019,CC0500,1676,338,112,39,32,1376,565,65,51,5,1354,435,82,55
17019CC0600,17,019,CC0600,829.5,236,59.4,36.2,24.2,781.3,283.6,43.5,56.4,4,747.1,297.6,48.5,53.3
17019CC0700,17,019,CC0700,970,159,76,30,13,816,260,45,38,5,770,207,62,40
17019CC0800,17,019,CC0800,909.9,263,85.2,25.7,14.7,728.5,403.2,45.8,36.6,0.9,692.7,337.2,60.5,39.4
17019CC0900,17,019,CC0900,603,97,17,18,13,568,120,20,25,0,572,128,16,19
17019CC1000,17,019,CC1000,388.5,88.9,13,15,3,352.5,98.9,18,24,2,359.5,87.9,23,20
17019CC1100,17,019,CC1100,820,139,38,41,19,790,164,39,48,0,730,196,42,49
17019CC1200,17,019,CC1200,703,132,31,27,22,663,166,30,30,1,580,202,35,38
17019CC1300,17,019,CC1300,668.5,122.8,49.9,35.5,15.3,642.6,182.2,20.1,35.5,0,556.3,213.9,35.5,38.4
17019CC1400,17,019,CC1400,261.7,68.1,23.4,11.1,5.1,247,86.7,19.2,11.2,1,195.8,102.4,17.2,29.2
17019CC1500,17,019,CC1500,450,150,41,22,16,424,193,33,31,2,368,232,31,28
17019CC1600,17,019,CC1600,307,174,31,14,13,289,213,16,13,0,247,239,26,15
17019CC1700,17,019,CC1700,781.9,421.2,67.1,26.2,27.2,721.6,494.6,46.4,32.4,0,675.8,497.7,58.7,42
17019CC1800,17,019,CC1800,534.9,264.5,42.8,15.9,20.9,492.1,328.1,23.9,19.9,1,475.2,323.1,33.8,14.9
17019CC1900,17,019,CC1900,465,159,27,32,15,446,198,17,32,2,367,233,28,41
17019CC2000,17,019,CC2000,537,162,42,8,20,504,244,14,8,0,426,275,30,18
17019CC2100,17,019,CC2100,350.4,131.2,32.1,16.5,13.7,317.4,206.8,5.9,14.5,0,256.7,232.1,17.5,20.6
17019CC2200,17,019,CC2200,191,118,12,4,3,172,146,6,5,0,150,159,11,5
17019CC2300,17,019,CC2300,211,139,16,18,13,200,168,9,15,0,192,176,7,9
17019CC2400,17,019,CC2400,818,436.1,68.9,12.3,38.6,732.1,594,32.3,16.2,4,613.9,682.7,32.5,22.3
17019CC2500,17,019,CC2500,278.6,144,31.1,23.4,14.6,276.6,171.2,22.4,16.6,0,247.4,187.8,21.4,25.3
17019CC2600,17,019,CC2600,471,242,64,25,25,449,304,31,26,0,406,309,47,31
17019CC2700,17,019,CC2700,304,148,22,9,6,286,185,11,4,0,247,191,19,15
17019CC2800,17,019,CC2800,215,105,16,10,2,215,113,14,6,0,177,143,10,14
17019CC2900,17,019,CC2900,275,180,18,6,7,252,204,15,12,0,224,235,18,9
17019CC3000,17,019,CC3000,484,148.5,32.3,11.4,14.9,466.8,165,21.9,24.4,1,416.9,196.2,30.8,22.5
17019CC3100,17,019,CC3100,395,155,45,12,11,390,186,19,17,0,363,181,35,17
17019CC3200,17,019,CC3200,516,332,38,18,19,454,403,31,23,2,366,474,37,18
17019CC3300,17,019,CC3300,667,384,53,22,36,600,497,37,21,3,521,552,36,22
17019CC3400,17,019,CC3400,1064.3,680,103.6,29.5,42.1,950.8,827,70,27.4,5,857.5,875.4,74.9,37.6
17019CC3500,17,019,CC3500,615,291,48,31,22,597,335,28,28,0,542,361,39,28
17019CC3600,17,019,CC3600,461,260,53,10,27,411,334,25,25,0,361,365,35,27
17019CC3700,17,019,CC3700,765.4,467.6,65.1,23,25.2,718.8,537,44.4,20.4,3.7,635.3,596.3,49.9,26.1
17019CC3800,17,019,CC3800,708.6,425.4,49.6,15.9,31.7,628.2,545.9,19.8,22.5,2.9,513.6,611.6,32.5,22.6
17019CC3900,17,019,CC3900,583.1,367.3,56.8,18.5,25.5,519.6,473.2,25,22,3,449.5,513.9,30.5,24.3
17019CGI000,17,019,CGI000,97,438,22,4,10,91,448,15,10,0,89,445,12,4
17019CH1000,17,019,CH1000,69.7,36.9,7.3,2.5,2.5,63.9,45.8,6.6,4.1,0,62.3,43.4,7.3,4.9
17019CH2000,17,019,CH2000,648.3,599.7,67.3,13.7,33.1,552.7,747.8,34.9,21.4,2.4,474.7,795.5,33.5,28
17019CH3000,17,019,CH3000,607.7,617.1,53.1,17.2,37.6,560.9,716.8,34.5,15.3,0.9,443.6,801.8,31.1,19.2
17019CH4000,17,019,CH4000,998,597,89,22,59,900,739,60,43,4,758,834,55,46
17019CH5000,17,019,CH5000,657.5,514.5,67,20.5,41,592.9,650.3,23.4,17.1,1,502.6,706.2,34.7,21.7
17019CH6000,17,019,CH6000,830.8,461.6,63.8,18.8,35.5,750.9,594.2,32.5,23.2,3,634.7,660,36,32.3
17019CN0100,17,019,CN0100,820.9,64.9,21.4,19,9.2,727.8,105.2,27.3,24,1.1,746,86.4,27.4,18.2
17019CN0200,17,019,CN0200,347.6,40,18.6,16.6,2.9,294.9,55.7,20.5,15.6,0,260.7,44.9,24.4,17.6
17019CN0300,17,019,CN0300,601.1,89.2,49.6,14.7,11,503.7,167.3,27.6,12.9,2.8,469.7,140.6,34,18.4
17019CN0400,17,019,CN0400,733,75,36,29,6,591,135,24,37,0,549,98,30,32
17019CN0500,17,019,CN0500,854,105,48,10,15,722,188,25,18,1,690,140,38,23
17019CN0600,17,019,CN0600,389.2,86.9,21.1,19.9,9,373,101.8,16.4,20,0.1,356.6,104.2,18.4,22
17019CN0700,17,019,CN0700,455.2,42.3,20.1,35.2,15.1,439.2,69.4,19.1,29.1,0,399,69.5,20.1,30.2
17019CN0800,17,019,CN0800,753,44,43,48,31,716,96,26,47,0,609,104,44,60
17019CN0900,17,019,CN0900,755,142,44,27,13,693,212,27,28,1,616,222,36,38
17019CN1000,17,019,CN1000,457,26,17,28,11,453,52,9,17,1,406,57,12,26
17019CN1100,17,019,CN1100,296.6,42.8,9.2,12.1,11.1,291.3,57.3,5.1,8.1,0,238.1,71.3,8.1,12.1
17019CN1200,17,019,CN1200,719.8,101.7,48.9,58.8,18.9,729.8,142.6,25.9,46.9,2,645,152.5,42.9,72.8
17019CN1300,17,019,CN1300,429,96,22,26,12,409,139,13,14,0,360,154,14,25
17019CN1400,17,019,CN1400,525,139,20,16,14,505,183,11,14,0,432,213,9,28
17019CN1500,17,019,CN1500,345,113,13,11,14,330,142,11,8,1,289,163,14,18
17019CN1600,17,019,CN1600,424,120,21,18,16,409,148,16,18,0,374,159,16,27
17019CN1700,17,019,CN1700,470.7,299.2,53.1,12.8,16.2,441.4,330.2,39.2,30.2,0.3,408.8,344.6,39.9,32.4
17019CN1800,17,019,CN1800,446.7,283.6,26.4,21.5,11.6,430.6,301.4,17.2,32,0,375.4,330.5,26.3,32.9
17019CN1900,17,019,CN1900,905.5,268.6,62.3,26.8,21.5,815.8,340,43.3,49.2,1,778.9,340.8,65.2,49.2
17019CN2000,17,019,CN2000,324.9,187.4,11,16.9,9,302,205.3,17.9,15.9,1,293,184.4,19.9,31.9
17019CN2100,17,019,CN2100,481,117,26,14,16,440,158,20,18,1,416,160,29,18
17019CN2200,17,019,CN2200,534,164,32,21,18,500,217,23,18,0,422,231,35,29
17019CN2300,17,019,CN2300,743.4,398.4,52.2,27.1,26.1,690,507,35.1,19.1,2,597.7,568.1,32.2,24.1
17019COL000,17,019,COL000,46,82,10,5,0,39,94,5,5,0,36,100,4,4
17019CON000,17,019,CON000,46,222,24,2,5,46,224,11,7,3,45,228,12,5
17019CPE000,17,019,CPE000,41,139,10,3,1,35,146,7,4,0,36,139,6,7
17019CRI000,17,019,CRI000,55,133,11,1,2,52,143,4,1,0,52,145,2,0
17019EBE000,17,019,EBE000,66,264.4,13.3,1,8.1,68,262.6,11.2,5.1,0,59.9,277.5,7.2,2.1
17019HAR000,17,019,HAR000,74,233,14,2,1,67,233,6,10,0,63,226,9,10
17019HEN000,17,019,HEN000,256.7,295.3,14.1,9.1,11.1,233.3,316.4,21.7,12.3,1.9,224.1,316.6,16.5,12.8
17019KER000,17,019,KER000,14.9,62.7,6,1,2,13.9,65.7,2,3,0,12.9,60.7,5,3
17019LUD100,17,019,LUD100,57,192,16,3,8,64,193,11,9,0,57,200,15,4
17019LUD200,17,019,LUD200,254,358,23,9,8,238,380,14,12,0,216,376,25,14
17019LUD300,17,019,LUD300,312,320,22,15,6,285,321,29,20,0,280,331,17,17
17019MA1000,17,019,MA1000,604.5,990.1,115.6,14.8,61.5,509.4,1173.5,59.3,18.3,3.1,412.8,1243,67.6,24
17019MA2000,17,019,MA2000,328.6,603.3,47.1,3,16.1,281.6,670.4,28.1,9.1,1,241.5,688.5,36.1,8.1
17019MA3000,17,019,MA3000,307.2,590.4,43.4,18.1,19.6,287.3,609.8,39.9,24.4,0.1,274.1,615,30.8,28.4
17019MA4000,17,019,MA4000,531.3,1059.5,104.9,8.1,45.9,464.3,1164.7,67.8,26.4,7.7,378.1,1248.1,55.6,25.6
17019MA5000,17,019,MA5000,337.4,738.7,76.9,20,30.9,329.4,779.6,52.9,25,2,277.5,806.5,50.9,29.9
17019NEW000,17,019,NEW000,213,508,34,10,16,210,527,28,9,1,198,527,25,13
17019OG1000,17,019,OG1000,125.9,371.6,35.7,3,4,130.8,365.7,29.7,10.9,2,121.9,379.6,21.8,5
17019OG2000,17,019,OG2000,47,245,9,0,5,37,259,7,3,1,38,251,8,3
17019PES000,17,019,PES000,115,336,24,6,10,125,330,17,14,0,120,319,21,14
17019PHI000,17,019,PHI000,326,660,82,7,21,298,739,41,14,4,290,725,34,17
17019RA1000,17,019,RA1000,219,372,34,6,8,200,392,24,17,0,176,427,23,8
17019RA2000,17,019,RA2000,311,217,31,11,8,291,216,39,23,1,288,228,37,14
17019RA3000,17,019,RA3000,180,224,16,4,8,165,240,15,10,1,158,237,18,10
17019RA4000,17,019,RA4000,151,477,46,8,10,154,475,36,24,0,141,487,32,20
17019RA5000,17,019,RA5000,375,382,44,10,6,354,380,37,22,1,333,397,38,15
17019RA6000,17,019,RA6000,323,234,33,22,15,317,238,22,23,2,307,255,27,17
17019RAY000,17,019,RAY000,50,152,8,1,3,46,156,8,3,0,51,147,10,5
17019SAI000,17,019,SAI000,62,90,15,1,1,66,89,10,2,0,57,95,8,5
17019SAS000,17,019,SAS000,78.3,199.7,12.1,3,3,71.3,200.8,18,3,0,66.3,207.7,8.1,5
17019SCB000,17,019,SCB000,83,173,20,3,1,91,177,14,5,0,63,192,14,7
17019SCS000,17,019,SCS000,47,157,10,6,3,51,145,15,8,0,54,139,13,7
17019SID000,17,019,SID000,203,618,63,8,11,226,609,44,30,1,181,647,34,24
17019SJ1000,17,019,SJ1000,253,670,51,9,11,249,675,37,24,1,214,709,30,19
17019SJ2000,17,019,SJ2000,312.1,798.4,73.3,15,11,297.2,845.3,44.3,20.1,4,258.1,875.5,36.2,18
17019SJ3000,17,019,SJ3000,172,536,47,11,15,159,593,23,4,1,148,597,23,7
17019SOH000,17,019,SOH000,178,538,33,6,10,189,528,32,16,1,181,531,29,13
17019SOM000,17,019,SOM000,154.8,292.7,20.8,7,11.9,158.8,299.6,18.9,4,0,136.9,313.5,9.9,8.9
17019STA000,17,019,STA000,42,251,8,3,3,42,254,3,6,0,33,257,5,6
17019TO1000,17,019,TO1000,322.2,588.4,55,13,9,313.2,621.4,37,16,1,292.1,628.4,35,24
17019TO2000,17,019,TO2000,472,381,67,18,22,424,480,34,9,0,380,502,38,13
17019TO3000,17,019,TO3000,221.5,496,63.9,12,18,212.5,547.8,32.9,16,0,199.6,540.9,32.9,23.9
17019UR1000,17,019,UR1000,211,126.4,16,5.2,6.5,183.1,164.4,8.2,7.7,0,164.1,162.7,10.9,8.8
17019UR2000,17,019,UR2000,374.4,395.1,29.5,13,10,362.5,400.4,22.2,21.2,0,317.2,422.2,28.6,21.3
17019UR3000,17,019,UR3000,339.7,285.7,22.1,13.6,8.9,318.4,297.2,24.6,15.4,2.5,292.4,310.2,28.1,17
17019UR4000,17,019,UR4000,458.3,335,30,17.4,9.7,421.9,359.1,30.7,29.9,0,405.1,379.3,28.9,28
1702100AP01,17,021,00AP01,148,413,28,6,2,180,368,31,15,1,168,340,28,47
1702100BC01,17,021,00BC01,61.3,205.4,6.3,4.1,1,75.7,179.6,9.4,8.2,0,81,164.4,7.2,14.3
1702100BH01,17,021,00BH01,228.9,703.6,46,8,7,280.8,639.6,31,21,0,287.8,607.7,22,48
1702100GR01,17,021,00GR01,6,96,1,0,1,23,71,1,3,0,13,84,0,2
1702100JN01,17,021,00JN01,80.8,318.5,16.4,2.9,1,97.2,287.7,15.4,5.8,1,87.6,288.7,10.6,16.4
1702100KN01,17,021,00KN01,16,84,6,0,2,28,69,6,0,0,22,72,3,4
1702100LT01,17,021,00LT01,80.5,240.8,10.3,2,2,114.8,201.3,12.3,6.1,0,102.6,200.3,6.2,23.3
1702100MA01,17,021,00MA01,245.5,692.5,47.1,7,14,298.6,650.3,27.1,14,0,257.6,629.3,14,77.1
1702100MQ01,17,021,00MQ01,45.1,145.3,8,2,1,58.1,130.3,12,4,0,52.1,133.3,9,8
1702100MT01,17,021,00MT01,116.3,330.8,21.1,5,2,125.3,294.8,27,14,1,118.3,293.8,13,37
1702100PN01,17,021,00PN01,115.1,323.2,14,2,3,143.1,273.1,18,11,1,135.1,265.1,20,24
1702100PN02,17,021,00PN02,255,623,47,11,5,317,545,42,17,0,289,545,30,45
1702100PN03,17,021,00PN03,138.3,358.4,29,8,1,170.3,302.3,29,17,0,191.3,282.3,20,27
1702100PN04,17,021,00PN04,130.6,271.4,13,2,4,147.6,233.5,15,11,1,155.6,211.6,16,19
1702100PN05,17,021,00PN05,82,236,15,6,1,106,194,23,11,0,115,181,15,21
1702100PR01,17,021,00PR01,59,192,10,1,1,67,188,4,5,0,61,182,1,17
1702100RK01,17,021,00RK01,125,446,30,2,4,167,402,22,14,0,173,376,9,34
1702100RM01,17,021,00RM01,38,138,2,2,0,50,124,7,2,0,45,120,6,9
1702100SF01,17,021,00SF01,168.2,355.1,23.5,2.9,2,234.8,276.8,28.4,14.7,1,221.1,267,10.8,41.1
1702100SF02,17,021,00SF02,87.9,216.2,13.8,4.9,2,95.8,185.6,18.8,11.8,0,113.5,169.8,10.9,20.7
1702100SF03,17,021,00SF03,101.8,235.7,11.8,3.1,2.1,120.5,200.5,19,8.6,0,130.3,191.9,9.5,14.5
1702100ST01,17,021,00ST01,142,387,25,5,3,184,346,20,9,1,176,304,16,50
1702100TL01,17,021,00TL01,150,381,36,6,2,174,344,27,19,0,177,321,22,39
1702100TL02,17,021,00TL02,184.1,351.1,21,6,4,191.1,335.1,20,15,2,193.1,323.1,13,25
1702100TL03,17,021,00TL03,174,434,25,5,9,227,363,26,10,1,213,354,16,37
1702100TL04,17,021,00TL04,267.7,607,28.3,7.1,8,306,535,44,21,1,314.8,505,25.1,53.2
1702100TL05,17,021,00TL05,247.9,575.6,42.3,13.8,8.8,292.2,524.4,31.5,18.7,0,287.3,497.8,25.6,52.1
1702100TL06,17,021,00TL06,177,364,27,11,7,213,306,28,13,2,215,288,18,41
1702100TL07,17,021,00TL07,159.2,360.5,39,8,9,198.3,334.5,23,13,1,184.3,315.5,20,42
1702100TL08,17,021,00TL08,161.1,459,19.3,5,4,190.3,412.5,27.2,11.1,0,186.2,399.6,11.2,35.2
17023001001,17,023,001001,56,185,6,4,3,83,157,4,4,0,72,162,1,11
17023002001,17,023,002001,23,109.9,9,0,2,39,91,4,3,0,38,89,3,4
17023003001,17,023,003001,102.7,464.8,20,1,2,134.7,411.9,17,9,1,107.7,423.9,14,13
17023003002,17,023,003002,66,267,14,2,0,82,246,15,3,0,72,250,12,9
17023003003,17,023,003003,64,229,20,3,3,90,193,14,12,1,80,211,11,6
17023003004,17,023,003004,78.3,397.2,9.1,3,9,101.3,358.1,21,5,2,85.3,361.1,20,12
17023004001,17,023,004001,60.6,122.5,5.3,3.1,0.1,68.3,113.6,2.4,3.2,1,65,115.7,4.3,3.2
17023005001,17,023,005001,51,153,7,2,4,71,137,3,3,0,63,139,4,2
17023006001,17,023,006001,33,80,0,0,0,37,70,2,2,0,32,71,3,3
17023007001,17,023,007001,28,143,7,0,1,32,138,6,0,0,30,132,10,0
17023008001,17,023,008001,149,311,18,2,12,172,285,13,6,0,151,289,17,8
17023008002,17,023,008002,228,440,30,5,15,258,403,30,20,2,241,416,19,29
17023008003,17,023,008003,93,179.1,15.7,0,2.6,125.2,150.4,8.7,3.5,0.9,114.8,153.9,8.7,7
17023008004,17,023,008004,197,416.9,22.4,3,14.4,238.8,359.6,23.3,6.5,2.1,220.2,373.1,17.3,12.1
17023009001,17,023,009001,93,344,18,5,6,131,287,23,12,0,119,298,19,12
17023009002,17,023,009002,46,225,9,0,1,68,190,7,7,0,59,190,9,10
17023010001,17,023,010001,34,161,6,0,3,49,144,3,3,0,38,147,5,5
17023011001,17,023,011001,14,129,4,1,0,25,113,2,0,0,20,106,3,1
17023012001,17,023,012001,11,105,1,1,0,19,95,1,1,0,13,97,3,0
17023013001,17,023,013001,93.3,229.8,16.1,2,3.1,120.6,203.4,11.2,4.1,0,109.5,207.5,10.1,8.1
17023013002,17,023,013002,232,482.7,20.6,3.9,9.8,275.1,420,25.4,11.8,1,259.4,428.8,17.6,14.7
17023014001,17,023,014001,78,237,8,4,9,96,213,10,9,0,84,220,7,6
17023015001,17,023,015001,46.1,210.8,11,4,3,78.2,174.6,12.1,4,0,64.2,185.7,10,8
1702500BBG1,17,025,00BBG1,37,131,9,0,2,67,97,6,3,0,57,99,3,5
1702500BLA1,17,025,00BLA1,44,289,8,2,2,83,239,7,4,0,53,264,6,3
1702500CLA1,17,025,00CLA1,88,424,12,4,5,189,292,17,5,0,141,326,14,8
1702500HOS1,17,025,00HOS1,32,168,8,1,1,63,136,3,3,0,48,140,2,4
1702500HRT1,17,025,00HRT1,60.8,358.9,16,5,4,111.7,309,15.9,1,0,90.8,321,11,3
1702500HRT3,17,025,00HRT3,144.2,376.1,24,4,8,199.3,310,17.1,11,0,152.2,343,24,8
1702500HRT4,17,025,00HRT4,64,255.8,14,3,3,116.9,189.9,16,5,2,87.9,216.8,13,8
1702500HRT5,17,025,00HRT5,99,508.7,15,6,4,163.9,415.8,19,6,0,117,458.7,15,11
1702500HRT6,17,025,00HRT6,60.1,314.5,17,2,5,121.2,242.4,17,6,3,93.1,263.4,16,2
1702500HRT7,17,025,00HRT7,59,262,12,1,3,97,211,6,1,0,78,217,15,4
1702500LKB1,17,025,00LKB1,31.1,210.7,4,1,0,69.2,160.6,11.1,5,0,59.2,170.6,2,3
1702500LOU1,17,025,00LOU1,58.7,295.2,14.9,2.3,3.9,102.9,245.8,6.9,3.2,0,80.5,256.1,10.1,8.6
1702500LOU2,17,025,00LOU2,60.3,322.8,18.1,4.7,0.1,120.1,257.2,14.1,3.8,0,92.5,278.9,4.9,11.4
1702500OSK1,17,025,00OSK1,19,162,5,0,3,39,131,1,4,0,38,126,2,2
1702500PLX1,17,025,00PLX1,53,228,9,3,1,119,138,13,6,0,89,154,7,16
1702500SON1,17,025,00SON1,23.9,157.5,3,0,1,55.8,108.7,3,1,0,36.9,127.6,2,5
1702500STA1,17,025,00STA1,50,315,8,2,2,116,232,12,5,0,86,255,7,11
1702500XEN1,17,025,00XEN1,36.1,242.5,12,7,4,83.2,190.3,13,6,0,53.1,206.4,13,11
17027001001,17,027,001001,93.3,464.5,21.1,2,0,186,358.9,12.1,4,0,117.7,402.2,10.1,7.1
17027001002,17,027,001002,20.7,155.5,8.9,1,2,60,120.1,6.9,2,0,41.3,135.8,3,3.9
17027002001,17,027,002001,52,195,9,1,0,99,151,3,3,0,71,170,5,1
17027003001,17,027,003001,89.2,215.5,11.1,3,2,159.4,140.5,9.1,8,0,115.2,179.6,8.1,7
17027003002,17,027,003002,29.9,146.5,11.9,1,1,76.8,107.6,4,1,0,48.9,123.6,9,5
17027004001,17,027,004001,58,149,3,1,1,86,114,4,4,0,66,129,5,4
17027005001,17,027,005001,132.1,514.3,45.6,3.2,6.3,222.4,441.8,21.8,4.2,1,145.6,507.6,23,4.4
17027005002,17,027,005002,206.3,552.1,16.5,4.8,9.7,298.3,450.4,23.2,6.8,1,186.9,533.7,27.1,12.6
17027005003,17,027,005003,129,359,22,7,2,185,308,18,4,1,137,340,19,12
17027005004,17,027,005004,147,429,29,6,10,208,383,17,10,0,156,420,18,13
17027005005,17,027,005005,110,464,33,4,3,181,400,21,5,0,122,437,16,12
17027006001,17,027,006001,128.1,381.3,50.6,1,4,212.5,310.8,26.8,8.9,0,149.9,365.4,20.9,8.9
17027006002,17,027,006002,147,392,36,6,1,239,313,14,8,0,185,343,23,13
17027006003,17,027,006003,196.9,652.7,57.4,6,3,289.5,577.2,25.2,11.1,0,215.1,626.6,32.1,15.1
17027006004,17,027,006004,192,542,26,1,4,297,443,12,8,1,206,504,24,5
17027007001,17,027,007001,67,252,14,4,4,135,182,8,3,1,96,216,7,4
17027007002,17,027,007002,101.3,344.4,15.1,4,4,210.6,238.1,7,4,1,166.4,264.1,12,8
17027008001,17,027,008001,160.6,351.1,19.1,5.2,7.2,234.6,277.6,10.9,11.2,0,196.4,297.5,11.8,12.3
17027008002,17,027,008002,167.3,348.6,23.8,4.9,5.9,242.4,286.3,11.2,6.8,0,178.4,327.9,16.9,14.6
17027008003,17,027,008003,105.3,231.4,23.6,3.8,2.9,164,178.4,20.8,2.9,0,125.2,216.2,15.1,3.8
17027008004,17,027,008004,107.8,239.7,19.4,0.1,2.1,152,192.7,11.2,2.1,0,106,226.4,13.3,6.2
17027009001,17,027,009001,52.9,187,11.9,0,2,93.9,154.9,8.9,1,0,64,180.8,8,1
17027010001,17,027,010001,51.5,221.1,5.1,1,3,93.9,171.7,9.1,2,0,64.5,191,12.1,6.1
17027011001,17,027,011001,163,500,46,3,13,237,439,24,12,1,176,485,24,20
17027011002,17,027,011002,78,182,19,10,2,127,135,21,4,0,88,156,22,16
17027011003,17,027,011003,32,148,6,1,0,63,106,7,5,0,45,125,6,3
17027011004,17,027,011004,115.1,520.9,32.2,0,3.9,184.3,452.6,14.6,8.8,0,119,494.5,24.4,9.8
17027011005,17,027,011005,64.3,321.2,14.9,1,1.1,137.4,246.9,11.5,2.3,0,89.6,286.2,9.7,4.3
17027011006,17,027,011006,167,477,49,5,4,219,443,30,5,0,161,468,41,7
17027012001,17,027,012001,150.8,544.2,27,6,4,250.9,446,15,6,0,175.9,500,20,9
17027012002,17,027,012002,60.2,323.5,8.9,1,0,119.3,243.7,13.8,5.9,0,87.8,270.3,10.8,4.9
17027013001,17,027,013001,100.4,495.9,33,2,4,232.5,375.8,13,0,0,162.3,411,16,8
17027014001,17,027,014001,75,268,23,2,1,129,209,16,6,0,88,249,13,6
17027014002,17,027,014002,16,70,0,1,0,27,54,3,0,0,18,60,3,2
17027015001,17,027,015001,66.1,180.3,2.2,4.1,1,97.4,144.1,1.1,2.1,0,83.1,150.2,2.1,5.1
17027015002,17,027,015002,44.5,101.7,9.9,3,1,82,70.1,6.9,1,0,47.4,90.9,9.9,7.9
17027015003,17,027,015003,69,125,8,4,5,100,93,6,6,0,71,104,10,14
17027015004,17,027,015004,92.9,193.7,8,3,2,143.8,151.8,5,2,0,118.8,164.8,7,4
17027015005,17,027,015005,106.1,174,12.8,7.9,2,143.8,139.2,8.9,5.9,0,113.1,156,9.9,11.9
1702900AS01,17,029,00AS01,113.9,489.8,31.6,1.9,2.9,142.6,441,20.1,19.1,1,122.5,463,9.6,24.9
1702900CH01,17,029,00CH01,227.1,163.7,37,10.7,4.9,233.9,163.7,22.4,11.7,0,214.4,168.6,29.2,11.7
1702900CH02,17,029,00CH02,292.4,274.4,37.3,7.1,13.1,289.3,284.9,26.1,10,0,279.1,286.9,24,12.1
1702900CH03,17,029,00CH03,265.6,314.1,27.2,5,5.1,263,301,20.7,12.7,0,246.2,312.9,21.2,13
1702900CH04,17,029,00CH04,172.1,232.5,18,7,6,173.1,213.4,21,15,1,173.1,222.4,19,12
1702900CH05,17,029,00CH05,160.9,304.8,31,9,4,167.9,299.8,22,14,1,151.9,315.8,16,13
1702900CH06,17,029,00CH06,178.9,228.9,32,13,3,205.9,206.9,21,17,0,185.9,208.9,23,21
1702900CH08,17,029,00CH08,231.2,461.1,29.6,10.5,9.4,261.2,409,28.9,25.8,0.1,230.1,453.9,25,16.6
1702900CH10,17,029,00CH10,194,246,20,9,9,200,256,17,7,1,179,274,11,8
1702900CH11,17,029,00CH11,222.1,312.5,33.4,5.9,11.8,229.9,323.3,13.8,10.8,0,201.4,340,18.7,16.7
1702900CH12,17,029,00CH12,238,283,31,11,12,227,291,23,22,0,222,306,18,14
1702900CH13,17,029,00CH13,209.9,419.2,35.7,4,8.9,203.1,415.1,26.9,15.8,1,180.3,439.9,20.9,14.9
1702900CH14,17,029,00CH14,96.2,34.1,10.2,3,2,90.2,36.2,8.1,3,0,89.1,35.2,3.1,3
1702900CH15,17,029,00CH15,164.6,84.4,16,6,7,150.6,117.5,7,8,0,132.6,122.5,14,5
1702900CH16,17,029,00CH16,264.9,84.3,21,8.3,6.1,238.1,91.3,14.6,13.3,0,237.6,81.4,16.8,9.3
1702900CH17,17,029,00CH17,128.9,21.2,5,5,1.9,117.7,24.3,4.4,6.8,0.6,114.6,24.9,5.6,6.8
1702900CH18,17,029,00CH18,465.9,311.8,38.5,14.9,14.9,447.2,360.1,19.4,9.1,2.4,432.5,360.5,16.2,14
1702900CH19,17,029,00CH19,200.8,379.4,26,7.6,6.8,185.8,394.6,14.4,12.4,0.9,167.4,410,16.3,10.7
1702900EO01,17,029,00EO01,120.6,420.1,25.3,6.8,1.7,138.4,387.2,24.5,15.2,0,129.1,402.4,22.8,11
1702900HB01,17,029,00HB01,142,329,17,4,5,146,313,17,14,0,148,313,12,13
1702900HT01,17,029,00HT01,130.2,340,14.3,3,2.1,131.1,333,17.1,5.2,0,122.9,339.2,11.2,7.1
1702900LY01,17,029,00LY01,160.8,410.5,26,5,9,174.8,390.5,19,17,1,152.8,397.5,22,20
1702900LY02,17,029,00LY02,151.5,463.6,20.1,5,13.4,163.2,463.5,10.1,10.1,0,151.5,472.7,6.7,8.4
1702900LY03,17,029,00LY03,155.6,335.7,21.9,4,4.6,166.9,310.7,19,12,1,157.6,323.5,15.3,10.6
1702900LY04,17,029,00LY04,210,425,22,3,4,199,440,10,10,3,179,453,13,10
1702900MG01,17,029,00MG01,61.3,208.8,8.7,5.2,0.3,75.6,183.7,11.5,5.8,0,67.9,194.5,8.2,6
1702900MT03,17,029,00MT03,157.9,223.9,12,7,6,161.9,204.9,18,11,0,153.9,206.9,13,12
1702900MT04,17,029,00MT04,145,266,29,8,1,148,260,20,13,0,155,253,21,8
1702900MT05,17,029,00MT05,127.1,228.1,15,9,3,120.1,229.1,13,10,0,119.1,228.1,12,12
1702900MT06,17,029,00MT06,153,247,24,9,8,164,223,30,14,0,139,240,27,18
1702900MT08,17,029,00MT08,158,288,32,3,4,161,286,17,11,0,167,272,20,6
1702900MT10,17,029,00MT10,154.9,335.6,28.6,7.2,5.1,155.2,321.6,24.4,15.1,0,131.2,352.4,18.4,14.2
