GEOID,G18USSDWHI,G18USSRFLA,G18USSOWRI,G18GOVDRAI,G18GOVRFUN,G18GOVITRI,G18GOVIMUN,G18GOVOGIL,G18GOVOARM,G18GOVOWRI,G18LTGDMCK,G18LTGRPEN,G18LTGIRIC,G18LTGIMCC,G18LTGOHEL,G18LTGOWRI,G18ATGDNER,G18ATGOGOR,G18ATGOWRI,G18TREDMAG,G18TRERRIL,G18TREOWRI,G18SOSDGOR,G18SOSRCOR,G18SOSOWRI
440030213001027,3.6,2.5,0,3,2.5,0.2,0.1,0.2,0.1,0,3.6,1.8,0.1,0.1,0.2,0.1,4.5,1,0.1,3.8,2.2,0,4,2,0
440030213001025,2.8,2,0,2.3,1.9,0.2,0.1,0.1,0.1,0,2.8,1.4,0.1,0.1,0.2,0,3.5,0.8,0.1,2.9,1.7,0,3.1,1.6,0
440030213002011,13.2,9.3,0,11,9.1,0.9,0.3,0.6,0.3,0.1,13.2,6.5,0.5,0.5,0.8,0.2,16.6,3.8,0.4,13.8,8.1,0,14.5,7.5,0
440030213002013,6.8,4.8,0,5.7,4.7,0.5,0.2,0.3,0.1,0.1,6.8,3.4,0.3,0.3,0.4,0.1,8.6,2,0.2,7.1,4.2,0,7.5,3.9,0
440030214022001,22.8,17.7,0.1,17.2,18.4,2.5,0.6,1.2,0.7,0,22.9,13.5,1.3,0.8,1,0.2,29.3,7.8,0.4,24.1,15.4,0.1,25.2,14.2,0.1
440030215011012,1.1,0.9,0,0.9,0.8,0.1,0,0.1,0,0,1.1,0.7,0.1,0.1,0.1,0,1.4,0.5,0,1.2,0.8,0,1.2,0.7,0
440030219021012,8,6.7,0.1,6.4,6.6,0.7,0.2,0.5,0.2,0.1,7.9,4.9,0.5,0.2,0.6,0.1,9.9,3.2,0.2,8.3,5.9,0,8.8,5.3,0
440030219021006,8,6.7,0.1,6.4,6.6,0.7,0.2,0.5,0.2,0.1,7.9,4.9,0.5,0.2,0.6,0.1,9.9,3.2,0.2,8.3,5.9,0,8.8,5.3,0
440030219021019,1.9,1.6,0,1.5,1.6,0.2,0,0.1,0,0,1.9,1.1,0.1,0.1,0.1,0,2.3,0.8,0,1.9,1.4,0,2.1,1.2,0
440030214021031,8.1,6.3,0,6.1,6.5,0.9,0.2,0.4,0.3,0,8.1,4.8,0.5,0.3,0.4,0.1,10.4,2.8,0.2,8.6,5.5,0,8.9,5.1,0
440030221002033,2.9,1.8,0,2.2,1.7,0.4,0.1,0.3,0.1,0,2.8,1.2,0.2,0.1,0.1,0,3.2,1,0,3,1.5,0,2.9,1.6,0
440030214011004,7.5,6.3,0,5.7,6.2,0.7,0.2,0.5,0.2,0.1,7.9,4.5,0.3,0.2,0.4,0,9.8,2.8,0.1,8,5.5,0,8.6,4.9,0
440030214011005,4.9,4.1,0,3.8,4.1,0.5,0.1,0.4,0.1,0,5.1,3,0.2,0.1,0.3,0,6.4,1.8,0.1,5.3,3.6,0,5.6,3.2,0
440030214021017,3.9,3,0,2.9,3.1,0.4,0.1,0.2,0.1,0,3.9,2.3,0.2,0.1,0.2,0,5,1.3,0.1,4.1,2.6,0,4.3,2.4,0
440030218001013,23.6,19.8,0,17.9,20.1,2.6,0.5,1.5,0.4,0.2,23.5,15.4,1,1.2,1.5,0.3,29.3,10.4,0.4,25.5,17.1,0.1,26.3,16.2,0.1
440030222012023,14.5,11.5,0.1,12.2,10.8,1.3,0.3,1.1,0.2,0.1,14.9,8.3,0.6,0.4,0.8,0.2,18.6,4.6,0.3,15.7,9.7,0,16.3,9,0.1
440030201012014,4.3,4.1,0,3.3,3.9,0.5,0.1,0.2,0.1,0,4.3,3.1,0.3,0.2,0.3,0,5.7,1.9,0.1,4.6,3.5,0,4.8,3.4,0
440030201021017,7.7,6.1,0,6,5.9,0.8,0.2,0.5,0.3,0.1,7.8,4.8,0.3,0.3,0.3,0,9.6,3.3,0.2,8,5.5,0,8.3,5.2,0
440030202002012,13.5,9.3,0,10.6,8.9,1.5,0.4,0.9,0.5,0.1,13.5,6.7,0.9,0.6,0.7,0,16,5.5,0.2,14.3,8,0,14.7,7.6,0
440030202001022,5.6,4.7,0,4.3,4.9,0.7,0.1,0.3,0.1,0,5.8,3.6,0.3,0.1,0.3,0,7.3,2.1,0.1,6,4.1,0,6.2,3.9,0
440030203001010,0.6,0.4,0,0.4,0.4,0.1,0,0,0,0,0.5,0.3,0,0,0,0,0.7,0.2,0,0.6,0.4,0,0.6,0.3,0
440030203004015,5.8,4,0,4.3,4,0.7,0.3,0.4,0.2,0,5.5,3,0.4,0.4,0.3,0,6.5,2.5,0.1,6,3.7,0,6.1,3.5,0
440030203002006,7.4,6.1,0,5.9,5.9,0.9,0.2,0.4,0.2,0.1,7.4,4.7,0.5,0.4,0.3,0,9.2,3.1,0.2,7.9,5.4,0,8.2,5.1,0
440030203005008,20.6,14.2,0,15.3,14.1,2.6,0.9,1.3,0.6,0.1,19.5,10.6,1.3,1.4,0.9,0.1,22.9,8.8,0.5,21.1,13,0.1,21.4,12.4,0.1
440030203002009,8.5,7,0,6.7,6.8,1,0.2,0.5,0.2,0.1,8.4,5.4,0.6,0.5,0.3,0.1,10.5,3.6,0.2,8.9,6.1,0,9.4,5.8,0
440030203003009,4.3,3.6,0,3.4,3.4,0.5,0.1,0.2,0.1,0,4.3,2.7,0.3,0.2,0.2,0,5.4,1.8,0.1,4.6,3.1,0,4.8,3,0
440030203004007,11.5,7.9,0,8.6,7.9,1.4,0.5,0.7,0.3,0,10.9,5.9,0.7,0.8,0.5,0.1,12.8,4.9,0.3,11.8,7.3,0.1,12,7,0
440030203004013,4,2.8,0,3,2.7,0.5,0.2,0.3,0.1,0,3.8,2.1,0.2,0.3,0.2,0,4.4,1.7,0.1,4.1,2.5,0,4.1,2.4,0
440030202003036,2,1.4,0,1.6,1.3,0.2,0.1,0.1,0.1,0,2,1,0.1,0.1,0.1,0,2.4,0.8,0,2.2,1.2,0,2.2,1.2,0
440030202003038,8.8,6.1,0,6.9,5.8,1,0.3,0.6,0.3,0,8.8,4.4,0.6,0.4,0.5,0,10.5,3.6,0.1,9.3,5.2,0,9.6,5,0
440030202003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030201022016,2.6,2,0,2,2,0.3,0.1,0.2,0.1,0,2.6,1.6,0.1,0.1,0.1,0,3.2,1.1,0.1,2.7,1.8,0,2.8,1.7,0
440030204003003,4,3.5,0,3.1,3.5,0.5,0.1,0.2,0.1,0,4.2,2.6,0.2,0.1,0.2,0,5.3,1.5,0.1,4.4,3,0,4.5,2.9,0
440030201011024,5.7,4.8,0,4.7,4.9,0.3,0.1,0.3,0.1,0.1,5.9,3.5,0.3,0.3,0.3,0,7.5,2,0.1,6.2,4.1,0,6.4,3.8,0
440030201012023,8.5,8.1,0,6.7,7.9,1,0.2,0.5,0.2,0.1,8.7,6.1,0.6,0.3,0.6,0,11.4,3.8,0.2,9.2,7,0,9.6,6.7,0
440030204003017,7.2,4.8,0,5.5,4.7,0.9,0.3,0.2,0.2,0.1,6.9,4,0.4,0.2,0.3,0.1,8.4,2.9,0.1,7.3,4.6,0,7.7,4.2,0
440030204003012,1.5,1,0,1.2,1,0.2,0.1,0.1,0,0,1.5,0.9,0.1,0,0.1,0,1.8,0.6,0,1.5,1,0,1.6,0.9,0
440030206043007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030206043009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030206043039,6.5,5.7,0.1,5,5.8,0.7,0.2,0.3,0.2,0.1,6.6,4.3,0.4,0.2,0.4,0.1,8,3.2,0.1,6.6,5.3,0,7.2,4.8,0
440030206043040,11.3,9.9,0.1,8.6,10,1.1,0.4,0.5,0.3,0.1,11.4,7.4,0.7,0.4,0.6,0.2,13.9,5.5,0.2,11.5,9.2,0.1,12.5,8.2,0
440030206043042,3.8,3.3,0,2.9,3.3,0.4,0.1,0.2,0.1,0,3.8,2.5,0.2,0.1,0.2,0.1,4.6,1.8,0.1,3.8,3.1,0,4.2,2.7,0
440030206043025,6.3,5.5,0.1,4.8,5.6,0.6,0.2,0.3,0.2,0.1,6.3,4.1,0.4,0.2,0.3,0.1,7.7,3,0.1,6.4,5.1,0,7,4.6,0
440030206042023,3.2,3.5,0,2.5,3.2,0.5,0.1,0.2,0.1,0,3.3,2.7,0.2,0.1,0.2,0,4.3,1.7,0.1,3.4,3.2,0,3.7,2.9,0
440030206042027,11.1,10.5,0,7.9,10.3,1.5,0.4,0.6,0.8,0,11,8.3,0.6,0.3,1,0,13.7,6.1,0.4,12.1,9.3,0,12.5,8.8,0
440030206042015,5.9,6.4,0.1,4.6,6,0.9,0.2,0.4,0.2,0,6.1,5,0.4,0.2,0.4,0,8,3.2,0.2,6.3,5.9,0,6.8,5.3,0
440030206042010,4.8,5.2,0.1,3.7,4.8,0.8,0.2,0.4,0.1,0,4.9,4.1,0.3,0.2,0.3,0,6.5,2.6,0.2,5.1,4.8,0,5.5,4.3,0
440030206013005,99.2,98.8,0,76,99.4,10.6,1.8,6.4,2,0.5,95.7,79.8,7,5.1,4.2,0.7,129.8,49.4,1.8,103.4,90,0,108.5,84.2,0
440030206031014,5.8,5.7,0,4.5,5.6,0.7,0.2,0.3,0.2,0,5.7,4.4,0.4,0.4,0.4,0,7.5,3.2,0.1,6,5.3,0,6.7,4.7,0
440030206031029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030207011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030206031036,5.6,5.5,0,4.3,5.3,0.6,0.2,0.3,0.2,0,5.5,4.3,0.4,0.4,0.4,0,7.2,3.1,0.1,5.7,5.1,0,6.4,4.5,0
440030215023006,31.4,25.6,0.1,24.3,25.9,2.6,0.8,2.2,0.8,0.2,31.1,19.5,1.7,0.8,2,0.3,38.2,12.7,0.6,32.4,22.8,0,33.7,21.9,0
440030215023030,0.6,0.5,0,0.4,0.5,0,0,0,0,0,0.6,0.3,0,0,0,0,0.7,0.2,0,0.6,0.4,0,0.6,0.4,0
440030215023017,5.3,4.3,0,4.1,4.4,0.4,0.1,0.4,0.1,0,5.3,3.3,0.3,0.1,0.3,0,6.5,2.1,0.1,5.5,3.9,0,5.7,3.7,0
440030215023023,9,7.3,0,6.9,7.4,0.7,0.2,0.6,0.2,0.1,8.9,5.6,0.5,0.2,0.6,0.1,10.9,3.6,0.2,9.3,6.5,0,9.6,6.3,0
440030215023022,0.8,0.7,0,0.7,0.7,0.1,0,0.1,0,0,0.8,0.5,0,0,0.1,0,1,0.3,0,0.9,0.6,0,0.9,0.6,0
440030215023027,6.7,5.5,0,5.2,5.6,0.6,0.2,0.5,0.2,0,6.7,4.2,0.4,0.2,0.4,0.1,8.2,2.7,0.1,7,4.9,0,7.2,4.7,0
440030217001022,6.5,6.1,0,5.3,5.8,0.6,0.2,0.5,0.2,0,6.8,4.4,0.4,0.3,0.5,0,8.7,2.5,0.2,7.1,5.3,0,7.4,4.8,0
440030221003019,118.2,89.5,0.2,94.3,84.2,13.7,3.2,9.1,2.3,0.6,117.6,67.5,5.1,4.9,5.9,1,147.8,33.4,3.4,125.8,76.8,0.2,127.7,73.5,0.4
440030215012018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030215014010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030215014016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030221003022,7.4,5.6,0,5.9,5.3,0.9,0.2,0.6,0.1,0,7.4,4.2,0.3,0.3,0.4,0.1,9.3,2.1,0.2,7.9,4.8,0,8,4.6,0
440030221003052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030221001071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030219011010,9.4,7.9,0.1,7,7.7,1.3,0.3,0.7,0.1,0.2,9.4,6.1,0.4,0.5,0.6,0.1,11.6,4.3,0.2,9.9,7.4,0,10.3,6.8,0
440030219012012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030221002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030211003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030211002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030211001010,10.2,6.4,0,8,6.5,1,0.2,0.6,0.3,0.1,10,4.8,0.5,0.3,0.6,0.1,11.8,3.6,0.2,10.5,5.8,0,10.8,5.4,0
440030222023022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030216002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030222023016,40.6,32,0.3,34,30.1,3.7,0.9,3.1,0.6,0.2,41.5,23.2,1.6,1.2,2.3,0.5,52,12.7,0.7,43.7,27,0.1,45.6,25.1,0.2
440030222023023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030221001023,8.5,6.2,0,6.8,5.9,0.8,0.2,0.5,0.2,0.1,8.2,4.7,0.5,0.4,0.4,0.1,10.2,3,0.2,8.8,5.3,0,9,5.1,0
440030213004050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030221002016,8.8,6.2,0.1,6.3,6.6,0.8,0.2,0.7,0.3,0.1,8.4,4.7,0.4,0.4,0.7,0,10.8,2.8,0.1,9.4,5.2,0,9.5,5.1,0
440030221003059,2.9,2.2,0,2.3,2.1,0.3,0.1,0.2,0.1,0,2.9,1.7,0.1,0.1,0.1,0,3.6,0.8,0.1,3.1,1.9,0,3.1,1.8,0
440030221004005,10.7,7.6,0.1,7.6,8,0.9,0.3,0.8,0.3,0.2,10.2,5.7,0.5,0.5,0.9,0.1,13.1,3.4,0.2,11.4,6.3,0,11.6,6.2,0.1
440030220002005,0.5,0.4,0,0.4,0.4,0.1,0,0,0,0,0.5,0.3,0,0,0,0,0.7,0.1,0,0.6,0.3,0,0.6,0.3,0
440030221001072,3.8,2.8,0,3.1,2.7,0.4,0.1,0.2,0.1,0,3.7,2.1,0.2,0.2,0.2,0.1,4.6,1.3,0.1,4,2.4,0,4.1,2.3,0
440030221001022,5.2,3.8,0,4.2,3.6,0.5,0.1,0.3,0.1,0.1,5,2.9,0.3,0.2,0.3,0.1,6.3,1.8,0.1,5.4,3.3,0,5.5,3.1,0
440030221001016,19.1,14,0,15.5,13.4,1.9,0.5,1,0.4,0.2,18.4,10.5,1,0.8,1,0.3,23.1,6.7,0.4,19.9,12,0,20.3,11.5,0
440030221004012,9.5,6.8,0.1,6.8,7.2,0.8,0.2,0.7,0.3,0.1,9.1,5.1,0.5,0.4,0.8,0.1,11.7,3,0.1,10.2,5.6,0,10.3,5.6,0.1
440030221002010,10.3,7.3,0.1,7.4,7.7,0.9,0.3,0.8,0.3,0.2,9.8,5.5,0.5,0.5,0.9,0.1,12.7,3.3,0.2,11,6.1,0,11.1,6,0.1
440030221002035,6.5,4.6,0,4.6,4.9,0.6,0.2,0.5,0.2,0.1,6.2,3.5,0.3,0.3,0.5,0,8,2.1,0.1,6.9,3.8,0,7,3.8,0
440030221002023,9.9,7,0.1,7.1,7.5,0.9,0.3,0.8,0.3,0.1,9.5,5.3,0.5,0.5,0.8,0.1,12.2,3.2,0.1,10.6,5.8,0,10.7,5.8,0.1
440030221004002,10.3,7.3,0.1,7.4,7.7,0.9,0.3,0.8,0.3,0.2,9.8,5.5,0.5,0.5,0.9,0.1,12.7,3.3,0.2,11,6.1,0,11.1,6,0.1
440030221004007,8.8,6.2,0.1,6.3,6.6,0.8,0.2,0.7,0.3,0.1,8.4,4.7,0.4,0.4,0.7,0,10.8,2.8,0.1,9.4,5.2,0,9.5,5.1,0
440030215022024,5.9,4.8,0,4.6,4.9,0.5,0.2,0.4,0.2,0,5.8,3.6,0.3,0.1,0.4,0.1,7.2,2.4,0.1,6.1,4.3,0,6.3,4.1,0
440030222011016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030223002023,10.9,7.4,0,8.8,7.9,0.9,0.1,0.5,0.1,0.2,10.7,6,0.4,0.2,0.6,0.1,13,3.4,0.2,12,6.2,0,12.1,6.1,0
440030223002020,3.8,2.6,0,3.1,2.8,0.3,0,0.2,0,0.1,3.8,2.1,0.1,0.1,0.2,0,4.6,1.2,0.1,4.2,2.2,0,4.2,2.2,0
440030223003030,112,76.1,0.3,89.9,81.2,9.7,1.3,4.7,1,1.7,110,61.4,4.4,2.3,5.7,0.7,133.5,34.9,2.3,123.1,63,0,123.4,62.7,0
440030223002022,6.1,4.1,0,4.9,4.4,0.5,0.1,0.3,0.1,0.1,6,3.3,0.2,0.1,0.3,0,7.2,1.9,0.1,6.7,3.4,0,6.7,3.4,0
440030223004015,4.6,3.4,0,3.8,3.2,0.5,0.1,0.2,0.1,0.1,4.5,2.6,0.2,0.2,0.2,0.1,5.6,1.6,0.1,4.8,2.9,0,4.9,2.8,0
440030222021001,4.5,4,0,3.7,3.9,0.5,0.1,0.3,0.1,0,4.7,3,0.1,0.2,0.3,0,6,1.7,0.1,4.8,3.5,0,4.8,3.5,0
440030222021020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030222022000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030224001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030224001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030222013004,6.6,6,0,6,5.4,0.6,0.2,0.3,0.1,0,6.8,4.4,0.3,0.2,0.4,0.1,9.2,1.9,0.2,7.3,5,0,7.5,4.8,0
440030215012000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030220001009,29.5,25.1,0,24.6,23.9,3,0.7,1.5,0.9,0,29.8,18.7,1.3,1.4,2,0.1,36.6,11.7,0.8,31,21.9,0,32.1,20.7,0
440030220001012,41.3,35.1,0,34.4,33.4,4.2,0.9,2.1,1.3,0,41.7,26.1,1.8,2,2.8,0.1,51.3,16.4,1.1,43.4,30.7,0,45,29,0
440030219023019,1.9,1.6,0,1.5,1.6,0.2,0,0.1,0,0,1.9,1.1,0.1,0.1,0.1,0,2.3,0.8,0,1.9,1.4,0,2.1,1.2,0
440030218001022,15.5,14.4,0.1,12.5,13.8,1.5,0.4,1.1,0.5,0.1,16.1,10.4,0.9,0.6,1.1,0.1,20.7,5.9,0.5,16.8,12.5,0.1,17.7,11.3,0
440030217004011,7,4.8,0,5.4,5.1,0.7,0.1,0.2,0.2,0,6.7,3.8,0.5,0.2,0.3,0.1,8.2,2.6,0.2,7.2,4.3,0,7.7,3.9,0
440030217004029,5.2,3.6,0,4,3.8,0.5,0.1,0.2,0.1,0,5,2.8,0.4,0.2,0.3,0.1,6.2,1.9,0.1,5.4,3.2,0,5.8,2.9,0
440030217004020,5,4.2,0,3.7,4,0.7,0.1,0.5,0.1,0,5,3.2,0.3,0.2,0.2,0.1,6.1,2.1,0.1,5.3,3.6,0,5.4,3.5,0
440030217004019,6.9,5.9,0,5.2,5.5,1,0.2,0.6,0.1,0.1,6.9,4.5,0.4,0.3,0.3,0.1,8.5,3,0.2,7.4,5.1,0,7.6,4.9,0
440030217004017,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0.2,0.2,0,0,0,0,0.3,0.1,0,0.3,0.2,0,0.3,0.2,0
440039800001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030223003048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030223003052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030216001028,7.1,6.6,0,5.7,6.3,0.7,0.2,0.5,0.2,0,7.3,4.7,0.4,0.3,0.5,0,9.5,2.7,0.2,7.7,5.7,0,8.1,5.2,0
440030222013000,14.2,13,0,13,11.6,1.2,0.5,0.7,0.2,0,14.7,9.6,0.6,0.5,0.8,0.2,19.8,4.2,0.4,15.7,10.8,0,16.3,10.3,0
440030220003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030211002056,7.6,4.8,0,6,4.8,0.7,0.1,0.4,0.2,0.1,7.4,3.5,0.4,0.2,0.4,0.1,8.8,2.7,0.1,7.8,4.3,0,8.1,4,0
440030213002019,6.3,4.9,0,4.7,5.1,0.7,0.2,0.3,0.2,0,6.3,3.7,0.4,0.2,0.3,0,8.1,2.2,0.1,6.7,4.2,0,7,3.9,0
440030219031004,2.2,1.9,0,1.8,1.7,0.2,0.1,0.2,0,0,2.4,1.2,0.1,0.1,0.1,0,3,0.7,0.1,2.4,1.5,0,2.7,1.3,0
440030208003027,18.8,27.9,0,15.6,26.1,2,0.5,2,0.5,0.1,19.7,23.7,1.1,0.8,0.9,0.1,27.7,12,0.7,19.7,26.1,0,21.9,24.4,0
440030208003016,22.1,32.8,0,18.4,30.7,2.4,0.6,2.3,0.6,0.1,23.2,27.8,1.3,0.9,1,0.1,32.6,14.1,0.8,23.2,30.7,0,25.7,28.6,0
440030208002077,21.2,31.7,0.5,17.3,29.9,2.7,0.8,2.3,0.3,0.2,22,26.5,1.1,0.7,1.8,0.3,34.4,11.7,0.9,23.7,28.3,0.1,25.4,26.6,0.2
440030208002086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030201022006,1.3,0.9,0,0.9,0.9,0.2,0,0.1,0,0,1.2,0.7,0.1,0.1,0.1,0,1.4,0.5,0,1.3,0.9,0,1.4,0.8,0
440030201012011,3.7,3.5,0,2.9,3.4,0.5,0.1,0.2,0.1,0,3.8,2.7,0.2,0.1,0.3,0,4.9,1.6,0.1,4,3,0,4.2,2.9,0
440030206011011,34.3,34.8,0.6,26.6,34.3,3.8,1,2.6,0.7,0.2,33.7,28.1,1.9,1.3,2.4,0.3,45.2,17.8,1.1,35.3,32.5,0.3,38.7,29.5,0.1
440030206013004,16,15.9,0,12.2,16,1.7,0.3,1,0.3,0.1,15.4,12.8,1.1,0.8,0.7,0.1,20.9,7.9,0.3,16.6,14.5,0,17.5,13.5,0
440030207011011,11.8,13.7,0,8.2,14,1.2,0.4,1.1,0.5,0.1,11.1,11.4,0.5,0.9,0.8,0.2,14.9,7.9,0.3,11.9,12.9,0,13.1,12,0.1
440030207021004,11,12.4,0.1,8,12.9,1.4,0.2,0.7,0.2,0.1,10.5,10.4,0.8,0.7,0.7,0.1,14.5,6.5,0.3,11.2,11.8,0.1,12.4,10.6,0
440030207011051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030206033016,18.9,19.8,0.1,15.7,19.4,1.8,0.4,1.2,0.4,0.1,19.2,14.8,0.9,1.2,1.3,0.2,25.9,8.7,0.7,21,16.8,0.1,22.8,15,0.1
440030206033015,6.5,6.8,0,5.4,6.6,0.6,0.1,0.4,0.1,0,6.6,5.1,0.3,0.4,0.4,0.1,8.9,3,0.2,7.2,5.8,0,7.8,5.2,0
440030206032021,4.1,3.9,0.1,3.1,3.7,0.7,0.1,0.3,0.1,0,3.9,3.1,0.4,0.1,0.3,0.1,4.9,2.3,0.1,4,3.8,0,4.4,3.4,0
440030206031054,3.6,3.6,0,2.8,3.5,0.4,0.1,0.2,0.1,0,3.6,2.8,0.3,0.2,0.3,0,4.7,2,0.1,3.8,3.3,0,4.2,3,0
440030207011037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030207021005,9.6,10.8,0.1,7,11.3,1.2,0.2,0.6,0.2,0.1,9.2,9.1,0.7,0.6,0.6,0.1,12.7,5.7,0.3,9.8,10.3,0,10.9,9.3,0
440030207011040,19.8,23,0,13.7,23.4,2.1,0.6,1.8,0.8,0.2,18.6,19,0.9,1.5,1.4,0.3,24.9,13.2,0.4,19.9,21.5,0.1,21.9,20,0.1
440030207022016,7.4,8.3,0.1,5.4,8.7,0.9,0.2,0.5,0.1,0.1,7.1,7,0.5,0.5,0.5,0.1,9.8,4.4,0.2,7.5,8,0,8.4,7.2,0
440030206033055,1.8,1.7,0,1.4,1.6,0.3,0,0.1,0,0,1.7,1.4,0.2,0,0.1,0,2.2,1,0,1.8,1.6,0,1.9,1.5,0
440030206042013,3.7,4,0,2.8,3.7,0.6,0.1,0.3,0.1,0,3.7,3.1,0.2,0.1,0.2,0,4.9,2,0.1,3.9,3.6,0,4.2,3.3,0
440030206043050,3.8,3.6,0,2.7,3.6,0.5,0.1,0.2,0.3,0,3.8,2.9,0.2,0.1,0.3,0,4.7,2.1,0.1,4.2,3.2,0,4.3,3,0
440030206021017,6.6,6.6,0,5.1,6.7,0.7,0.1,0.4,0.1,0,6.4,5.3,0.5,0.3,0.3,0,8.7,3.3,0.1,6.9,6,0,7.3,5.6,0
440030206021022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030206031017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030207022065,5.5,6,0.1,5,5.8,0.5,0.1,0.2,0.1,0,5.5,5.2,0.3,0.1,0.3,0,7.7,2.7,0.3,5.4,5.9,0,6.4,5.1,0
440030207033069,15.4,17.8,0,12.4,17.3,1.3,0.7,1,0.2,0.2,15.6,14.4,0.9,0.7,1,0.1,21.6,8.3,0.4,17.1,15.7,0.1,17.7,15.1,0
440030206021041,3,2.9,0,2.3,2.8,0.5,0,0.2,0,0,2.9,2.3,0.3,0.1,0.2,0,3.7,1.7,0.1,3,2.8,0,3.3,2.5,0
440030206041011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030206031005,1.3,1.3,0,1,1.2,0.1,0.1,0.1,0,0,1.3,1,0.1,0.1,0.1,0,1.7,0.7,0,1.3,1.2,0,1.5,1,0
440030206014014,9.3,9.5,0.2,7.2,9.3,1,0.3,0.7,0.2,0.1,9.2,7.6,0.5,0.4,0.7,0.1,12.3,4.8,0.3,9.6,8.8,0.1,10.5,8,0
440030211001009,15.2,9.6,0,11.9,9.6,1.4,0.3,0.8,0.5,0.1,14.9,7.1,0.7,0.5,0.8,0.2,17.5,5.4,0.2,15.6,8.6,0,16.1,8,0.1
440030215024021,2.4,2.3,0,2,2.2,0.2,0.1,0.2,0.1,0,2.5,1.6,0.1,0.1,0.2,0,3.3,0.9,0.1,2.6,2,0,2.8,1.8,0
440030216001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440030216001015,6,5.6,0,4.8,5.3,0.6,0.1,0.4,0.2,0,6.2,4,0.3,0.2,0.4,0,8,2.3,0.2,6.5,4.8,0,6.8,4.4,0
440030215024010,11.2,9.1,0,8.7,9.3,0.9,0.3,0.8,0.3,0.1,11.1,7,0.6,0.3,0.7,0.1,13.6,4.5,0.2,11.6,8.1,0,12,7.8,0
