GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRHAW,G18USSDMCC,G18USSLCAM,G18USSGCRA,G18USSIODE,G18AUDRMCD,G18AUDDGAL,G18AUDLOTO,G18AUDGFIT,G18AUDCLUE
291890LC014,29,189,0LC014,133.78,694.91,7.17,3.21,5.28,103.26,711.77,13.52,3.21,6.35
291890LC015,29,189,0LC015,349.51,449.62,5.08,4.11,6.37,285.3,482.76,14.05,8.1,16.18
291890LC016,29,189,0LC016,1.86,13.96,0,0.93,0,0.93,13.96,0.93,0.93,0
291890LC017,29,189,0LC017,158.07,863.05,3.63,4.24,3.63,130.21,864.86,13.93,6.06,4.85
291890LC018,29,189,0LC018,12.5,18.5,0,0.5,0.5,12,19,0,0,0.5
291890LC019,29,189,0LC019,0,22,0,0,0,0,20,0,1,0
291890LC020,29,189,0LC020,61.6,233.43,1.86,2.23,2.97,56.03,231.95,5.57,2.23,3.71
291890LC021,29,189,0LC021,168.34,905.03,9.05,3.62,7.24,145.71,911.37,10.86,9.96,5.43
291890LC022,29,189,0LC022,102.93,561.95,2.37,2.76,2.37,84.79,563.14,9.07,3.94,3.15
291890LC023,29,189,0LC023,0,0,0,0,0,0,0,0,0,0
291890LC024,29,189,0LC024,37.3,71.55,0.62,0.74,2.09,33.44,73.66,0.87,0.86,1.6
291890LC025,29,189,0LC025,12.46,33.09,0.81,0.09,0.45,10.61,33.76,0.99,0.36,0.54
291890LC026,29,189,0LC026,113.91,770.8,2.28,6.08,5.32,90.37,789.78,3.04,7.59,5.32
291890LC027,29,189,0LC027,6.25,9.25,0,0.25,0.25,6,9.5,0,0,0.25
291890LC028,29,189,0LC028,219.86,381.29,5.99,2.08,7.2,168.88,406.27,13,1.06,17.17
291890LC029,29,189,0LC029,130.02,250.13,2.15,2.58,7.32,116.67,257.45,3.01,3.01,5.6
291890LC030,29,189,0LC030,142.79,819.12,6.91,8.44,13.82,117.46,841.39,9.98,5.37,9.21
291890LC031,29,189,0LC031,176.49,468.73,11.51,1.28,6.39,150.27,478.32,14.07,5.12,7.67
291890LC032,29,189,0LC032,98.71,443.59,1.18,1.18,2.94,93.42,440.06,7.05,2.35,2.94
291890LC200,29,189,0LC200,0,0,0,0,0,0,0,0,0,0
291890LC203,29,189,0LC203,0,0,0,0,0,0,0,0,0,0
291890LC204,29,189,0LC204,12,63,1,2,0,6,65,3,2,0
291890LC209,29,189,0LC209,0.1,0.72,0,0.05,0,0.05,0.72,0.05,0.05,0
291890MR001,29,189,0MR001,72.73,75.88,0.68,0.37,0.8,61.84,81.24,2.64,0.75,1.63
291890MR002,29,189,0MR002,45.21,30.75,0.4,0.08,0.4,38.46,33.45,1.67,0.48,1.19
291890MR003,29,189,0MR003,458.44,410.32,6.84,1.91,4.97,397.58,444.67,16.69,2.5,9.22
291890MR004,29,189,0MR004,242.07,215.86,3.6,0.98,2.62,209.97,233.88,8.84,1.31,4.91
291890MR005,29,189,0MR005,8.21,6.94,0.08,0.06,0.02,6.37,8.23,0.25,0.04,0.13
291890MR006,29,189,0MR006,558.27,277.24,2.87,2.94,3.66,458.05,343.78,8.26,2.87,11.77
291890MR007,29,189,0MR007,95.82,97.68,1.38,0.92,2.26,85.39,100.25,5.04,2.26,2.31
291890MR008,29,189,0MR008,80.18,74.68,0.88,0.61,1.21,68.72,79.32,3.62,1,2.28
291890MR009,29,189,0MR009,34.54,29.58,0,0,0,26.67,37.43,0,0,0
291890MR010,29,189,0MR010,158,210,1,1,0,139,215,6,2,5
291890MR011,29,189,0MR011,325.32,259.23,1.72,1.72,2.58,274.68,287.55,7.73,3.43,6.01
291890MR012,29,189,0MR012,219.49,194.39,2.04,1.46,2.33,184.17,210.73,9.05,1.46,6.71
291890MR013,29,189,0MR013,115,127,0,0,0,96,139,3,0,2
291890MR014,29,189,0MR014,109.29,108.13,2.31,1.35,1.54,94.86,112.94,6.35,1.54,2.5
291890MR015,29,189,0MR015,16.38,15.94,0.21,0.14,0.31,14.31,16.64,0.8,0.29,0.43
291890MR016,29,189,0MR016,490.69,432.7,5.7,0.93,6.56,429.6,470.14,11.63,1.63,7.78
291890MR017,29,189,0MR017,13.66,26.34,0,0,0,14.63,21.46,1.95,0,0.98
291890MR018,29,189,0MR018,293.17,365.32,2.3,3.07,8.44,259.4,382.97,5.37,5.37,4.6
291890MR019,29,189,0MR019,400.18,392.33,2.62,4.53,8.41,334.08,426.69,16.82,1.97,8.41
291890MR020,29,189,0MR020,7,11,0,0,0,7,11,0,0,0
291890MR021,29,189,0MR021,78.36,55.25,1.08,0.36,1.08,62.83,66.08,2.17,0.36,2.53
291890MR022,29,189,0MR022,232.62,224.53,1.63,2.57,4.67,194.27,244.59,9.73,1.08,4.93
291890MR023,29,189,0MR023,106,163,2,0,0,86,178,3,0,2
291890MR024,29,189,0MR024,23.54,21.58,0.21,0.09,0.15,19.82,23.16,0.95,0.15,0.67
291890MR025,29,189,0MR025,570.83,423.94,2.92,0.73,5.12,499.2,463.41,10.23,1.46,10.96
291890MR026,29,189,0MR026,441.92,499.86,2.18,1.99,11.02,365.41,548.53,9.56,5.89,12.51
291890MR027,29,189,0MR027,850.08,811.25,7.97,1.74,3.83,722.23,859.31,34.45,6.73,22.46
291890MR028,29,189,0MR028,387.11,328.13,3.98,2.94,1,300.92,388.14,12.05,2.01,6.08
291890MR029,29,189,0MR029,316.71,226.31,1.25,0.62,3.12,292.4,235.66,5.61,2.49,4.36
291890MR030,29,189,0MR030,204.29,261.27,4.9,2.05,6.48,174.93,275.83,11.05,1.82,9
291890MR031,29,189,0MR031,0,0,0,0,0,0,0,0,0,0
291890MR032,29,189,0MR032,62.13,20.98,0,0,0,46,33.89,0,0,1.61
291890MR033,29,189,0MR033,155.65,137.83,1.45,1.03,1.66,130.62,149.41,6.41,1.04,4.76
291890MR034,29,189,0MR034,189.54,137.12,3.51,0.89,0.05,160.7,154.09,7.18,0.05,4.53
291890MR035,29,189,0MR035,292.19,407.59,7.34,2.67,11.34,248.83,431.61,15.34,2,15.34
291890MR036,29,189,0MR036,16.59,19.37,0.08,0.08,0.44,13.64,21.26,0.36,0.24,0.48
291890MR037,29,189,0MR037,190.8,100.9,1.03,0.99,1.26,156.93,123.1,3.03,1.03,4.12
291890MR038,29,189,0MR038,209,277,3,2,2,185,284,6,0,7
291890MR039,29,189,0MR039,246.48,103.78,0,0.93,0.93,203.86,128.8,4.63,0,3.71
291890MR040,29,189,0MR040,259.38,254.03,0.17,0.85,2.26,220.98,270.75,7.29,2.22,6.81
291890MR041,29,189,0MR041,188.01,166.78,1.76,1.26,2.03,157.86,180.68,7.77,1.29,5.74
291890MR042,29,189,0MR042,7.85,8.21,0,0.02,0.07,6.72,8.65,0.24,0.07,0.21
291890MR043,29,189,0MR043,191.6,137.01,0.75,0.38,1.88,176.79,142.79,3.38,1.5,2.63
291890MR044,29,189,0MR044,158.28,117.55,0.81,0.2,1.42,138.42,128.49,2.84,0.41,3.04
291890MR045,29,189,0MR045,221.89,147.5,1.68,0.72,1.44,185.32,170.78,10.12,0.64,2.07
291890MR046,29,189,0MR046,89.56,91.76,0.11,0.28,0.75,76.64,97.04,2.73,0.75,2.4
291890MR047,29,189,0MR047,4.85,4.29,0.05,0.03,0.05,4.07,4.66,0.2,0.03,0.15
291890MR048,29,189,0MR048,141.58,98.62,1.08,0.46,0.98,118.79,112.76,6.32,0.49,1.57
291890MR049,29,189,0MR049,1.27,0.63,0.01,0.01,0.01,1.04,0.78,0.02,0.01,0.03
291890MR050,29,189,0MR050,141,154,2,1,0,112,175,2,2,5
291890MR051,29,189,0MR051,440.1,346.34,3.25,1.13,5.53,397.28,372.72,6.64,3.51,8.54
291890MR052,29,189,0MR052,16.77,13.43,0.17,0.08,0.17,13.97,15.43,0.42,0.08,0.21
291890MR053,29,189,0MR053,95,77,0,0,1,81,86,0,0,4
291890MR054,29,189,0MR054,106.83,94.62,0.99,0.71,1.14,89.64,102.57,4.4,0.71,3.27
291890MR055,29,189,0MR055,257.11,205.81,2.56,1.28,2.56,214.15,236.59,6.41,1.28,3.21
291890MR056,29,189,0MR056,11.27,10.7,0,0,0.56,11.27,10.14,0,0,0.56
291890MR057,29,189,0MR057,147.37,107.23,1.97,0.7,2.07,118.17,127.04,4.22,0.73,4.76
291890MR058,29,189,0MR058,398.38,513.47,5.9,4.92,9.84,311.82,553.8,30.49,3.93,9.84
291890MR059,29,189,0MR059,43.33,37.55,0,0,0,41.4,32.74,0.96,0,0.96
291890MR200,29,189,0MR200,0,0,0,0,0,0,0,0,0,0
291890MR202,29,189,0MR202,0,0,0,0,0,0,0,0,0,0
291890MR203,29,189,0MR203,0,0,0,0,0,0,0,0,0,0
291890MR204,29,189,0MR204,1.67,1.45,0,0,0,1.6,1.26,0.04,0,0.04
291890MR205,29,189,0MR205,0,0,0,0,0,0,0,0,0,0
291890MR209,29,189,0MR209,0,0,0,0,0,0,0,0,0,0
291890MR210,29,189,0MR210,0.38,0.28,0,0,0,0.33,0.31,0.01,0,0.01
291890MR212,29,189,0MR212,0,0,0,0,0,0,0,0,0,0
291890MR213,29,189,0MR213,0,0,0,0,0,0,0,0,0,0
291890NW001,29,189,0NW001,411.62,626.16,10.99,6,14.99,348.53,656.15,21.03,7.01,16
291890NW002,29,189,0NW002,296.84,504.73,22.99,2,15.99,257.86,506.73,33.98,9,16.99
291890NW003,29,189,0NW003,89.3,123.8,1.22,3.25,2.44,75.5,129.08,5.68,3.25,2.44
291890NW004,29,189,0NW004,51.6,129.77,0.89,1.12,1.12,46.91,126.65,1.79,2.01,3.13
291890NW005,29,189,0NW005,32.9,105.15,1.4,0.32,1.83,28.83,103.65,2.3,0.67,2.76
291890NW006,29,189,0NW006,0,0,0,0,0,0,0,0,0,0
291890NW007,29,189,0NW007,130.23,254.69,2.2,2.62,7.37,116.66,262.19,3.15,3.04,5.62
291890NW008,29,189,0NW008,180.47,454.02,3.15,3.9,3.96,164.02,443.17,6.29,7,10.96
291890NW009,29,189,0NW009,131.68,180.03,1.85,0.95,2.81,108.51,192.56,5.52,2.76,5.49
291890NW010,29,189,0NW010,105.53,356.68,5.31,4.13,8.84,93.74,359.04,11.79,2.36,8.25
291890NW011,29,189,0NW011,45.74,72.94,1.6,0.16,1.44,40.69,73.79,2.8,0.75,2.15
291890NW012,29,189,0NW012,179.95,252.91,5.84,1.95,3.89,156.61,253.88,8.75,4.86,14.59
291890NW013,29,189,0NW013,233.34,375.34,9.11,2.1,11.06,204.82,388.41,11.25,3.08,11.13
291890NW014,29,189,0NW014,9.72,13.29,0.11,0.07,0.34,8.35,14,0.38,0.13,0.29
291890NW015,29,189,0NW015,66.63,231.06,2.15,2.15,4.84,54.81,239.12,4.84,2.15,3.22
291890NW016,29,189,0NW016,130.7,181.2,1.78,4.75,3.56,110.5,188.92,8.32,4.75,3.56
291890NW017,29,189,0NW017,21.35,71.51,0.93,0.13,1.2,18.81,70.31,1.47,0.4,1.87
291890NW018,29,189,0NW018,30.19,73.83,1.62,1.48,1.49,27.61,73.58,2.63,1.47,1.8
291890NW019,29,189,0NW019,37.08,67.99,1.28,0.93,0.93,31.6,69.04,2.57,0.82,1.52
291890NW020,29,189,0NW020,204.95,332.67,6.93,0.51,6.44,182.52,336.64,12.76,3.11,8.56
291890NW021,29,189,0NW021,158.85,291.01,5.5,3.98,4.02,135.4,295.53,10.97,3.49,6.5
291890NW022,29,189,0NW022,122.27,164.73,1.7,0.85,2.55,100.76,176.33,5.09,2.55,5.09
291890NW023,29,189,0NW023,66.3,118.56,2.99,1.15,2.99,54.33,123.16,6.22,1.84,3.91
291890NW024,29,189,0NW024,1.81,4.49,0.1,0.09,0.09,1.67,4.47,0.16,0.09,0.11
291890NW025,29,189,0NW025,20.33,50.33,1.11,1,1,18.66,50.1,1.78,1,1.22
291890NW026,29,189,0NW026,44.45,79,0.01,0,0,38.1,79,2.12,0.71,0.71
291890NW027,29,189,0NW027,0,0,0,0,0,0,0,0,0,0
291890NW028,29,189,0NW028,22,25,1,0,0,20,27,1,0,0
291890NW029,29,189,0NW029,39.04,137.07,4.98,1.66,5.82,42.37,133.75,4.98,1.66,4.98
291890NW030,29,189,0NW030,16.8,31.74,0.62,0.75,0.84,14.33,32.44,1.41,0.68,0.86
291890NW031,29,189,0NW031,69.91,74.55,2.32,1.74,1.16,58.02,84.41,2.9,0.58,2.61
291890NW032,29,189,0NW032,85.39,160.4,3.64,3.64,2.71,76.33,163.97,5.49,0.92,4.54
291890NW033,29,189,0NW033,83.78,132.11,2.72,0.71,2.57,69.48,139.97,4.43,1.72,3
291890NW034,29,189,0NW034,221.7,396.44,10.01,3.85,10.01,181.67,411.84,20.78,6.16,13.09
291890NW035,29,189,0NW035,118.63,217.5,4.1,2.98,2.98,101.1,220.85,8.21,2.61,4.85
291890NW036,29,189,0NW036,10.99,55.85,0.59,0.59,0,10.4,54.66,1.78,0.3,0.59
291890NW037,29,189,0NW037,171.09,182.45,5.68,4.26,2.84,141.98,206.59,7.1,1.42,6.39
291890NW038,29,189,0NW038,218.09,343.89,7.07,1.86,6.7,180.88,364.36,11.54,4.47,7.82
291890NW039,29,189,0NW039,0.79,1.95,0.02,0.01,0.02,0.74,1.94,0.04,0,0.03
291890NW040,29,189,0NW040,294.23,441.05,7.1,4.05,3.16,231.96,474.74,17.31,3.15,13.3
291890NW041,29,189,0NW041,198.13,332.54,5.97,8.46,9.96,164.28,344.49,16.43,7.47,9.46
291890NW042,29,189,0NW042,8.51,43.23,0.46,0.46,0,8.05,42.31,1.38,0.23,0.46
291890NW043,29,189,0NW043,10.3,18.25,0.01,0,0.01,8.82,18.26,0.49,0.16,0.17
291890NW044,29,189,0NW044,125.05,309.54,6.83,6.15,6.15,114.8,308.18,10.93,6.15,7.52
291890NW045,29,189,0NW045,0,0,0,0,0,0,0,0,0,0
291890NW046,29,189,0NW046,171.86,231.53,2.39,1.19,3.58,141.62,247.84,7.16,3.58,7.16
291890NW047,29,189,0NW047,163.34,263,5.73,0.53,5.34,145.64,266.35,10.29,2.53,7.04
291890NW048,29,189,0NW048,183.36,307.75,5.53,7.83,9.21,152.03,318.81,15.2,6.91,8.75
291890NW049,29,189,0NW049,327.96,385.56,9.76,13.66,11.71,285.99,399.22,23.43,12.69,21.47
291890NW050,29,189,0NW050,15.88,80.67,0.86,0.86,0,15.02,78.95,2.57,0.43,0.86
291890NW051,29,189,0NW051,150.21,372.05,2.98,0.99,3.98,141.26,370.06,7.96,0,4.97
291890NW052,29,189,0NW052,9,3,0,0,0,7,4,0,0,1
291890NW200,29,189,0NW200,0,0,0,0,0,0,0,0,0,0
291890NW201,29,189,0NW201,0,0,0,0,0,0,0,0,0,0
291890NW202,29,189,0NW202,0,0,0,0,0,0,0,0,0,0
291890NW203,29,189,0NW203,9.06,16.86,0.39,0.39,0.29,8.09,17.25,0.58,0.1,0.48
291890NW204,29,189,0NW204,0.09,0.17,0,0,0,0.08,0.17,0.01,0,0
291890NW205,29,189,0NW205,0,0,0,0,0,0,0,0,0,0
291890NW206,29,189,0NW206,0,0,0,0,0,0,0,0,0,0
291890NW207,29,189,0NW207,0,0,0,0,0,0,0,0,0,0
291890NW208,29,189,0NW208,0,0,0,0,0,0,0,0,0,0
291890NW209,29,189,0NW209,0,0,0,0,0,0,0,0,0,0
291890NW210,29,189,0NW210,0,0,0,0,0,0,0,0,0,0
291890NW211,29,189,0NW211,0,0,0,0,0,0,0,0,0,0
291890NW212,29,189,0NW212,0,0,0,0,0,0,0,0,0,0
291890NW213,29,189,0NW213,1.18,5.99,0.06,0.06,0,1.11,5.86,0.19,0.03,0.06
291890NW214,29,189,0NW214,0,0,0,0,0,0,0,0,0,0
291890NW215,29,189,0NW215,0,0,0,0,0,0,0,0,0,0
291890NW216,29,189,0NW216,0,0,0,0,0,0,0,0,0,0
291890NW217,29,189,0NW217,2.3,5.69,0.13,0.11,0.11,2.11,5.66,0.2,0.11,0.14
291890NW219,29,189,0NW219,0.3,1.01,0.01,0,0.02,0.27,1,0.02,0.01,0.03
291890NW220,29,189,0NW220,0,0,0,0,0,0,0,0,0,0
291890NW224,29,189,0NW224,0,0,0,0,0,0,0,0,0,0
291890NW225,29,189,0NW225,0,0,0,0,0,0,0,0,0,0
291890NW226,29,189,0NW226,0.16,0.27,0.01,0,0.01,0.14,0.27,0.02,0,0.01
291890NW227,29,189,0NW227,0,0,0,0,0,0,0,0,0,0
291890NW229,29,189,0NW229,0,0,0,0,0,0,0,0,0,0
291890SF001,29,189,0SF001,20.57,679.73,1.65,3.29,6.58,25.51,664.1,2.47,4.94,6.58
291890SF002,29,189,0SF002,3.35,110.57,0.27,0.54,1.07,4.15,108.03,0.4,0.8,1.07
291890SF003,29,189,0SF003,8.45,291.4,4.02,1.04,3.14,9.51,293.21,4.1,2.02,0.1
291890SF004,29,189,0SF004,21.49,497.23,0.98,1.95,6.84,24.42,488.44,4.88,0.98,4.88
291890SF005,29,189,0SF005,0,0,0,0,0,0,0,0,0,0
291890SF006,29,189,0SF006,62.84,597.96,0.91,4.17,5.04,51.23,595.46,6.7,5.81,4.2
291890SF007,29,189,0SF007,67.67,464.47,4.54,5.2,4.56,57.25,465.75,6.51,5.21,11.04
291890SF008,29,189,0SF008,17.42,197.34,0.76,1.52,1.89,15.53,194.31,2.27,2.65,1.89
291890SF009,29,189,0SF009,13.07,124.76,0.17,0.87,1.05,10.63,124.24,1.39,1.22,0.87
291890SF010,29,189,0SF010,125.45,510.33,6.39,4.36,4.26,107,511.4,9.64,9.3,6.03
291890SF011,29,189,0SF011,1.34,20.68,0.13,0.18,0.18,1.61,20.19,0.22,0.27,0.13
291890SF012,29,189,0SF012,1.5,16.99,0.07,0.13,0.16,1.34,16.73,0.2,0.23,0.16
291890SF013,29,189,0SF013,14.65,464.74,0.86,2.15,3.01,15.07,453.14,4.73,0.86,3.87
291890SF014,29,189,0SF014,18.94,599.83,1.11,2.77,3.88,19.47,584.87,6.1,1.12,5
291890SF015,29,189,0SF015,65.9,553.11,3.08,2.41,3.83,53.28,550.77,5.14,5.99,6.67
291890SF016,29,189,0SF016,37.62,319.91,1.76,1.41,2.11,30.24,318.82,2.84,3.51,3.89
291890SF017,29,189,0SF017,1.11,17.18,0.11,0.15,0.15,1.34,16.77,0.19,0.22,0.11
291890SF018,29,189,0SF018,39.16,346.02,4.21,1.81,4.23,30.74,349,3.62,0.6,5.43
291890SF019,29,189,0SF019,15.38,174.25,0.67,1.34,1.67,13.71,171.57,2.01,2.34,1.67
291890SF020,29,189,0SF020,53.18,485.57,2.93,2.96,4.02,43.45,485.63,6.83,2.42,4.86
291890SF021,29,189,0SF021,3.32,51.44,0.37,0.44,0.44,3.95,50.28,0.55,0.66,0.33
291890SF022,29,189,0SF022,4.91,141.5,0.65,0.01,0.97,4.9,138.63,1.61,0.32,0.65
291890SF023,29,189,0SF023,3.69,38.21,0.16,0.27,0.58,3.73,37.77,0.66,0.25,0.16
291890SF024,29,189,0SF024,9,128,2,0,0,8,123,3,0,3
291890SF025,29,189,0SF025,58.04,450.75,4.63,3.08,5.42,53.39,449.14,6.21,2.32,4.64
291890SF026,29,189,0SF026,25.9,228.36,2.79,1.2,2.79,20.32,230.35,2.39,0.4,3.59
291890SF027,29,189,0SF027,24.34,375.63,2.43,3.25,3.25,29.2,366.71,4.06,4.87,2.43
291890SF028,29,189,0SF028,11.69,132.43,0.51,1.02,1.27,10.42,130.39,1.53,1.78,1.27
291890SF029,29,189,0SF029,33.6,390.38,0.91,2.72,6.36,35.41,384.93,7.26,2.72,0.91
291890SF030,29,189,0SF030,0.83,19,0,0,0,0.83,18.17,0,0,0.83
291890SF031,29,189,0SF031,20.49,95.29,1.12,0.09,2.14,16.01,94.22,3.18,1.23,2.26
291890SF032,29,189,0SF032,62.46,413.72,2.9,0.98,6.72,57.66,400.35,9.59,1.93,3.85
291890SF033,29,189,0SF033,29.58,202.85,2,2.27,1.99,25.03,203.43,2.84,2.27,4.83
291890SF034,29,189,0SF034,1.05,16,0.96,0,0.01,1.04,16.96,0.01,0,0.01
291890SF035,29,189,0SF035,15.37,123.1,1.18,0.85,1.53,14.26,122.56,1.74,0.65,1.18
291890SF200,29,189,0SF200,0,0,0,0,0,0,0,0,0,0
291890WH001,29,189,0WH001,189.48,178.79,3.56,0.97,2.27,171.99,185.27,7.45,2.59,3.24
291890WH002,29,189,0WH002,147.78,92.76,0.62,0.62,1.24,125.53,104.5,5.56,1.24,3.09
291890WH003,29,189,0WH003,267.69,159.77,3.02,1.31,2.33,241.89,168.06,8.09,3.56,5.98
291890WH004,29,189,0WH004,11.57,8.36,0.07,0.07,0.21,10.14,9.07,0.28,0.07,0.3
291890WH005,29,189,0WH005,10.43,6.55,0.04,0.04,0.09,8.86,7.38,0.39,0.09,0.22
291890WH006,29,189,0WH006,268.36,228.79,1.81,1.76,4.79,228.8,247.8,8.96,2.29,7.9
291890WH007,29,189,0WH007,119.96,75.29,0.5,0.5,1,101.89,84.82,4.52,1,2.51
291890WH008,29,189,0WH008,506.96,370.21,4.68,0.78,7.81,433.53,401.47,22.65,2.35,15.62
291890WH009,29,189,0WH009,997,559,7,8,7,864,633,27,14,16
291890WH010,29,189,0WH010,0,0,0,0,0,0,0,0,0,0
291890WH011,29,189,0WH011,228.3,302.74,7.94,5.96,2.98,189.59,310.68,17.87,5.96,10.92
291890WH012,29,189,0WH012,271.3,200.67,2.61,1.77,4.89,239.1,215.63,7.71,1.88,7.36
291890WH013,29,189,0WH013,405.82,317.19,6.86,2.73,6.86,364.23,332.18,15.12,3.19,10.96
291890WH014,29,189,0WH014,22.78,19.88,0.15,0.29,0.58,20.75,21.19,0.29,0.58,0.73
291890WH015,29,189,0WH015,324.43,393,4.65,2.8,7.38,275.42,422.49,13,0.96,7.43
291890WH016,29,189,0WH016,134.22,117.12,0.85,1.71,3.42,122.25,124.81,1.71,3.42,4.27
291890WH017,29,189,0WH017,71.2,58,0.8,0,0.8,67.2,57.2,2.4,0,0.8
291890WH018,29,189,0WH018,70.84,57.17,0.75,0.07,0.83,66.52,56.79,2.3,0.05,0.81
291890WH019,29,189,0WH019,427.12,346.79,5.09,2.26,7.92,359.8,385.26,15.84,4.53,13.01
291890WH020,29,189,0WH020,92.65,75.23,1.1,0.49,1.72,78.05,83.57,3.44,0.98,2.82
291890WH021,29,189,0WH021,329.34,256.11,5.79,2.48,5.79,293.76,270.17,12.41,2.9,9.52
291890WH022,29,189,0WH022,192.19,156.04,2.29,1.02,3.56,161.9,173.35,7.13,2.04,5.85
291890WH023,29,189,0WH023,272.38,204.32,2.5,0.63,4.69,242,221.22,6.89,0.63,7.82
291890WH024,29,189,0WH024,28.01,33.91,0.4,0.24,0.64,23.78,36.46,1.12,0.08,0.64
291890WH025,29,189,0WH025,595.21,445.85,4.18,3.6,9.81,529.33,479.38,14.83,3.12,12.76
291890WH026,29,189,0WH026,38.04,23.88,0.16,0.16,0.32,32.31,26.9,1.43,0.32,0.8
291890WH027,29,189,0WH027,478.19,328.78,4.14,3.38,6.73,412.41,368.53,14.17,2.54,16.49
291890WH028,29,189,0WH028,44.5,27.93,0.19,0.19,0.37,37.8,31.47,1.68,0.37,0.93
291890WH029,29,189,0WH029,85,84,1,0,3,75,92,1,0,4
291890WH030,29,189,0WH030,51.29,34.62,0.26,0.26,0.52,43.21,38.53,1.56,0.26,1.56
291890WH031,29,189,0WH031,384.74,314.61,5.03,1,6.05,320.59,341.69,19.09,1.02,17.03
291890WH032,29,189,0WH032,0,0,0,0,0,0,0,0,0,0
291890WH033,29,189,0WH033,116.57,114.49,1.23,0.02,2.41,100.2,120.87,4.82,0.82,0.89
291890WH034,29,189,0WH034,621.99,582.7,16.72,7.52,16.72,531.7,616.14,34.28,10.03,34.28
291890WH035,29,189,0WH035,244,172,1,1,3,233,174,3,1,5
291890WH036,29,189,0WH036,216.62,150.59,1.63,0.53,2.82,184.81,165.27,9.16,1.28,5.94
291890WH037,29,189,0WH037,88.86,52.92,1.05,0.31,1.15,75.87,62.04,2.1,0.31,2.1
291890WH038,29,189,0WH038,59.98,41.27,2.88,0.96,1.44,51.82,44.63,6.24,0.48,2.88
291890WH039,29,189,0WH039,51.12,48.24,0.96,0.26,0.61,46.4,49.98,2.01,0.7,0.87
291890WH040,29,189,0WH040,217.79,184.94,1.43,1.43,3.93,185.66,200.65,7.14,1.79,6.43
291890WH041,29,189,0WH041,93.67,120.22,2.9,0.97,3.38,78.7,128.43,5.79,0.97,3.38
291890WH042,29,189,0WH042,33.39,31.5,0.63,0.17,0.4,30.31,32.65,1.31,0.46,0.57
291890WH043,29,189,0WH043,120.09,112.51,3.23,1.45,3.23,102.66,118.96,6.62,1.94,6.62
291890WH044,29,189,0WH044,66.58,46.06,3.13,1.05,1.59,57.5,49.81,6.81,0.53,3.17
291890WH045,29,189,0WH045,406.87,373.13,4.14,2.59,5.7,347.78,391.81,18.13,6.21,11.4
291890WH046,29,189,0WH046,134.89,114.54,0.88,0.88,2.43,114.99,124.27,4.42,1.11,3.98
291890WH047,29,189,0WH047,0,0,0,0,0,0,0,0,0,0
291890WH200,29,189,0WH200,0,0,0,0,0,0,0,0,0,0
291890WH201,29,189,0WH201,23.28,13.86,0.27,0.08,0.3,19.87,16.25,0.55,0.08,0.55
291890WH202,29,189,0WH202,0,0,0,0,0,0,0,0,0,0
291890WH203,29,189,0WH203,0.87,0.55,0,0,0.01,0.74,0.62,0.03,0.01,0.02
291890WH208,29,189,0WH208,145.15,108.59,0.92,1.28,2.33,130.31,115.08,3.58,1.02,2.28
29189BON001,29,189,BON001,328.17,520.26,2.13,2.84,2.13,287.77,524.51,13.47,2.84,5.67
29189BON002,29,189,BON002,222.43,347.35,0.71,1.83,3.75,191.97,365.07,4.97,2.92,5.8
29189BON003,29,189,BON003,142.76,106.8,1.41,0.75,3.77,105.89,135.29,5.33,0.86,5.18
29189BON004,29,189,BON004,136.86,219.45,0.4,1.2,2.39,118.11,230.62,2.79,2,3.59
29189BON005,29,189,BON005,322.58,661.08,7.13,3.84,9.88,286.38,661.08,17.56,8.23,15.36
29189BON006,29,189,BON006,436,797,8,3,7,384,809,29,5,12
29189BON007,29,189,BON007,119,143,1,0,1,98,152,3,1,9
29189BON008,29,189,BON008,281.58,467.44,3.19,1.6,7.18,228.93,490.57,13.56,3.19,11.97
29189BON009,29,189,BON009,635.31,700.82,6.95,5.96,9.93,537.03,753.43,20.85,6.95,10.92
29189BON010,29,189,BON010,469.28,467.26,7.98,6.98,17.96,405.36,496.24,16.98,4.99,21.95
29189BON011,29,189,BON011,103.86,166.53,1.74,0.58,1.45,92.55,171.17,6.67,0.87,2.03
29189BON012,29,189,BON012,513.99,827.9,9.14,2.07,14.31,430.75,856.88,27.58,5.14,15.51
29189BON013,29,189,BON013,310.4,593.02,7.37,2.26,7.95,264.38,607.35,16.43,2.83,13.57
29189BON014,29,189,BON014,0,12,1,0,0,0,12,0,0,1
29189BON015,29,189,BON015,510.19,491.23,5.78,0.05,10.42,429.46,539.73,21.79,3.81,8.57
29189BON016,29,189,BON016,62.86,85,0.96,0,1.88,50.35,96.45,1.92,0.01,0.05
29189BON017,29,189,BON017,37.04,281.09,1,1,2,38.04,275.09,4,1,0
29189BON018,29,189,BON018,137.86,219.96,0.94,1.2,0.97,120.92,221.71,5.7,1.24,2.47
29189BON019,29,189,BON019,189.63,322.03,7.47,3.48,4.48,163.26,333.48,11.95,4.48,7.47
29189BON020,29,189,BON020,168.37,104.16,1.61,0,0.49,147.86,118.01,2.83,0.39,2.73
29189BON021,29,189,BON021,410.65,323.94,7.97,0,1.99,323.94,385.74,9.97,1,9.97
29189BON022,29,189,BON022,59.43,98.66,0.67,0.34,1.52,48.32,103.54,2.86,0.67,2.53
