GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20USSRGRA,G20USSDHAR,G20USSCBLE,G20USSOWRI
45057000001,45,057,000001,507,151,4,1,1,489,163,11,0
45057000002,45,057,000002,1317.87,895.14,15.44,3.07,1.02,1326.62,899.79,9.46,1.99
45057000003,45,057,000003,535,97,6,1,0,517,113,13,0
45057000004,45,057,000004,282,129,2,1,0,276,130,6,0
45057000005,45,057,000005,156.81,648.83,8.21,1.04,0,145.33,656.23,8.29,1
45057000006,45,057,000006,908.75,630.72,11.79,4.91,0.98,879.28,648.41,23.58,0
45057000007,45,057,000007,1189.28,242.62,25.02,0.01,0,1149.2,266.64,43.06,0.01
45057000008,45,057,000008,748.63,405.67,11.76,0,0.98,730.01,425.27,12.74,3.92
45057000009,45,057,000009,595.14,538.22,2.05,3,1.01,572.97,551.34,18.12,1
45057000010,45,057,000010,574.34,668.76,15.33,3.02,0,539.56,696.96,21.09,0
45057000011,45,057,000011,592.68,311.58,4,4,1,568.7,320.55,14.01,0
45057000012,45,057,000012,824,450,11,2,1,773,486,27,1
45057000013,45,057,000013,551.8,299.76,20.01,1,0,542.77,312.79,15.02,1
45057000014,45,057,000014,702,383,8,4,3,672,401,25,4
45057000015,45,057,000015,909.1,203.47,13.09,3.06,0,882.76,217.32,27.62,0.05
45057000016,45,057,000016,431,726,6,7,1,416,739,15,0
45057000017,45,057,000017,271,325,6,1,0,258,338,9,0
45057000018,45,057,000018,1015.22,609.74,8.7,0.94,0.02,964.09,650.55,21.87,0.08
45057000019,45,057,000019,469.37,68.45,5.01,0.01,0,452.31,78.46,10.05,1.01
45057000020,45,057,000020,696,336,6,2,1,677,346,17,0
45057000021,45,057,000021,1317.81,1221.62,41.02,5,1,1295.8,1256.62,29.02,1
45057000022,45,057,000022,723.34,135.94,3.97,1.98,0,705.48,139.91,13.89,1.98
45057000023,45,057,000023,332.34,317.59,4.92,0,0.98,320.54,327.42,8.85,0
45057000024,45,057,000024,774,156,7,0,0,742,173,17,0
45057000025,45,057,000025,763,233,8,4,1,741,255,11,0
45057000026,45,057,000026,538.36,238.58,9.32,0.08,0.05,507.31,255.39,17.84,1
45057000032,45,057,000032,1255.71,914.75,23.39,3.82,0.07,1239.76,940.02,18.79,0.95
45057000033,45,057,000033,642,298,13,1,1,630,314,14,3
45057000034,45,057,000034,878,618,18,6,2,837,637,43,1
45057000035,45,057,000035,1779.51,1201.28,37.11,13,5.85,1750.84,1242.45,36.71,3.01
45057000036,45,057,000036,819.56,439.03,7.89,0.97,0.09,810.83,439.85,13.3,0.96
45057000037,45,057,000037,1567.62,1195.6,34.85,4.11,2.95,1566.99,1198.82,29.87,1.93
45057000038,45,057,000038,2076.05,1562.42,42.07,4.89,3.91,2038.87,1596.66,49.9,3.91
45057000039,45,057,000039,1027.91,611.13,12.42,0.79,1.54,998.79,628.07,26.97,1.55
45057000040,45,057,000040,1474.75,1091.5,17.73,2.94,0.97,1503.6,1080.82,15.97,0.03
45057000041,45,057,000041,689,339,17,1,0,687,347,14,1
45059000001,45,059,000001,141,300,3,2,1,140,302,3,0
45059000002,45,059,000002,65.58,247.56,2.07,0.04,0.99,57.37,252.77,3.14,0.02
45059000003,45,059,000003,265.76,302.99,7.06,2.99,0.99,252.58,318.04,12.15,0.98
45059000004,45,059,000004,109.9,409.15,3.86,1.9,0.01,108.73,414.95,3.97,0
45059000005,45,059,000005,693.03,470.33,11.98,1,2,697.02,465.34,11.98,3
45059000006,45,059,000006,688.8,326.35,10.73,2.04,1.01,673.13,338.72,10.31,2.86
45059000007,45,059,000007,496.94,276.16,5.16,0.15,1,480.08,285.46,14.01,0.03
45059000008,45,059,000008,669.8,407.35,4.26,1.97,0.98,663.43,407.02,11.71,0.14
45059000009,45,059,000009,663.24,285.21,11.93,4.95,0.02,625.57,318.9,21.82,1.99
45059000010,45,059,000010,494.95,235.97,6,1,0,484.95,241.97,9,4
45059000011,45,059,000011,646.08,259.32,5.01,1,0,626.12,268.3,12,3
45059000012,45,059,000012,548.37,416.1,10,1.01,1,544.35,425.08,8.05,1
45059000013,45,059,000013,531.55,474,16.23,3.2,0.02,544.63,474.85,9.7,0.04
45059000014,45,059,000014,951.72,276.84,7.07,1.01,1.01,909.7,300.91,28.05,0.01
45059000015,45,059,000015,309.99,505.55,8.81,3.93,0.98,294.24,519.34,14.74,0.98
45059000016,45,059,000016,300,171,3,1,0,287,179,9,0
45059000017,45,059,000017,822,316,4,1,0,819,309,15,1
45059000018,45,059,000018,734.92,456.96,10,3,4,718.92,468.96,22,1
45059000019,45,059,000019,425.04,180.68,3.21,0.1,0.03,413.18,181.2,8.57,0.05
45059000020,45,059,000020,602.96,326.32,7.79,3.9,0.97,570.82,345.8,21.43,1.95
45059000021,45,059,000021,1036.24,230.94,12.94,2.99,2.99,1009.36,247.86,18.91,2.99
45059000022,45,059,000022,1148.57,644.2,12.78,5.82,0.02,1099.42,674.21,41.59,0.98
45059000023,45,059,000023,655.04,163.77,6.38,0.18,0.05,634.65,176.29,12.81,0.96
45059000024,45,059,000024,488.17,239.42,5.12,1.08,0.03,471.74,248.4,9.61,0.99
45059000025,45,059,000025,752.79,193.88,8.9,1.98,0.99,746.85,199.82,12.86,0.99
45059000026,45,059,000026,844,458,6,2,0,838,461,14,0
45059000027,45,059,000027,873,411,7,5,0,870,421,11,2
45059000028,45,059,000028,442.19,87.64,3.89,0.97,0,434.38,95.42,6.83,0.01
45059000029,45,059,000029,393,89,4,0,0,382,92,12,0
45059000030,45,059,000030,788.11,87.13,9.02,2,0,761.95,99.2,24.07,1
45059000031,45,059,000031,1497.58,284.59,10.85,0,0,1459.19,301.33,33.49,3.94
45059000033,45,059,000033,501.16,48.64,4.94,1.99,0,478.57,57.48,17.74,0.01
45059000034,45,059,000034,277.38,544.06,3.89,5.84,0,249.16,570.34,19.47,0.97
45061000001,45,061,000001,274,84,1,1,0,267,87,6,0
45061000002,45,061,000002,318,134,9,2,1,314,145,5,0
45061000003,45,061,000003,76,417,8,1,0,78,423,1,1
45061000004,45,061,000004,85,427,5,0,1,81,435,3,0
45061000005,45,061,000005,263.82,320.66,5.89,1.03,0,256.77,327.51,6.98,0.96
45061000006,45,061,000006,149,545,4,1,0,140,554,6,0
45061000007,45,061,000007,138.07,88.3,1.93,0.94,0,133.33,90.24,3.81,0.01
45061000008,45,061,000008,133.47,247.03,3.98,1,0,130.49,254,1,0
45061000009,45,061,000009,36,303,0,0,0,37,305,0,0
45061000010,45,061,000010,128,134,1,0,0,125,135,2,0
45061000011,45,061,000011,275,208,2,1,1,268,212,7,0
45061000012,45,061,000012,74,391,2,1,0,71,395,1,0
45061000013,45,061,000013,118.11,357.04,3.18,1.03,0,119.9,355.26,3.21,0.03
45061000014,45,061,000014,34.35,139.65,3.01,0,0,32.34,141.67,2,0
45061000015,45,061,000015,142,126,3,0,0,137,128,4,1
45061000016,45,061,000016,187,166,3,2,0,185,170,5,0
45061000017,45,061,000017,61,200,3,1,0,62,202,1,0
45061000018,45,061,000018,129,362,1,1,0,127,365,2,0
45061000019,45,061,000019,198,468,8,2,1,193,481,6,0
45061000020,45,061,000020,90,41,3,0,1,86,47,1,0
45061000021,45,061,000021,65,45,0,1,0,63,48,1,0
45061000024,45,061,000024,33,125,0,0,0,32,125,2,0
45063000001,45,063,000001,578,685,10,9,1,556,711,20,1
45063000002,45,063,000002,757.8,184.32,10.1,4.02,1,744.46,183.36,28.32,0
45063000003,45,063,000003,1387.45,374.83,18.64,4.91,0.98,1388.43,362.07,34.34,3.92
45063000004,45,063,000004,1445.96,526.99,19,6,3,1455.96,520.99,24,0
45063000005,45,063,000005,812.56,496.51,11.96,1.99,1,798.6,511.46,15.95,2.99
45063000006,45,063,000006,1876,385,16,3,1,1875,390,18,1
45063000007,45,063,000007,1419.84,290.43,23.66,6.2,0.2,1391.98,310.78,36.97,3.1
45063000008,45,063,000008,1199.08,252.38,20.03,1.01,0,1154.97,262.42,49.1,4.01
45063000009,45,063,000009,571.6,766.2,31.22,5.96,0,561.16,786.68,24.48,1.17
45063000010,45,063,000010,1515,321,14,3,0,1514,314,30,0
45063000011,45,063,000011,718.16,205.57,23.34,1.8,1.8,693.02,226.22,26.03,0.9
45063000012,45,063,000012,995,589,13,2,0,984,599,23,0
45063000013,45,063,000013,1058,359,20,6,2,1038,374,33,3
45063000014,45,063,000014,1094,435,23,8,0,1066,466,28,3
45063000015,45,063,000015,1643,417,17,4,1,1633,424,25,2
45063000016,45,063,000016,1316.13,449.52,23.11,2.01,2,1286.97,467.6,35.2,1.01
45063000017,45,063,000017,625,282,8,1,2,605,296,19,1
45063000018,45,063,000018,1868.14,889.59,46.46,1.98,0.99,1814.77,931.11,58.32,1.98
45063000019,45,063,000019,2141.87,878.48,36.89,4.99,1,2086.03,909.4,68.8,1.99
45063000020,45,063,000020,725.2,215.68,8.9,1.98,0,693.54,219.64,29.68,0
45063000021,45,063,000021,968.42,636.78,25.45,3.06,0.02,987.79,625.72,18.27,1.01
45063000022,45,063,000022,776,141,8,2,1,741,152,29,1
45063000023,45,063,000023,463,120,5,0,1,454,120,14,0
45063000024,45,063,000024,502,386,10,1,1,480,403,15,2
45063000025,45,063,000025,478,251,7,5,0,468,256,17,2
45063000026,45,063,000026,710,186,13,2,0,689,199,24,2
45063000027,45,063,000027,886.1,326.2,5.97,6.96,1.99,824.45,358.02,38.79,1.99
45063000028,45,063,000028,1618.36,687.07,34.01,11,4,1630.36,703.08,19.01,2
45063000029,45,063,000029,336.28,384.82,15,1.77,0.88,323.92,393.65,13.24,0
45063000030,45,063,000030,798.75,470.31,23.32,2.92,0.97,815.27,468.36,14.58,0
45063000031,45,063,000031,1025.21,696.71,21.03,4.07,2.02,1018.1,714.84,19.08,0.02
45063000032,45,063,000032,871.09,436.51,20.37,0.19,1.29,850.36,455.19,24.43,0.1
45063000033,45,063,000033,1514.12,801.88,40.4,4.92,1.99,1522.02,807.82,33.52,2.94
45063000034,45,063,000034,932.9,626.73,15.63,6.11,0.06,916.39,645.5,17.62,1.07
45063000035,45,063,000035,444.25,615.27,25.2,7.1,1.04,459.28,626.41,14.18,1.02
45063000036,45,063,000036,429.46,755.59,11.18,8.95,2.96,416.41,775.8,16,1.99
45063000037,45,063,000037,318.48,273.85,8.28,2.05,3.01,319.47,271,13.19,2
45063000038,45,063,000038,531.26,1589.81,20.85,4.97,0,501.47,1630.52,19.86,1.99
45063000039,45,063,000039,926,300,7,2,1,889,317,29,0
45063000040,45,063,000040,835.61,665.54,19.95,1.23,1.11,820.01,682.67,25.7,0
45063000041,45,063,000041,656.67,635.87,18.82,6.93,0.99,649.74,651.72,19.81,2.97
45063000042,45,063,000042,1154.44,485.49,23.04,6.01,2,1127.4,499.54,38.05,2.01
45063000043,45,063,000043,692.09,283.76,15.08,1.02,0.01,668.06,293.83,26.08,0
45063000044,45,063,000044,300.88,377.86,14,0,2,305.88,378.86,12.99,0
45063000045,45,063,000045,72,331,2,1,2,67,343,2,1
45063000046,45,063,000046,304.64,240.5,8.76,1.95,0.98,316.27,237.58,2.96,0.01
45063000047,45,063,000047,609.67,502.41,19.9,3.97,0,592.66,519.38,24.89,0.01
45063000048,45,063,000048,766.25,863.55,11.57,8.67,2.89,759.5,869.33,22.17,0.96
45063000049,45,063,000049,379.93,671.07,13.34,9.15,0,373.8,686.99,15.28,1.78
45063000050,45,063,000050,891.23,867.33,29.07,3.05,1,926.15,857.43,11.08,0.03
45063000051,45,063,000051,422.9,668.36,11.83,6.9,1.97,432.76,677.23,5.91,0
45063000052,45,063,000052,366.22,589.56,15.03,4.01,0,356.21,600.6,10.01,1
45063000053,45,063,000053,991,422,29,5,7,980,441,27,1
45063000054,45,063,000054,887.45,846.55,30.46,6.13,0,922.91,830.33,19.8,0.21
45063000055,45,063,000055,550.45,403.68,13.56,1.95,0,526.47,422.9,18.38,0.95
45063000056,45,063,000056,781.12,268.72,9.63,0.96,0.96,781.12,274.5,10.59,0.96
45063000057,45,063,000057,852,679,23,4,0,872,674,14,4
45063000058,45,063,000058,494.53,773.87,16.06,3.08,1.01,484.39,792.01,12.12,1.02
45063000059,45,063,000059,1334,607,30,7,1,1369,593,17,1
45063000060,45,063,000060,947.91,772.58,21.44,4.33,2.11,953.65,773.8,18.84,1.04
45063000061,45,063,000061,2174.3,658.27,27.93,8.98,2.99,2232.14,629.35,17.95,1
45063000062,45,063,000062,652,590,12,5,1,664,585,17,1
45063000063,45,063,000063,1529,472,32,4,1,1544,478,21,1
45063000064,45,063,000064,1459,664,37,13,2,1492,661,20,1
45063000065,45,063,000065,1276,586,28,2,2,1239,609,43,3
45063000066,45,063,000066,636.58,407.93,25.05,1,3.01,639.59,417.95,22.04,0
45063000067,45,063,000067,840,450,19,4,0,819,463,29,1
45063000068,45,063,000068,1700.55,549.17,29.36,5.09,1.02,1744.57,528.93,12.66,2.08
45063000069,45,063,000069,824.73,149.41,11.95,2.99,0,778.91,168.33,37.85,2.99
45063000070,45,063,000070,1791,761,37,8,2,1803,766,33,4
45063000071,45,063,000071,1515.3,894.19,46.55,4.08,5.01,1526.39,906.23,42.43,1.06
45063000072,45,063,000072,800,314,16,5,0,808,318,13,2
45063000073,45,063,000073,1171.89,526.72,22.54,6.05,2.04,1175.02,531.89,25.65,1.05
45063000074,45,063,000074,316.41,188.48,3.45,1.06,0,300.6,199.12,7.61,0.03
45063000075,45,063,000075,752.03,312.21,12.4,1.12,3.01,704.17,346.85,34.6,0.03
45063000076,45,063,000076,2105,810,52,6,1,2096,832,45,2
45063000077,45,063,000077,588,294,8,3,1,568,310,14,2
45063000078,45,063,000078,1426,714,24,4,2,1385,745,35,2
45063000079,45,063,000079,613,357,21,2,0,602,376,10,0
45063000080,45,063,000080,692,370,9,9,2,650,391,34,0
45063000081,45,063,000081,1202.9,478.81,22.42,6.09,3,1150.91,504.36,57.64,2.09
45063000082,45,063,000082,658,376,4,2,0,632,379,24,2
45063000083,45,063,000083,826,223,8,3,0,809,229,25,1
45063000084,45,063,000084,1170.7,221.73,13.07,0.02,0.01,1166.86,217.65,19.05,1
45063000085,45,063,000085,1845,611,32,6,2,1849,614,30,1
45063000086,45,063,000086,954.85,785.87,19,5,1,966.84,792.87,13,1
45063000087,45,063,000087,838,579,30,7,3,840,589,25,2
45063000088,45,063,000088,1313.91,689.49,31.63,1.81,2.71,1297.64,695.81,41.57,0.9
45063000089,45,063,000089,1806.96,894.68,47.91,3.91,1.96,1811.84,907.39,41.07,1.96
45063000090,45,063,000090,731.02,305.57,9.83,0.98,0,737.9,302.63,13.76,0.98
45063000091,45,063,000091,963.86,574.59,18.63,3.92,0,937.39,598.12,19.61,0.98
45063000092,45,063,000092,881,456,15,2,0,859,464,30,1
45063000093,45,063,000093,992,519,21,3,0,974,525,32,0
45063000094,45,063,000094,717.19,266.22,12.02,3,0,701.12,264.24,27.05,3
45063000095,45,063,000095,893.1,889.19,44.58,3.91,0,850.09,930.64,45.36,3.91
45063000096,45,063,000096,1613.96,833.27,47.13,9.09,3.02,1677.03,809.42,20.08,6.99
45065000001,45,065,000001,31,156,1,0,0,32,156,0,0
45065000002,45,065,000002,332.12,152.22,2.97,0.99,0,341.01,145.3,3.95,0
45065000003,45,065,000003,1186.88,466.78,6.03,2.01,0,1179.99,469.7,16.05,1
45065000004,45,065,000004,62,90,2,3,0,59,95,1,0
45065000006,45,065,000006,303,556,4,3,1,287,579,4,3
45065000008,45,065,000008,72.68,206.09,3.98,2.99,0,72.68,215.05,1.99,0
45065000009,45,065,000009,195,464,2,3,1,186,479,7,0
45065000010,45,065,000010,239.61,340.25,2.88,1.92,0.96,238.66,346,2.88,0
45065000013,45,065,000013,125,30,2,2,0,129,31,1,0
45065000014,45,065,000014,198,24,0,1,0,198,25,0,1
45065000015,45,065,000015,202,186,1,0,1,199,189,3,0
45067000001,45,067,000001,369.47,647.03,6.8,0.05,1.91,360.32,664.41,4.25,1.97
45067000002,45,067,000002,70,170,2,0,0,68,171,5,0
45067000003,45,067,000003,281.48,650.86,2.96,3.94,1.97,273.55,665.64,5.94,1.97
45067000004,45,067,000004,184.22,373.39,2.05,0.06,1.03,182.1,377.61,1.09,0.03
45067000005,45,067,000005,256.63,747.28,6.31,6.19,0.24,250.92,754.59,9.63,0.06
45067000006,45,067,000006,503.99,488.99,3,4,0,499.99,487.99,12,0
45067000007,45,067,000007,539.01,618.63,3.35,3.21,0.29,522.26,631.11,7.7,0.07
45067000008,45,067,000008,410.84,1203.13,4.37,2.67,3.5,401.14,1221.52,8.77,0.87
45067000009,45,067,000009,463.61,374.13,1.95,3.89,1.94,453.91,384.77,5.86,0
45067000010,45,067,000010,47,127,0,0,0,41,132,2,0
45067000011,45,067,000011,233,477,4,2,1,226,488,6,0
45067000012,45,067,000012,135.77,201.17,0.83,0,0.83,132.46,208.62,2.48,0
45067000013,45,067,000013,350.43,810.4,7.13,2.38,2.17,339.11,820.76,13.47,0.1
45067000014,45,067,000014,426.27,647.23,9.03,3.64,0.03,410.75,664.45,9.17,0.93
45067000015,45,067,000015,508.02,831.8,9,5.02,2.02,486.92,852.83,14.09,4.02
45067000016,45,067,000016,631.85,304.57,0,0.94,0.94,626.19,306.46,4.71,0.94
45067000017,45,067,000017,312.64,173.13,0,2.02,0.02,300.54,175.16,9.08,0.02
45069000001,45,069,000001,188,129,2,1,0,184,129,6,0
45069000002,45,069,000002,105.76,96.37,1.9,0.95,0,100.99,98.32,5.68,0.94
45069000003,45,069,000003,256.69,271.65,1.01,0.01,0,243.62,268.83,13.95,1.97
45069000004,45,069,000004,125.38,57.5,1.6,0,0,117.39,59.1,5.59,0.8
45069000005,45,069,000005,491.77,400.94,3.03,2.99,0,467.92,419.72,12.06,1.02
45069000006,45,069,000006,147,137,7,3,0,143,146,6,0
45069000007,45,069,000007,484.79,347.03,5.96,1.99,0.99,451.02,363.92,21.85,0
45069000008,45,069,000008,283.11,378.08,1.99,0.99,0,262.19,388.89,13.04,0.03
45069000009,45,069,000009,343.24,675.63,4.1,1.05,1,325.01,696.68,5.32,0.06
45069000010,45,069,000010,518,315.17,4.97,1.99,0,493.14,332.07,11.93,0.99
45069000011,45,069,000011,452,109.83,0.03,1.01,0,422.86,130.93,7.07,2.01
45069000012,45,069,000012,349,765,5,5,2,326,782,25,1
45069000013,45,069,000013,361.68,958.22,8.92,4.95,2.97,348.8,972.09,15.85,2.97
45069000014,45,069,000014,74.32,542.78,6.08,0.05,1.03,63.2,555.91,9.15,0.03
45069000015,45,069,000015,827,1096,15,8,2,792,1150,9,2
45071000001,45,071,000001,137,157,0,1,1,137,158,2,0
45071000002,45,071,000002,505.12,356.58,9.19,5.39,1.98,516.61,354.66,11.37,0
45071000003,45,071,000003,291.41,321.03,5.85,3.88,0.07,290.1,323.24,7.59,0.04
45071000005,45,071,000005,57.88,289.38,0,0,0,52.89,292.37,1,0
45071000007,45,071,000007,46.4,309.18,1.89,2.76,0.01,42.65,316.55,1.89,0
45071000008,45,071,000008,417.93,384.31,6.78,1.93,2.79,412.61,395.95,8.77,1.26
45071000010,45,071,000010,295.24,175.57,14.72,1.06,2.03,299.02,186.94,4.46,0
45071000011,45,071,000011,189.87,67.6,0,0,0,185.9,68.59,0.99,0
45071000013,45,071,000013,372.17,186.05,3.05,1,3.01,363.23,190.97,9.15,1
45071000015,45,071,000015,1183,307,11,4,0,1175,305,32,0
45071000017,45,071,000017,471.38,334.82,3.51,2.16,1.01,455.57,338.61,13.88,0.04
45071000018,45,071,000018,131.72,508.44,5.11,1.24,0.99,124.46,512.07,5.11,0
45071000019,45,071,000019,284.13,98.4,0,1,0,284.1,97.41,1.01,0
45071000020,45,071,000020,275.44,154.81,4.16,1.06,0.21,265.89,162.08,6.14,4.67
45071000023,45,071,000023,836,293,9,4,0,827,291,19,0
45071000025,45,071,000025,18,38,0,0,0,18,38,0,0
45071000027,45,071,000027,386.99,424.4,2.12,2.84,0.1,378.96,430.62,9.32,0
45071000028,45,071,000028,613.68,263.01,6.9,5.91,0,602.85,271.87,11.82,2.96
45071000030,45,071,000030,964,259,8,3,1,948,266,16,2
45071000031,45,071,000031,113.76,308.43,1.28,0.94,0.97,100.98,316.06,6.54,0
45071000034,45,071,000034,79,32,1,0,0,79,32,0,1
45071000035,45,071,000035,366.32,131.99,8.1,0.09,0,361.15,138.13,9.18,0.04
45071000036,45,071,000036,360.14,291.67,10.17,3.11,0,353.65,304.01,10.4,0.03
45071000039,45,071,000039,386,199,3,0,0,377,202,7,0
45071000040,45,071,000040,528.33,107.25,7.68,0.96,1.92,526.37,106.31,10.58,0.96
45071000042,45,071,000042,507.4,264.81,3.72,2.78,0.92,500.88,268.54,8.34,0.03
45071000048,45,071,000048,342,60,6,0,0,335,67,4,0
45071000049,45,071,000049,418.82,199.48,5.95,4.96,0,390.04,212.39,26.8,0.99
45071000050,45,071,000050,423.18,175.52,8.05,1.04,0,410.96,175.61,19.2,0.01
45071000051,45,071,000051,448.86,262.33,5.83,3.89,0,432.35,273.99,13.6,0.97
45073000001,45,073,000001,136.63,34.86,1.88,0.94,0.94,126.27,43.35,5.65,0
45073000002,45,073,000002,575.95,85.95,6.92,0.99,0,564.1,96.82,7.9,0.99
45073000003,45,073,000003,1150.64,768.49,43.03,4,1,1208.66,744.5,16.02,3
45073000004,45,073,000004,712.41,136.15,7.02,3,0,697.41,145.16,14.02,2
45073000005,45,073,000005,1065.38,341.22,18.64,5.7,1.02,1039.08,357.99,28.43,0.95
45073000006,45,073,000006,257.14,17.61,1.96,0,0,253.23,17.61,5.87,0
45073000007,45,073,000007,1271.93,323.35,7.4,2.77,0.92,1267.34,316.88,21.22,1.84
45073000008,45,073,000008,203.61,119.07,6.01,0,0,201.58,118.08,7.02,0
45073000009,45,073,000009,612.91,181.29,5.02,0.01,0,608.88,178.31,9.03,0
45073000010,45,073,000010,472.35,54.35,4.23,0.1,0,450.69,62.8,17.44,0.03
45073000011,45,073,000011,998.68,354.92,13.73,0.02,0.98,1002.51,353.14,10.79,0.01
45073000012,45,073,000012,890.91,170.22,10.95,0,1,880.96,168.23,18.91,2.99
45073000014,45,073,000014,637.41,129.24,6.88,0.36,0.04,614.17,139.63,19.66,0.11
45073000015,45,073,000015,690,178,3,3,3,674,187,12,2
45073000016,45,073,000016,1426.57,308.56,16.4,3.18,1.06,1427.76,295.25,31.71,0.01
45073000017,45,073,000017,1675.58,868.71,22.3,4.29,4.14,1766.94,805.96,17.27,1.19
45073000018,45,073,000018,1698.94,471.44,21.92,1.98,1.97,1722.62,464.49,15.94,0.98
45073000019,45,073,000019,587.92,421.25,21.69,5.37,0.16,582.76,423.38,29.62,1.99
45073000020,45,073,000020,985.94,248.75,10.98,1,1.98,965.98,253.83,26.85,3.98
45073000021,45,073,000021,845.93,141.96,7.47,2.8,0.93,834.73,150.36,13.07,0
45073000022,45,073,000022,793.03,182.23,12.99,1.07,0.02,774.02,189.35,24.88,0.02
45073000023,45,073,000023,245.98,186.83,10.03,3,0,236.97,204.86,10.02,0
45073000024,45,073,000024,2164,620,30,6,1,2126,654,41,0
45073000025,45,073,000025,1532,416,24,7,0,1481,440,54,2
45073000026,45,073,000026,1835.15,414.89,17.87,7.91,0.02,1782.65,450.47,35.78,2.01
45073000027,45,073,000027,1186.86,219.39,15.04,5,0,1153.77,228.39,40.13,3
45073000028,45,073,000028,1236,340,14,1,0,1219,348,26,1
45073000029,45,073,000029,1137.76,960.73,29.84,3.98,1.99,1126.81,996.53,22.87,2.98
45073000030,45,073,000030,973.16,600.14,20,3,2,994.16,589.14,17,0
45073000031,45,073,000031,684.95,268.99,14.79,1.85,0,682.18,278.23,7.39,0.92
45073000032,45,073,000032,1000.01,883.01,19,9,1,982.01,906.01,24,0
45075000101,45,075,000101,156.66,296.38,1.1,1.05,0,145.72,303.42,7.06,0
45075000102,45,075,000102,24,290,0,1,3,20,300,0,1
45075000103,45,075,000103,33.1,530.74,4.8,0.04,1.91,31.83,538.7,1.99,0.02
45075000104,45,075,000104,11.48,338.64,1.01,3.2,0.01,9.38,341.96,0.99,0.98
45075000105,45,075,000105,19.28,252.74,0.02,3.34,0.01,17.67,256.89,0.01,0
45075000106,45,075,000106,93,352,1,2,1,87,364,1,0
45075000107,45,075,000107,253.23,449.63,5.28,2.16,0.08,260.04,449.94,1.27,0.08
45075000108,45,075,000108,184,291,2,2,0,178,298,4,0
45075000109,45,075,000109,78.74,284.67,1.89,0.03,0.01,77.84,288.44,0.01,0
45075000110,45,075,000110,171.96,364.89,4.04,0.36,0,170.58,368.5,2.05,0
45075000111,45,075,000111,18.23,326.42,3.02,2.07,1,16.18,334.49,0.02,0.02
45075000112,45,075,000112,11,406.98,2,5,0,5,414.98,2,0
45075000113,45,075,000113,100.31,841.1,3.19,1.96,0.1,84.56,858.19,3.05,0.98
45075000114,45,075,000114,97.35,180.11,0.97,0,0.97,96.38,184,1.95,0
45075000115,45,075,000115,169,632,3,3,1,152,655,4,0
45075000116,45,075,000116,220.21,323.38,3.97,2.98,0,211.29,330.32,8.93,0
45075000117,45,075,000117,612.9,755.61,5.65,2.82,0.92,613.95,759.32,3.73,0.92
45075000118,45,075,000118,275.95,501.48,5.19,1.67,0.08,272.16,510.15,4.23,0.03
45075000119,45,075,000119,153.2,900.79,2.96,5.16,0.95,158.6,903.46,0.95,0
45075000120,45,075,000120,161.51,342.55,4.37,0.11,0,155.4,350.35,4.98,0.1
45075000121,45,075,000121,278.29,698.19,3.04,5,1,266.24,709.25,8.04,1
45075000122,45,075,000122,253.97,331.81,3.02,1.01,1,254.95,338.84,2.01,0
45075000123,45,075,000123,408.58,320.88,4.98,2.99,1,400.61,327.86,7.97,1.99
45075000124,45,075,000124,222.42,139.12,4.02,2.01,0,221.39,143.14,7.03,0.01
45075000125,45,075,000125,40.16,999.9,2.98,2.98,1.99,35.19,1008.84,1,0.99
45075000126,45,075,000126,293,188,1,1,0,286,191,5,0
45075000127,45,075,000127,526.99,511.11,1.98,1.98,0.99,513.1,521.04,7.94,0
45075000128,45,075,000128,565.17,209.46,4.09,3.05,0.01,561.19,213.46,8.09,2
45075000129,45,075,000129,119.86,363.4,0.96,0.96,0,114.1,365.32,3.84,0
45075000130,45,075,000130,576.5,485.05,4.97,0.99,0,555.62,494.99,20.87,1.99
45075000131,45,075,000131,252.5,1067.95,3.03,2.01,0,248.38,1073.01,4.13,0.01
45075000132,45,075,000132,296.84,207,4.2,1.1,0.19,285.72,215.02,9.74,1
45075000133,45,075,000133,216.02,1087.96,0.98,0.98,0,199.33,1099.74,8.84,0
45075000134,45,075,000134,540,845,4,3,0,525,856,15,0
45075000135,45,075,000135,321.87,903.96,5.43,1.81,1.81,311.01,911.2,6.33,0.9
45075000136,45,075,000136,355.52,895.53,5.41,2.05,0.14,344.21,909.01,5.52,1.04
45075000137,45,075,000137,523.97,252.99,2,1,0,504.97,262.99,12,0
45075000138,45,075,000138,16.61,766.49,2.15,2.23,1.06,11.82,776.64,1.05,0.01
45075000139,45,075,000139,489.27,408.22,0.99,0.99,0.99,478.4,415.14,7.91,0
45075000140,45,075,000140,406.73,521.78,1.01,2.01,0.01,402.6,527.86,4.09,0
45075000141,45,075,000141,360,569,6,2,1,353,580,8,0
45075000142,45,075,000142,472,413,6,2,4,454,428,13,1
45075000143,45,075,000143,206.29,599.1,4.01,2.02,0,202.1,606.14,3.12,0
45075000144,45,075,000144,182.03,212.74,3.96,1.98,0,169.17,224.61,8.9,0.99
45075000145,45,075,000145,648.85,489.54,6.96,0,0,637.82,496.54,10.03,0.02
45075000146,45,075,000146,62,787,3,7,0,57,797,4,0
45075000147,45,075,000147,392,506,4,1,0,388,512,5,0
